drugbank_id	molport_id
DB01190	MolPort-023-220-295
DB01190	MolPort-035-395-124
DB01190	MolPort-035-395-745
DB01193	MolPort-003-666-313
DB01195	MolPort-003-666-852
DB01195	MolPort-020-101-145
DB01196	MolPort-006-114-857
DB01197	MolPort-003-845-576
DB01197	MolPort-003-983-418
DB01197	MolPort-006-168-121
DB01198	MolPort-002-885-823
DB01199	MolPort-003-983-880
DB01200	MolPort-006-123-738
DB01200	MolPort-016-580-681
DB01200	MolPort-035-395-394
DB01201	MolPort-006-132-325
DB01201	MolPort-035-395-832
DB01202	MolPort-003-848-377
DB01202	MolPort-003-943-190
DB01203	MolPort-003-711-141
DB01204	MolPort-003-665-506
DB01204	MolPort-005-977-078
DB01208	MolPort-000-767-834
DB01208	MolPort-001-738-627
DB01209	MolPort-027-948-853
DB01211	MolPort-002-507-425
DB01211	MolPort-019-707-166
DB01212	MolPort-000-707-578
DB01212	MolPort-000-782-841
DB01212	MolPort-002-510-741
DB01212	MolPort-002-964-489
DB01212	MolPort-007-567-183
DB01212	MolPort-019-910-848
DB01212	MolPort-020-313-419
DB01212	MolPort-023-310-245
DB01212	MolPort-027-837-942
DB01213	MolPort-016-633-159
DB01216	MolPort-002-507-427
DB01216	MolPort-002-534-105
DB01216	MolPort-003-983-432
DB01216	MolPort-006-394-116
DB01216	MolPort-008-322-982
DB01219	MolPort-003-666-797
DB01219	MolPort-006-069-178
DB01219	MolPort-006-389-324
DB01219	MolPort-027-637-290
DB01219	MolPort-027-714-062
DB01219	MolPort-035-394-875
DB01220	MolPort-003-850-182
DB01220	MolPort-030-042-344
DB01222	MolPort-002-529-265
DB01222	MolPort-003-986-909
DB01222	MolPort-028-603-013
DB01222	MolPort-035-757-836
DB01223	MolPort-001-737-342
DB01223	MolPort-001-783-384
DB01223	MolPort-004-959-540
DB01224	MolPort-006-069-133
DB01224	MolPort-023-220-164
DB01226	MolPort-023-220-239
DB01228	MolPort-027-948-855
DB01229	MolPort-001-742-627
DB01229	MolPort-003-665-783
DB01229	MolPort-003-983-408
DB01229	MolPort-020-005-850
DB01231	MolPort-003-941-110
DB01232	MolPort-005-935-781
DB01232	MolPort-035-395-055
DB01233	MolPort-003-666-233
DB01233	MolPort-005-932-370
DB01234	MolPort-003-666-157
DB01234	MolPort-007-981-051
DB01235	MolPort-001-788-361
DB01235	MolPort-003-847-017
DB01235	MolPort-006-117-198
DB01238	MolPort-002-885-808
DB01239	MolPort-002-590-309
DB01239	MolPort-003-666-810
DB01239	MolPort-003-940-655
DB01242	MolPort-000-731-151
DB01242	MolPort-000-917-725
DB01243	MolPort-000-691-758
DB01243	MolPort-000-691-769
DB01243	MolPort-000-691-770
DB01243	MolPort-000-691-776
DB01243	MolPort-000-691-782
DB01243	MolPort-000-691-803
DB01243	MolPort-000-691-806
DB01243	MolPort-000-691-811
DB01243	MolPort-000-691-812
DB01243	MolPort-000-691-815
DB01243	MolPort-000-691-824
DB01243	MolPort-000-691-826
DB01243	MolPort-000-691-828
DB01243	MolPort-000-691-831
DB01243	MolPort-000-691-833
DB01243	MolPort-000-691-834
DB01243	MolPort-000-691-838
DB01243	MolPort-000-691-888
DB01243	MolPort-000-691-906
DB01244	MolPort-003-666-445
DB01245	MolPort-003-929-681
DB01248	MolPort-006-823-826
DB01248	MolPort-008-348-433
DB01248	MolPort-035-394-935
DB01250	MolPort-003-849-701
DB01250	MolPort-020-005-681
DB01252	MolPort-021-783-070
DB01252	MolPort-023-220-448
DB01252	MolPort-023-220-908
DB01252	MolPort-035-394-932
DB01252	MolPort-035-395-735
DB01254	MolPort-009-198-935
DB01256	MolPort-023-220-081
DB01259	MolPort-008-155-959
DB01259	MolPort-020-180-042
DB01261	MolPort-006-666-483
DB01261	MolPort-009-194-222
DB01261	MolPort-035-395-700
DB01262	MolPort-003-844-671
DB01263	MolPort-006-666-426
DB01264	MolPort-028-744-950
DB01265	MolPort-001-935-940
DB01265	MolPort-003-939-615
DB01265	MolPort-019-997-409
DB01265	MolPort-023-220-128
DB01267	MolPort-016-633-258
DB01267	MolPort-020-313-413
DB01268	MolPort-003-986-763
DB01268	MolPort-005-942-913
DB01273	MolPort-009-682-971
DB01273	MolPort-028-777-821
DB01274	MolPort-003-983-476
DB01274	MolPort-005-938-378
DB01274	MolPort-009-194-212
DB01274	MolPort-023-220-125
DB01274	MolPort-035-757-894
DB01275	MolPort-003-666-202
DB01275	MolPort-003-941-613
DB01275	MolPort-027-948-595
DB01280	MolPort-023-220-514
DB01282	MolPort-006-127-547
DB01288	MolPort-003-666-344
DB01294	MolPort-003-710-545
DB01294	MolPort-003-926-090
DB01295	MolPort-006-666-441
DB01296	MolPort-000-740-761
DB01296	MolPort-001-768-894
DB01296	MolPort-003-926-381
DB01296	MolPort-003-934-955
DB01296	MolPort-003-937-977
DB01296	MolPort-003-986-526
DB01296	MolPort-005-935-099
DB01296	MolPort-005-938-383
DB01296	MolPort-022-881-398
DB01297	MolPort-000-182-968
DB01319	MolPort-021-783-037
DB01320	MolPort-020-002-505
DB01326	MolPort-001-996-431
DB01327	MolPort-001-505-782
DB01327	MolPort-001-902-953
DB01327	MolPort-001-950-811
DB01327	MolPort-002-510-626
DB01327	MolPort-027-837-941
DB01327	MolPort-035-395-503
DB01329	MolPort-001-525-281
DB01329	MolPort-002-943-205
DB01329	MolPort-003-845-688
DB01329	MolPort-006-069-122
DB01330	MolPort-005-935-573
DB01330	MolPort-016-638-321
DB01331	MolPort-002-966-536
DB01331	MolPort-003-666-398
DB01331	MolPort-006-126-734
DB01332	MolPort-006-823-796
DB01337	MolPort-000-731-557
DB01337	MolPort-003-983-449
DB01337	MolPort-009-758-006
DB01338	MolPort-006-129-706
DB01339	MolPort-003-983-469
DB01339	MolPort-005-970-305
DB01346	MolPort-000-146-082
DB01346	MolPort-001-766-747
DB01346	MolPort-002-527-888
DB01346	MolPort-002-914-977
DB01346	MolPort-003-850-081
DB01346	MolPort-027-835-009
DB01346	MolPort-027-942-662
DB01349	MolPort-027-836-869
DB01351	MolPort-002-136-720
DB01351	MolPort-003-714-232
DB01351	MolPort-005-978-203
DB01357	MolPort-000-836-102
DB01357	MolPort-002-510-889
DB01357	MolPort-004-956-440
DB01361	MolPort-019-939-219
DB01364	MolPort-001-769-085
DB01364	MolPort-028-607-035
DB01366	MolPort-003-983-669
DB01366	MolPort-005-976-617
DB01366	MolPort-006-137-720
DB01367	MolPort-004-375-904
DB01367	MolPort-005-937-324
DB01367	MolPort-006-666-243
DB01367	MolPort-016-633-661
DB01373	MolPort-003-926-068
DB01375	MolPort-003-926-090
DB01377	MolPort-003-926-255
DB01380	MolPort-001-832-304
DB01380	MolPort-003-666-150
DB01380	MolPort-027-713-957
DB01390	MolPort-023-310-158
DB01390	MolPort-035-395-661
DB01392	MolPort-000-704-352
DB01392	MolPort-000-825-236
DB01392	MolPort-001-741-269
DB01392	MolPort-003-665-637
DB01392	MolPort-006-069-047
DB01392	MolPort-009-653-430
DB01394	MolPort-001-785-612
DB01395	MolPort-035-757-888
DB01396	MolPort-000-761-401
DB01396	MolPort-003-983-425
DB01396	MolPort-007-549-426
DB01396	MolPort-035-395-348
DB01397	MolPort-003-710-545
DB01398	MolPort-002-324-170
DB01398	MolPort-003-710-545
DB01398	MolPort-035-394-961
DB01400	MolPort-003-666-242
DB01400	MolPort-003-849-354
DB01401	MolPort-003-710-545
DB01405	MolPort-006-169-987
DB01405	MolPort-028-962-342
DB01406	MolPort-002-507-416
DB01406	MolPort-002-514-360
DB01406	MolPort-008-322-979
DB01407	MolPort-003-940-764
DB01408	MolPort-003-666-597
DB01409	MolPort-005-935-362
DB01409	MolPort-008-266-524
DB01410	MolPort-005-940-705
DB01410	MolPort-005-977-991
DB01411	MolPort-035-395-733
DB01412	MolPort-027-838-003
DB01413	MolPort-023-220-244
DB01413	MolPort-023-298-798
DB01413	MolPort-035-394-924
DB01415	MolPort-019-939-196
DB01418	MolPort-002-798-798
DB01420	MolPort-001-512-550
DB01420	MolPort-002-530-566
DB01421	MolPort-000-777-544
DB01421	MolPort-003-666-461
DB01421	MolPort-003-938-967
DB01425	MolPort-006-131-689
DB01425	MolPort-023-220-256
DB01426	MolPort-002-507-407
DB01426	MolPort-002-524-359
DB01426	MolPort-002-526-343
DB01426	MolPort-007-549-437
DB01426	MolPort-027-835-879
DB01427	MolPort-006-132-085
DB01429	MolPort-006-126-665
DB01434	MolPort-002-517-271
DB01434	MolPort-002-911-132
DB01434	MolPort-035-757-683
DB01436	MolPort-003-983-402
DB01436	MolPort-009-679-385
DB01438	MolPort-003-666-258
DB01438	MolPort-028-616-505
DB01440	MolPort-035-395-099
DB01441	MolPort-002-500-153
DB01446	MolPort-000-766-906
DB01446	MolPort-003-984-724
DB01472	MolPort-023-331-056
DB01477	MolPort-000-840-795
DB01477	MolPort-001-760-361
DB01482	MolPort-001-783-702
DB01483	MolPort-004-285-715
DB01494	MolPort-003-926-438
DB01506	MolPort-003-823-926
DB01511	MolPort-000-745-309
DB01521	MolPort-002-509-643
DB01524	MolPort-002-506-915
DB01524	MolPort-002-510-743
DB01526	MolPort-003-892-142
DB01530	MolPort-002-509-029
DB01541	MolPort-001-833-945
DB01541	MolPort-002-524-193
DB01561	MolPort-000-715-082
DB01561	MolPort-001-740-070
DB01561	MolPort-003-657-408
DB01580	MolPort-001-770-529
DB01582	MolPort-000-748-558
DB01583	MolPort-000-731-211
DB01583	MolPort-001-783-527
DB01583	MolPort-002-511-861
DB01583	MolPort-003-666-408
DB01583	MolPort-003-901-019
DB01583	MolPort-004-285-392
DB01583	MolPort-028-602-558
DB01586	MolPort-001-794-647
DB01586	MolPort-002-526-980
DB01586	MolPort-003-983-742
DB01586	MolPort-004-949-509
DB01586	MolPort-009-019-423
DB01586	MolPort-020-166-227
DB01586	MolPort-035-394-923
DB01590	MolPort-003-847-342
DB01590	MolPort-016-633-181
DB01591	MolPort-009-682-972
DB01591	MolPort-023-220-809
DB01591	MolPort-035-691-413
DB01595	MolPort-000-699-491
DB01597	MolPort-003-983-864
DB01597	MolPort-020-005-688
DB01597	MolPort-023-220-313
DB01597	MolPort-023-220-351
DB01598	MolPort-005-935-372
DB01598	MolPort-006-069-114
DB01601	MolPort-028-962-297
DB01601	MolPort-035-394-939
DB01602	MolPort-019-996-595
DB01603	MolPort-002-512-470
DB01606	MolPort-002-500-123
DB01606	MolPort-002-507-284
DB01606	MolPort-003-850-397
DB01606	MolPort-003-983-459
DB01607	MolPort-035-395-712
DB01609	MolPort-006-392-553
DB01610	MolPort-005-938-316
DB01610	MolPort-023-334-351
DB01610	MolPort-035-394-903
DB01611	MolPort-003-666-519
DB01612	MolPort-001-783-773
DB01614	MolPort-003-666-793
DB01616	MolPort-003-666-118
DB01620	MolPort-000-696-595
DB01620	MolPort-003-666-259
DB01620	MolPort-009-766-861
DB01624	MolPort-002-506-311
DB01624	MolPort-027-836-850
DB01626	MolPort-003-666-254
DB01627	MolPort-000-723-672
DB01627	MolPort-000-727-295
DB01627	MolPort-000-828-701
DB01627	MolPort-002-323-205
DB01627	MolPort-002-507-379
DB01627	MolPort-003-983-295
DB01627	MolPort-003-983-444
DB01627	MolPort-006-823-776
DB01627	MolPort-009-653-451
DB01627	MolPort-009-758-391
DB01627	MolPort-016-634-224
DB01629	MolPort-001-775-578
DB01629	MolPort-002-724-269
DB01629	MolPort-003-934-194
DB01629	MolPort-027-835-437
DB01631	MolPort-001-787-814
DB01635	MolPort-000-385-008
DB01635	MolPort-000-924-823
DB01635	MolPort-002-321-958
DB01635	MolPort-027-835-929
DB01638	MolPort-003-848-134
DB01638	MolPort-003-927-039
DB01638	MolPort-003-928-393
DB01638	MolPort-003-933-102
DB01638	MolPort-003-987-091
DB01638	MolPort-003-987-092
DB01638	MolPort-019-999-274
DB01642	MolPort-001-783-246
DB01642	MolPort-002-911-500
DB01642	MolPort-003-938-543
DB01642	MolPort-003-938-544
DB01642	MolPort-003-938-545
DB01642	MolPort-003-938-546
DB01642	MolPort-006-115-108
DB01642	MolPort-023-330-765
DB01642	MolPort-023-332-565
DB01642	MolPort-028-959-709
DB01643	MolPort-003-939-617
DB01645	MolPort-000-003-911
DB01646	MolPort-001-791-786
DB01646	MolPort-001-792-150
DB01646	MolPort-003-939-590
DB01650	MolPort-001-641-053
DB01655	MolPort-003-939-100
DB01655	MolPort-027-836-954
DB01656	MolPort-006-069-128
DB01667	MolPort-002-047-086
DB01667	MolPort-002-507-918
DB01667	MolPort-004-963-947
DB01667	MolPort-005-974-065
DB01667	MolPort-009-199-364
DB01667	MolPort-015-161-801
DB01670	MolPort-001-768-946
DB01671	MolPort-003-926-090
DB01672	MolPort-001-756-832
DB01676	MolPort-001-783-156
DB01677	MolPort-000-871-627
DB01677	MolPort-001-780-031
DB01677	MolPort-004-288-293
DB01681	MolPort-002-474-821
DB01686	MolPort-006-823-010
DB01687	MolPort-008-346-746
DB01687	MolPort-028-959-893
DB01687	MolPort-029-941-783
DB01688	MolPort-000-872-040
DB01692	MolPort-003-665-010
DB01692	MolPort-003-932-853
DB01692	MolPort-003-932-858
DB01692	MolPort-003-941-214
DB01694	MolPort-001-761-151
DB01694	MolPort-001-779-714
DB01694	MolPort-003-928-589
DB01696	MolPort-001-785-772
DB01697	MolPort-009-194-233
DB01697	MolPort-016-638-384
DB01698	MolPort-000-778-336
DB01698	MolPort-003-665-828
DB01698	MolPort-020-241-022
DB01698	MolPort-027-563-929
DB01701	MolPort-003-925-230
DB01702	MolPort-001-790-954
DB01703	MolPort-004-288-403
DB01703	MolPort-011-277-623
DB01703	MolPort-023-279-033
DB01703	MolPort-035-395-502
DB01704	MolPort-001-769-474
DB01704	MolPort-028-617-134
DB01708	MolPort-002-527-265
DB01708	MolPort-002-904-144
DB01708	MolPort-003-891-893
DB01708	MolPort-003-929-763
DB01708	MolPort-019-852-884
DB01708	MolPort-020-168-482
DB01711	MolPort-000-141-414
DB01714	MolPort-004-963-480
DB01722	MolPort-016-899-218
DB01724	MolPort-003-933-983
DB01724	MolPort-003-933-986
DB01724	MolPort-006-167-915
DB01724	MolPort-020-003-966
DB01724	MolPort-020-004-717
DB01726	MolPort-000-871-989
DB01726	MolPort-001-821-203
DB01726	MolPort-002-139-334
DB01726	MolPort-023-221-405
DB01727	MolPort-004-963-451
DB01727	MolPort-023-220-388
DB01727	MolPort-028-603-009
DB01728	MolPort-003-932-562
DB01729	MolPort-003-983-760
DB01731	MolPort-000-142-013
DB01735	MolPort-003-940-736
DB01735	MolPort-003-940-864
DB01735	MolPort-008-156-014
DB01735	MolPort-019-903-720
DB01735	MolPort-020-004-719
DB01735	MolPort-027-837-061
DB01739	MolPort-001-780-215
DB01739	MolPort-003-925-479
DB01739	MolPort-003-925-480
DB01739	MolPort-006-110-201
DB01739	MolPort-006-736-499
DB01742	MolPort-002-496-287
DB01744	MolPort-001-763-960
DB01744	MolPort-001-793-333
DB01744	MolPort-001-793-706
DB01744	MolPort-002-506-944
DB01744	MolPort-035-395-349
DB01746	MolPort-001-792-018
DB01746	MolPort-001-792-375
DB01748	MolPort-004-614-705
DB01749	MolPort-003-928-695
DB01750	MolPort-000-927-953
DB01750	MolPort-003-913-198
DB01752	MolPort-003-925-198
DB01752	MolPort-023-331-959
DB01752	MolPort-027-640-572
DB01754	MolPort-002-509-114
DB01758	MolPort-003-848-222
DB01758	MolPort-006-167-934
DB01758	MolPort-016-582-642
DB01759	MolPort-000-716-732
DB01760	MolPort-002-343-990
DB01766	MolPort-001-758-758
DB01766	MolPort-001-758-760
DB01766	MolPort-002-926-950
DB01766	MolPort-009-680-721
DB01766	MolPort-009-680-831
DB01768	MolPort-003-849-170
DB01775	MolPort-001-785-638
DB01776	MolPort-001-783-114
DB01779	MolPort-003-935-375
DB01779	MolPort-023-311-438
DB01779	MolPort-027-837-954
DB01782	MolPort-000-628-456
DB01782	MolPort-002-914-349
DB01783	MolPort-003-925-755
DB01783	MolPort-004-285-558
DB01783	MolPort-006-069-411
DB01783	MolPort-006-110-058
DB01783	MolPort-006-110-266
DB01783	MolPort-006-147-938
DB01784	MolPort-000-155-454
DB01786	MolPort-000-871-636
DB01786	MolPort-001-573-589
DB01786	MolPort-001-792-137
DB01790	MolPort-003-983-750
DB01790	MolPort-003-983-751
DB01791	MolPort-003-700-258
DB01795	MolPort-000-140-840
DB01795	MolPort-003-935-649
DB01795	MolPort-029-998-271
DB01796	MolPort-000-140-640
DB01803	MolPort-006-118-521
DB01804	MolPort-000-000-934
DB01804	MolPort-003-959-925
DB01804	MolPort-019-879-193
DB01809	MolPort-002-857-076
DB01816	MolPort-003-845-673
DB01819	MolPort-002-520-866
DB01819	MolPort-003-805-590
DB01819	MolPort-003-939-093
DB01819	MolPort-003-939-096
DB01819	MolPort-003-939-098
DB01819	MolPort-003-959-239
DB01819	MolPort-009-755-103
DB01819	MolPort-028-616-775
DB01819	MolPort-028-616-785
DB01822	MolPort-002-904-173
DB01822	MolPort-008-268-943
DB01833	MolPort-003-927-887
DB01833	MolPort-003-940-652
DB01837	MolPort-001-762-455
DB01837	MolPort-027-837-444
DB01839	MolPort-001-768-866
DB01839	MolPort-003-928-366
DB01839	MolPort-003-936-228
DB01844	MolPort-000-871-967
DB01845	MolPort-001-780-157
DB01847	MolPort-002-463-930
DB01847	MolPort-002-514-690
DB01847	MolPort-026-972-178
DB01848	MolPort-000-705-272
DB01848	MolPort-005-974-890
DB01849	MolPort-001-785-692
DB01851	MolPort-001-768-916
DB01852	MolPort-001-741-568
DB01854	MolPort-000-630-565
DB01856	MolPort-001-770-014
DB01862	MolPort-002-893-595
DB01862	MolPort-003-937-635
DB01862	MolPort-004-960-131
DB01862	MolPort-016-638-395
DB01866	MolPort-006-168-006
DB01873	MolPort-027-950-909
DB01874	MolPort-000-724-383
DB01874	MolPort-002-506-982
DB01874	MolPort-003-873-423
DB01878	MolPort-000-872-026
DB01880	MolPort-000-742-954
DB01880	MolPort-001-759-162
DB01880	MolPort-006-717-538
DB01884	MolPort-003-787-860
DB01884	MolPort-004-338-106
DB01884	MolPort-020-166-448
DB01884	MolPort-026-974-064
DB01885	MolPort-001-785-881
DB01885	MolPort-002-507-312
DB01885	MolPort-003-934-944
DB01889	MolPort-006-709-371
DB01890	MolPort-000-726-769
DB01890	MolPort-002-528-069
DB01890	MolPort-027-637-064
DB01894	MolPort-004-956-456
DB01894	MolPort-008-267-866
DB01894	MolPort-023-220-399
DB01896	MolPort-000-140-839
DB01896	MolPort-001-685-898
DB01896	MolPort-001-759-433
DB01896	MolPort-001-769-470
DB01900	MolPort-000-872-060
DB01901	MolPort-028-600-272
DB01903	MolPort-028-960-087
DB01904	MolPort-002-911-501
DB01904	MolPort-003-665-711
DB01904	MolPort-003-895-940
DB01904	MolPort-003-925-840
DB01909	MolPort-023-220-446
DB01909	MolPort-035-395-057
DB01912	MolPort-001-758-634
DB01912	MolPort-001-783-134
DB01914	MolPort-001-785-882
DB01914	MolPort-005-943-139
DB01914	MolPort-006-069-182
DB01914	MolPort-006-110-138
DB01914	MolPort-006-114-529
DB01914	MolPort-006-114-530
DB01914	MolPort-006-115-361
DB01914	MolPort-006-121-512
DB01917	MolPort-001-781-809
DB01919	MolPort-001-768-920
DB01920	MolPort-000-416-973
DB01920	MolPort-000-629-580
DB01920	MolPort-002-042-201
DB01920	MolPort-002-893-590
DB01920	MolPort-027-946-917
DB01924	MolPort-001-779-895
DB01927	MolPort-001-779-967
DB01928	MolPort-002-518-851
DB01928	MolPort-003-941-680
DB01928	MolPort-003-941-684
DB01928	MolPort-003-983-877
DB01928	MolPort-035-394-938
DB01930	MolPort-030-004-878
DB01931	MolPort-003-813-118
DB01931	MolPort-011-142-780
DB01936	MolPort-002-319-944
DB01936	MolPort-008-267-864
DB01936	MolPort-023-220-271
DB01937	MolPort-016-638-466
DB01937	MolPort-027-945-600
DB01938	MolPort-003-981-153
DB01938	MolPort-006-069-318
DB01942	MolPort-000-871-952
DB01944	MolPort-003-845-187
DB01944	MolPort-006-168-058
DB01949	MolPort-006-168-063
DB01949	MolPort-009-680-848
DB01949	MolPort-031-518-874
DB01950	MolPort-006-822-516
DB01951	MolPort-020-313-403
DB01953	MolPort-001-886-488
DB01954	MolPort-000-860-686
DB01954	MolPort-003-983-800
DB01954	MolPort-003-983-801
DB01956	MolPort-000-006-300
DB01957	MolPort-001-770-159
DB01962	MolPort-003-939-114
DB01962	MolPort-008-268-077
DB01963	MolPort-000-139-861
DB01971	MolPort-001-763-955
DB01971	MolPort-006-833-341
DB01971	MolPort-009-660-446
DB01971	MolPort-028-617-061
DB01972	MolPort-000-746-087
DB01972	MolPort-001-560-962
DB01972	MolPort-002-941-845
DB01972	MolPort-003-721-498
DB01972	MolPort-004-947-050
DB01972	MolPort-023-221-375
DB01972	MolPort-029-884-940
DB01972	MolPort-035-394-914
DB01976	MolPort-000-928-113
DB01978	MolPort-003-846-891
DB01979	MolPort-001-783-246
DB01979	MolPort-002-911-500
DB01979	MolPort-003-938-543
DB01979	MolPort-003-938-544
DB01979	MolPort-003-938-545
DB01979	MolPort-003-938-546
DB01979	MolPort-006-115-108
DB01979	MolPort-023-330-765
DB01979	MolPort-023-332-565
DB01979	MolPort-028-959-709
DB01982	MolPort-001-785-887
DB01982	MolPort-002-513-627
DB01982	MolPort-008-267-835
DB01982	MolPort-008-267-951
DB01982	MolPort-009-014-249
DB01982	MolPort-016-638-390
DB01982	MolPort-023-247-058
DB01982	MolPort-028-960-660
DB01985	MolPort-001-792-493
DB01985	MolPort-002-132-569
DB01985	MolPort-003-699-839
DB01986	MolPort-000-155-666
DB01987	MolPort-003-925-718
DB01990	MolPort-009-198-557
DB01992	MolPort-003-928-983
DB01992	MolPort-003-928-989
DB01996	MolPort-019-369-024
DB02000	MolPort-000-871-587
DB02000	MolPort-003-986-518
DB02003	MolPort-000-155-037
DB02007	MolPort-003-929-226
DB02007	MolPort-008-267-939
DB02010	MolPort-003-983-808
DB02010	MolPort-004-963-434
DB02020	MolPort-000-434-252
DB02020	MolPort-002-133-847
DB02021	MolPort-004-847-916
DB02021	MolPort-023-220-657
DB02022	MolPort-002-325-014
DB02024	MolPort-000-860-904
DB02029	MolPort-001-492-073
DB02031	MolPort-001-684-176
DB02032	MolPort-003-845-576
DB02032	MolPort-003-983-418
DB02032	MolPort-006-168-121
DB02036	MolPort-000-144-674
DB02037	MolPort-000-883-444
DB02037	MolPort-003-984-447
DB02041	MolPort-006-168-127
DB02042	MolPort-003-891-820
DB02044	MolPort-003-824-907
DB02045	MolPort-001-759-278
DB02047	MolPort-006-168-130
DB02048	MolPort-003-938-949
DB02052	MolPort-003-983-771
DB02054	MolPort-000-871-995
DB02055	MolPort-001-793-920
DB02057	MolPort-001-759-109
DB02057	MolPort-001-759-110
DB02057	MolPort-003-940-001
DB02057	MolPort-003-983-512
DB02060	MolPort-000-871-993
DB02061	MolPort-008-346-746
DB02061	MolPort-028-959-893
DB02061	MolPort-029-941-783
DB02068	MolPort-001-729-029
DB02068	MolPort-003-666-360
DB02068	MolPort-023-314-408
DB02068	MolPort-035-686-689
DB02069	MolPort-006-168-145
DB02070	MolPort-003-665-663
DB02070	MolPort-003-941-872
DB02070	MolPort-003-941-884
DB02070	MolPort-006-107-870
DB02070	MolPort-020-014-488
DB02070	MolPort-020-237-560
DB02074	MolPort-001-783-233
DB02074	MolPort-004-288-308
DB02074	MolPort-006-111-505
DB02076	MolPort-003-939-100
DB02076	MolPort-027-836-954
DB02078	MolPort-003-939-659
DB02079	MolPort-001-781-549
DB02079	MolPort-003-927-999
DB02079	MolPort-006-114-801
DB02083	MolPort-001-792-053
DB02083	MolPort-003-355-838
DB02083	MolPort-006-122-573
DB02085	MolPort-001-756-808
DB02085	MolPort-003-940-008
DB02087	MolPort-000-150-739
DB02091	MolPort-002-896-655
DB02095	MolPort-000-871-222
DB02095	MolPort-030-082-327
DB02097	MolPort-000-716-085
DB02097	MolPort-001-785-900
DB02097	MolPort-003-665-632
DB02097	MolPort-003-846-115
DB02097	MolPort-009-679-954
DB02100	MolPort-001-783-246
DB02100	MolPort-002-911-500
DB02100	MolPort-003-938-543
DB02100	MolPort-003-938-544
DB02100	MolPort-003-938-545
DB02100	MolPort-003-938-546
DB02100	MolPort-006-115-108
DB02100	MolPort-023-330-765
DB02100	MolPort-023-332-565
DB02100	MolPort-028-959-709
DB02101	MolPort-004-847-916
DB02101	MolPort-023-220-657
DB02105	MolPort-000-917-537
DB02107	MolPort-001-794-244
DB02107	MolPort-023-313-822
DB02107	MolPort-033-483-905
DB02107	MolPort-033-483-933
DB02110	MolPort-002-509-322
DB02110	MolPort-009-757-496
DB02110	MolPort-027-845-926
DB02110	MolPort-035-394-979
DB02110	MolPort-035-758-028
DB02113	MolPort-003-849-073
DB02113	MolPort-009-198-384
DB02114	MolPort-000-145-863
DB02115	MolPort-016-633-327
DB02116	MolPort-003-849-700
DB02121	MolPort-001-785-584
DB02123	MolPort-002-898-098
DB02123	MolPort-023-335-113
DB02123	MolPort-027-836-017
DB02123	MolPort-027-837-418
DB02123	MolPort-035-395-076
DB02125	MolPort-000-653-411
DB02125	MolPort-002-070-244
DB02126	MolPort-001-763-676
DB02126	MolPort-028-617-203
DB02127	MolPort-001-781-496
DB02129	MolPort-003-922-613
DB02129	MolPort-003-941-134
DB02130	MolPort-000-871-610
DB02130	MolPort-002-539-180
DB02130	MolPort-005-975-478
DB02130	MolPort-027-950-860
DB02131	MolPort-006-168-181
DB02134	MolPort-001-608-721
DB02134	MolPort-002-132-115
DB02134	MolPort-003-984-175
DB02134	MolPort-027-837-970
DB02138	MolPort-001-759-632
DB02143	MolPort-012-872-939
DB02152	MolPort-003-848-298
DB02153	MolPort-000-728-637
DB02153	MolPort-002-512-295
DB02153	MolPort-009-757-775
DB02159	MolPort-001-768-866
DB02159	MolPort-003-928-366
DB02159	MolPort-003-936-228
DB02161	MolPort-001-779-641
DB02161	MolPort-003-983-439
DB02161	MolPort-005-943-617
DB02161	MolPort-006-110-080
DB02161	MolPort-023-278-955
DB02163	MolPort-016-891-172
DB02165	MolPort-003-926-090
DB02166	MolPort-003-929-149
DB02167	MolPort-004-962-494
DB02167	MolPort-023-153-264
DB02167	MolPort-027-949-061
DB02167	MolPort-029-998-153
DB02172	MolPort-003-845-148
DB02173	MolPort-035-394-979
DB02174	MolPort-000-003-912
DB02174	MolPort-001-786-509
DB02175	MolPort-000-156-711
DB02176	MolPort-000-871-575
DB02176	MolPort-006-169-563
DB02178	MolPort-001-780-108
DB02179	MolPort-006-168-215
DB02184	MolPort-003-665-010
DB02184	MolPort-003-932-853
DB02184	MolPort-003-932-858
DB02184	MolPort-003-941-214
DB02189	MolPort-028-601-490
DB02192	MolPort-000-872-041
DB02192	MolPort-023-221-896
DB02198	MolPort-001-769-533
DB02201	MolPort-000-156-711
DB02202	MolPort-001-761-306
DB02202	MolPort-003-927-418
DB02202	MolPort-003-928-363
DB02203	MolPort-000-871-976
DB02210	MolPort-001-012-388
DB02211	MolPort-005-934-672
DB02211	MolPort-028-746-463
DB02213	MolPort-006-069-250
DB02213	MolPort-006-069-407
DB02213	MolPort-023-222-033
DB02215	MolPort-000-558-644
DB02215	MolPort-012-201-991
DB02215	MolPort-014-186-534
DB02216	MolPort-002-317-306
DB02219	MolPort-001-792-039
DB02224	MolPort-001-740-892
DB02224	MolPort-002-718-925
DB02224	MolPort-003-850-396
DB02232	MolPort-000-871-939
DB02233	MolPort-000-003-968
DB02233	MolPort-003-847-969
DB02234	MolPort-001-780-167
DB02234	MolPort-002-322-427
DB02235	MolPort-000-156-735
DB02235	MolPort-003-958-630
DB02237	MolPort-003-895-952
DB02239	MolPort-000-871-621
DB02242	MolPort-001-790-903
DB02249	MolPort-001-791-445
