drugbank_id	nikkaji_id
DB02517	J2.188.287I
DB02517	J2.188.288G
DB02517	J2.696.193I
DB02517	J2.696.194G
DB02517	J2.696.198J
DB02517	J305.175G
DB02517	J366.315I
DB02517	J5.177B
DB02517	J728.850F
DB02517	J9.171E
DB02517	J9.214B
DB02518	J1.068.207J
DB02518	J1.068.208H
DB02518	J1.074.140H
DB02518	J1.074.168H
DB02518	J125.807I
DB02518	J21.920G
DB02518	J231.857A
DB02518	J3.221.124K
DB02518	J3.221.126G
DB02519	J1.920.262C
DB02520	J231.770B
DB02520	J5.841F
DB02521	J12.547D
DB02522	J366.747B
DB02523	J1.483.815E
DB02525	J1.010.373H
DB02525	J793.492K
DB02526	J1.764.475K
DB02527	J2.006.399H
DB02527	J4.811I
DB02527	J89.182G
DB02530	J1.375G
DB02530	J2.198.306C
DB02530	J2.198.308J
DB02531	J1.090.826D
DB02531	J1.914.708H
DB02531	J2.189.595D
DB02531	J3.840G
DB02531	J567.203A
DB02532	J477.991F
DB02533	J2.546.930E
DB02533	J5.508E
DB02533	J607.253D
DB02534	J34.550D
DB02535	J686.739A
DB02536	J1.514.808J
DB02536	J1.654.408F
DB02536	J5.790H
DB02536	J9.119G
DB02536	J9.120K
DB02538	J2.012.593D
DB02539	J1.236.557H
DB02539	J231.840G
DB02541	J50.239A
DB02542	J783.919G
DB02545	J1.893.517A
DB02546	J2.197.716K
DB02546	J653.349C
DB02547	J1.485.223I
DB02547	J1.849.863D
DB02547	J2.032.929G
DB02547	J272.491J
DB02547	J3.150.860F
DB02547	J636.114E
DB02547	J923.252D
DB02548	J2.179.701D
DB02548	J2.611.130G
DB02548	J2.739.720D
DB02548	J439.912I
DB02548	J728.846H
DB02548	J923.291E
DB02550	J2.042.565B
DB02552	J1.293.096H
DB02552	J1.447.460I
DB02552	J1.452.575K
DB02552	J1.538.832C
DB02552	J1.780.544D
DB02552	J2.648.204F
DB02552	J39.583H
DB02552	J393.135H
DB02552	J545.863C
DB02552	J545.864A
DB02552	J545.865J
DB02552	J546.683K
DB02552	J915.415I
DB02553	J855.606G
DB02554	J2.774.860K
DB02554	J696.634I
DB02556	J1.004.832J
DB02556	J1.027.961E
DB02556	J1.068.211H
DB02556	J1.068.213D
DB02556	J1.138.807H
DB02556	J1.258K
DB02556	J1.427.955E
DB02556	J1.522.808C
DB02556	J1.526.791G
DB02556	J1.815.767E
DB02556	J2.049.605C
DB02556	J2.049.606A
DB02556	J2.609.198E
DB02556	J3.006.111J
DB02556	J482.383D
DB02556	J619.890B
DB02556	J619.891K
DB02556	J619.892I
DB02556	J619.893G
DB02556	J651.553C
DB02556	J651.554A
DB02556	J728.848D
DB02556	J9.175H
DB02556	J9.200B
DB02556	J980.725J
DB02556	J980.726H
DB02558	J1.260.615J
DB02561	J1.057.973B
DB02561	J1.057.974K
DB02561	J1.167.127F
DB02561	J1.575.934H
DB02561	J1.575.936D
DB02561	J1.575.937B
DB02561	J1.575.938K
DB02561	J1.652.188D
DB02561	J3.047.017F
DB02561	J3.156.020I
DB02561	J53.982A
DB02561	J748.263I
DB02561	J748.265E
DB02561	J851.318J
DB02561	J851.319H
DB02563	J358.059H
DB02563	J362.547H
DB02567	J1.243.354I
DB02568	J1.229.332A
DB02568	J531.895E
DB02569	J448.138K
DB02570	J754.940G
DB02571	J1.136.598A
DB02571	J762.516B
DB02573	J1.475.772D
DB02573	J847.580F
DB02576	J1.961E
DB02576	J2.150D
DB02576	J9.255J
DB02576	J9.256H
DB02578	J1.450.568G
DB02579	J1.002.568K
DB02579	J1.493A
DB02579	J215.982A
DB02580	J142.872A
DB02581	J1.893.651H
DB02583	J736.036C
DB02586	J1.782.118K
DB02586	J208.322A
DB02587	J1.996.090K
DB02587	J1.996.091I
DB02587	J18.095E
DB02587	J2.621.855A
DB02587	J22.273I
DB02590	J1.271.946I
DB02590	J1.275.957F
DB02590	J1.275.965G
DB02590	J1.657.076A
DB02590	J1.657.077J
DB02590	J1.657.078H
DB02590	J1.657.079F
DB02590	J1.657.080J
DB02590	J36.677C
DB02592	J2.080.656G
DB02592	J2.610.851I
DB02592	J630.087A
DB02593	J2.113.416C
DB02594	J1.257.254I
DB02594	J14.406A
DB02594	J381.391F
DB02594	J381.392D
DB02594	J515.503G
DB02594	J839.927A
DB02594	J839.928J
DB02595	J221.764C
DB02596	J1.435.528F
DB02596	J212.289H
DB02596	J623.293K
DB02596	J728.170F
DB02597	J1.260.612E
DB02597	J1.260.613C
DB02597	J1.676.309H
DB02597	J2.069.084D
DB02597	J670.448D
DB02599	J2.076.362K
DB02600	J2.586.368B
DB02600	J820.936G
DB02601	J17.730J
DB02601	J2.602.172C
DB02601	J2.602.173A
DB02601	J27.604I
DB02601	J27.605G
DB02601	J62.816F
DB02604	J1.620.253C
DB02604	J818.256F
DB02606	J2.832K
DB02606	J375.182A
DB02606	J743.279H
DB02606	J9.275D
DB02606	J9.277K
DB02609	J695.803F
DB02610	J1.312.695J
DB02611	J1.997.428F
DB02613	J192.113D
DB02616	J1.996.103F
DB02618	J2.124.921A
DB02618	J624.989B
DB02619	J236.393C
DB02621	J326.624I
DB02621	J495.476I
DB02622	J1.284.164G
DB02624	J38.532H
DB02624	J785.555I
DB02624	J93.436D
DB02626	J154.810G
DB02626	J154.811E
DB02626	J221.629I
DB02626	J238.001C
DB02626	J95.171D
DB02627	J1.059.505C
DB02629	J1.642.493E
DB02630	J1.612.794I
DB02630	J2.164.718G
DB02630	J2.164.719E
DB02630	J2.742.928I
DB02630	J2.743.696J
DB02631	J1.090.874D
DB02633	J288.817C
DB02633	J546.918J
DB02633	J641.781G
DB02637	J1.263.971F
DB02637	J1.352.822E
DB02637	J193.704I
DB02637	J261.074D
DB02637	J5.675H
DB02637	J819.244H
DB02638	J363.875H
DB02639	J1.605.373B
DB02639	J2.186.467F
DB02639	J211.425I
DB02639	J224.825E
DB02639	J250.732C
DB02639	J287.165C
DB02639	J319.810C
DB02639	J568.000J
DB02641	J6.880B
DB02642	J1.463.387A
DB02643	J241.347G
DB02643	J453.016K
DB02644	J898.893E
DB02645	J1.327.507F
DB02646	J673.540A
DB02648	J1.347.334J
DB02648	J2.054.840A
DB02648	J221.274I
DB02648	J239.763C
DB02648	J358.851C
DB02648	J9.362I
DB02648	J94.155G
DB02648	J942.020G
DB02648	J952.285I
DB02649	J135.769G
DB02650	J1.469I
DB02654	J1.068.794B
DB02655	J1.143.284K
DB02655	J1.181.511A
DB02655	J1.278E
DB02655	J1.346.816H
DB02655	J1.464.172F
DB02655	J2.082.506E
DB02655	J2.188.286K
DB02655	J216.015C
DB02655	J216.016A
DB02655	J629.802H
DB02655	J9.169C
DB02655	J9.205C
DB02656	J615.849H
DB02657	J1.304.345K
DB02657	J2.713.154I
DB02657	J3.005.589F
DB02657	J817.413J
DB02657	J817.415F
DB02659	J1.216.231F
DB02659	J1.332.788B
DB02659	J1.693.126H
DB02659	J1.700.656H
DB02659	J1.800.763K
DB02659	J14.831H
DB02659	J2.508.987A
DB02659	J3.010.147B
DB02659	J363.682H
DB02659	J363.683F
DB02659	J363.684D
DB02659	J363.685B
DB02659	J363.686K
DB02659	J363.687I
DB02659	J363.688G
DB02659	J69.529G
DB02659	J8.604E
DB02659	J884.493C
DB02659	J92.324I
DB02659	J928.602K
DB02660	J570.217H
DB02661	J2.656.835H
DB02663	J391.242F
DB02663	J391.973K
DB02663	J8.581B
DB02664	J205.804I
DB02665	J1.668.390F
DB02665	J1.668.391D
DB02665	J1I
DB02665	J239.377H
DB02665	J239.378F
DB02665	J9.122G
DB02665	J9.123E
DB02668	J1.003.017J
DB02669	J751.543J
DB02669	J753.230J
DB02670	J342.268B
DB02671	J1.513.729K
DB02671	J1.664K
DB02671	J2.191.014G
DB02671	J2.191.015E
DB02671	J2.191.016C
DB02671	J432.982A
DB02671	J467.906G
DB02673	J2.134.096K
DB02676	J208.082F
DB02678	J1.034.606A
DB02678	J1.353.588D
DB02678	J1.889.273A
DB02678	J2.096.710B
DB02678	J2.650.114H
DB02678	J328.028D
DB02678	J361.550B
DB02678	J412.978D
DB02678	J419.923E
DB02678	J774.534F
DB02678	J774.535D
DB02679	J2.584D
DB02679	J3.233.261G
DB02679	J3.233.262E
DB02682	J855.526E
DB02683	J1.186.356F
DB02684	J1.891.570G
DB02685	J1.101.610C
DB02685	J524.383A
DB02685	J829.108J
DB02686	J2.137.914J
DB02688	J80.352I
DB02690	J708.196K
DB02691	J1.250.555H
DB02691	J1.713.650J
DB02691	J12.411G
DB02691	J195.127K
DB02691	J3.010.145F
DB02691	J517.697B
DB02692	J1.102.388F
DB02692	J1.542.080D
DB02692	J2.082.332A
DB02692	J2.132.986J
DB02692	J247.815C
DB02692	J442.515D
DB02692	J442.516B
DB02692	J463.663E
DB02692	J640.405G
DB02692	J734.144J
DB02692	J967.601E
DB02693	J1.477.753I
DB02693	J37.430J
DB02693	J54.927D
DB02693	J89.346C
DB02693	J903.160J
DB02695	J1.439.497D
DB02695	J1.560.494H
DB02695	J278.567F
DB02695	J278.568D
DB02695	J278.569B
DB02695	J278.570F
DB02695	J695.075B
DB02696	J2.123.469I
DB02697	J430.109I
DB02697	J430.110B
DB02698	J1.283.362H
DB02699	J648.935D
DB02700	J1.455.896I
DB02701	J1.801.626E
DB02701	J2.572.567K
DB02701	J3.988H
DB02702	J955.109C
DB02703	J16.166G
DB02703	J240.330G
DB02703	J6.963I
DB02703	J742.655K
DB02704	J1.655.502I
DB02704	J1.655.503G
DB02704	J1.655.504E
DB02709	J1.755.263E
DB02709	J11.775G
DB02709	J2.640.141K
DB02709	J524.694F
DB02709	J638.332G
DB02710	J1.519.835D
DB02710	J2.587.191J
DB02710	J647.927H
DB02711	J2.010.872J
DB02712	J19.107H
DB02713	J1.074.141F
DB02713	J1.074.144K
DB02713	J1.775.187E
DB02713	J1.775.188C
DB02713	J2.645J
DB02713	J959.252K
DB02714	J1.188.682E
DB02714	J1.188.683C
DB02714	J1.188.684A
DB02714	J1.536.429G
DB02714	J150.311A
DB02714	J39.035F
DB02714	J880.790F
DB02716	J1.799.616I
DB02719	J1.583.866C
DB02720	J1.026.427H
DB02720	J1.026.431F
DB02720	J1.026.435I
DB02720	J1.026.443J
DB02720	J1.026.447B
DB02720	J1.026.451K
DB02720	J1.026.456A
DB02720	J1.139.059E
DB02720	J1.139.060I
DB02720	J617.489B
DB02720	J912.201J
DB02722	J626.083G
DB02723	J1.636.712E
DB02724	J2.513.812K
DB02725	J1.676.425F
DB02725	J1.840.075H
DB02725	J1.840.076F
DB02725	J1.917.385B
DB02725	J1.917.386K
DB02725	J20.223A
DB02726	J317.834J
DB02726	J663.499K
DB02727	J458.706E
DB02728	J1.098.494G
DB02731	J1.370F
DB02731	J1.386.239G
DB02731	J121.995B
DB02731	J2.575.955I
DB02731	J2.745.090C
DB02731	J26.961A
DB02731	J26.962J
DB02731	J329.693H
DB02731	J5.842D
DB02731	J52.116G
DB02733	J1.402.392E
DB02734	J1.113.549H
DB02734	J1.355.639C
DB02736	J1.651.065C
DB02736	J2.339F
DB02736	J711.790F
DB02736	J712.468F
DB02736	J712.994G
DB02738	J909.247A
DB02740	J1.994.248A
DB02740	J2.073.171K
DB02740	J2.525I
DB02740	J569.884G
DB02741	J428.347C
DB02742	J281.991K
DB02742	J405.553E
DB02742	J405.555A
DB02743	J1.050.482A
DB02743	J1.112.882C
DB02743	J1.128.272E
DB02743	J1.357.254B
DB02743	J1.472.293I
DB02743	J1.504.753D
DB02743	J1.538.195G
DB02743	J1.776.674K
DB02743	J1.842.158E
DB02743	J1.842.160G
DB02743	J1.852.540B
DB02743	J2.110.160E
DB02743	J2.129.875A
DB02743	J2.500.295D
DB02743	J2.533.412D
DB02743	J2.581.464I
DB02743	J2.664.001F
DB02743	J2.664.003B
DB02743	J209.469J
DB02743	J215.196K
DB02743	J223.917E
DB02743	J241.337J
DB02743	J247.675D
DB02743	J247.676B
DB02743	J4.828C
DB02743	J4.871B
DB02743	J431.577D
DB02743	J484.109C
DB02743	J705.111E
DB02743	J870.327B
DB02743	J89.158D
DB02743	J960.655F
DB02743	J960.657B
DB02744	J1.185.631D
DB02745	J1.084.703F
DB02745	J1.194.870G
DB02745	J1.250.611B
DB02745	J1.634.140A
DB02745	J1.927.730E
DB02745	J14.430D
DB02745	J2.027.428J
DB02745	J2.560.513F
DB02745	J2.758.689I
DB02745	J352.469H
DB02745	J4.593D
DB02745	J602.640K
DB02745	J654.004J
DB02745	J711.515F
DB02745	J759.626J
DB02745	J759.627H
DB02745	J920.990E
DB02746	J1.542.344G
DB02746	J269.453K
DB02746	J3.547E
DB02746	J395.835C
DB02749	J1.067.543J
DB02749	J1.067.544H
DB02749	J1.116.588E
DB02749	J1.797.231F
DB02749	J159.841D
DB02749	J159.842B
DB02749	J159.845G
DB02749	J2.520.613D
DB02749	J203.300C
DB02749	J4.299D
DB02750	J1.123.463A
DB02750	J1.261.365B
DB02750	J1.261K
DB02750	J1.360.233F
DB02750	J1.608.927C
DB02750	J1.707.933F
DB02750	J1.877.907B
DB02750	J1.877.916A
DB02750	J1.953.505C
DB02750	J2.513.844I
DB02750	J2.592.322G
DB02750	J2.622.185D
DB02750	J2.629.700A
DB02750	J273.896A
DB02750	J274.620D
DB02750	J634.568I
DB02750	J667.407K
DB02750	J716.162J
DB02750	J772.302D
DB02750	J897.739I
DB02750	J897.740B
DB02750	J9.167G
DB02750	J9.202I
DB02750	J993.090F
DB02751	J4.504G
DB02752	J1.195.159G
DB02752	J1.227.395I
DB02753	J622.127K
DB02754	J2.036.421A
DB02756	J11.751J
DB02757	J1.645.002B
DB02757	J1.645.003K
DB02757	J1.645.004I
DB02757	J5.452F
DB02758	J2.073.174E
DB02758	J7.131E
DB02759	J2.560.694I
DB02759	J783.810G
DB02760	J1.421.757F
DB02762	J1.730.866A
DB02764	J1.041.195E
DB02764	J1.041.196C
DB02764	J1.285.897C
DB02764	J1.977A
DB02764	J3.065.330K
DB02764	J3.065.331I
DB02764	J3.065.332G
DB02764	J646.588I
DB02764	J836.339K
DB02764	J836.343I
DB02765	J122.015B
DB02767	J61.335E
DB02767	J784.832C
DB02767	J851.005I
DB02768	J144.979F
DB02771	J1.045.572C
DB02771	J1.467.936G
DB02771	J1.995J
DB02772	J1.116.299A
DB02772	J1.784.455E
DB02772	J1.784.460A
DB02772	J2.150.085B
DB02772	J2.206.067H
DB02772	J2.511.912F
DB02772	J2.648.782J
DB02772	J2.747.718F
DB02772	J3.161.396E
DB02772	J4.581K
DB02772	J870.316G
DB02772	J883.532B
DB02772	J954.958G
DB02774	J1.050.731F
DB02774	J2.606I
DB02776	J1.429.797I
DB02776	J206.061B
DB02776	J208.575E
DB02776	J227.323C
DB02776	J238.130C
DB02776	J520.685E
DB02776	J520.744D
DB02777	J1.213.293J
DB02777	J1.213.294H
DB02777	J145.589C
DB02777	J221.493H
DB02778	J1.438.734J
DB02778	J916.067A
DB02779	J209.396K
DB02784	J1.909.559B
DB02786	J1.801.726A
DB02788	J2.623I
DB02788	J51.758E
DB02788	J52.647I
DB02789	J11.381F
DB02789	J127.990D
DB02789	J2.028.854J
DB02789	J2.028.857D
DB02789	J534.626F
DB02789	J622.821F
DB02789	J868.660B
DB02791	J1.118.558D
DB02791	J1.356.022F
DB02791	J70.209I
DB02795	J1.249.713J
DB02795	J1.660.065B
DB02795	J1.818.249A
DB02795	J2.162.718F
DB02795	J2.162.719D
DB02795	J2.205.524K
DB02795	J2.622.210I
DB02795	J246.126I
DB02795	J26.905K
DB02795	J3.189.277E
DB02795	J3.229H
DB02795	J886.772K
DB02801	J1.125.710K
DB02803	J434.949K
DB02803	J434.950D
DB02803	J803.761B
DB02804	J731.652F
DB02805	J1.188.682E
DB02805	J1.188.683C
DB02805	J1.188.684A
DB02805	J1.536.429G
DB02805	J150.311A
DB02805	J39.035F
DB02805	J880.790F
DB02806	J2.442B
DB02807	J13.070B
DB02807	J14.953E
DB02807	J15.785F
DB02807	J320.588F
DB02807	J320.589D
DB02809	J702.323E
DB02810	J37.491A
DB02813	J2.748.223F
DB02813	J286.434G
DB02813	J82.822J
DB02815	J4.708B
DB02817	J381.144A
DB02817	J452.041F
DB02817	J653.705G
DB02818	J669.187K
DB02821	J12.573C
DB02821	J792.834C
DB02822	J1.597.357I
DB02822	J1.647.885G
DB02822	J149.813D
DB02823	J1.306.800C
DB02823	J1.417.365J
DB02823	J1.635.678F
DB02823	J138.397C
DB02823	J238.678J
DB02823	J809.781J
DB02823	J809.783F
DB02823	J809.784D
DB02823	J809.785B
DB02826	J1.543.113J
DB02826	J1.740.689B
DB02826	J1.740.690F
DB02826	J2.195.567A
DB02826	J2.505D
DB02827	J1.926.696F
DB02828	J239.802H
DB02829	J690.783K
DB02831	J215.970H
DB02831	J216.968A
DB02831	J238.131A
DB02831	J238.533C
DB02831	J3.155.004A
DB02831	J3.746J
DB02831	J351.173A
DB02831	J363.130C
DB02831	J997.145I
DB02835	J1.085.427J
DB02835	J2.744.831C
DB02835	J276.385K
DB02835	J326.918C
DB02835	J40.064E
DB02835	J865.597I
DB02837	J2.197.722E
DB02838	J626.050K
DB02839	J1.596.534G
DB02839	J1.805.824C
DB02839	J27.002D
DB02839	J320.076K
DB02839	J4.310I
DB02841	J2.176.862F
DB02843	J1.060.296C
DB02843	J1.096.541A
DB02843	J1.435.898F
DB02843	J1.435.899D
DB02843	J1.814.526J
DB02843	J1.814.552I
DB02843	J2.538.660D
DB02843	J2.731.066D
DB02843	J2.731.778B
DB02843	J208.537B
DB02843	J224.846H
DB02843	J279.517E
DB02843	J296.657C
DB02843	J3.154.618D
DB02843	J313.724D
DB02843	J317.627D
DB02843	J319.480I
DB02843	J326.872A
DB02843	J351.176F
DB02843	J375.972E
DB02843	J40.065C
DB02843	J517.489I
DB02843	J621.221B
DB02843	J92.787B
DB02846	J136.608D
DB02846	J239.609B
DB02846	J289.886A
DB02846	J333.780D
DB02846	J5.746K
DB02851	J100.325I
DB02851	J450.391K
DB02851	J654.837G
DB02851	J888.568K
DB02852	J1.964.619J
DB02852	J2.174.630D
DB02852	J21.406J
DB02852	J829.070I
DB02852	J844.959G
DB02853	J1.004.903B
DB02853	J1.004.906G
DB02853	J1.098.967A
DB02853	J1.098.969H
DB02853	J1.154.004J
DB02853	J1.248.482H
DB02853	J1.287D
DB02853	J1.617.732F
DB02853	J1.698.243A
DB02853	J1.925.309K
DB02853	J2.188.279H
DB02853	J2.188.280A
DB02853	J2.546.905D
DB02853	J366.927K
DB02853	J882.750H
DB02853	J882.751F
DB02853	J9.117K
DB02853	J9.118I
DB02854	J1.091.895B
DB02854	J1.481.851K
DB02854	J3.022.561I
DB02854	J3.022.562G
DB02854	J39.820I
DB02854	J4.145I
DB02854	J4.146G
DB02854	J841.860H
DB02854	J858.501F
DB02854	J858.503B
DB02854	J873.632D
DB02854	J9.233I
DB02856	J55.518E
DB02857	J1.039.894K
DB02857	J1.084.706K
DB02857	J1.188.717A
DB02857	J1.188.718J
DB02857	J1.188.719H
DB02857	J1.188.720A
DB02857	J1.188.721J
DB02857	J1.235.921G
DB02857	J1.235.922E
DB02857	J1.630.136A
DB02857	J1.634.138J
DB02857	J1.976.491E
DB02857	J10.076E
DB02857	J2.049.767J
DB02857	J20.572I
DB02857	J291.919B
DB02857	J49.267A
DB02857	J49.268J
DB02857	J503.967C
DB02857	J613.733D
DB02857	J613.735K
DB02857	J914.857D
DB02857	J914.858B
DB02857	J920.988C
DB02859	J575.130F
DB02859	J656.188H
DB02860	J1.049.653E
DB02860	J1.049.654C
DB02860	J342.392A
DB02860	J438.610H
DB02860	J438.611F
DB02860	J438.612D
DB02861	J1.312.699B
DB02862	J1.258.236F
DB02865	J3.215.918D
DB02866	J208.366C
DB02867	J1.060.296C
DB02867	J1.096.541A
DB02867	J1.435.898F
DB02867	J1.435.899D
DB02867	J1.814.526J
DB02867	J1.814.552I
DB02867	J2.538.660D
DB02867	J2.731.066D
DB02867	J2.731.778B
DB02867	J208.537B
DB02867	J224.846H
DB02867	J279.517E
DB02867	J296.657C
DB02867	J3.154.618D
DB02867	J313.724D
DB02867	J317.627D
DB02867	J319.480I
DB02867	J326.872A
DB02867	J351.176F
DB02867	J375.972E
DB02867	J40.065C
DB02867	J517.489I
DB02867	J621.221B
DB02867	J92.787B
DB02870	J95.035A
DB02871	J811.657A
DB02872	J2.013.688J
DB02872	J3.025.851G
DB02873	J1.949.939A
DB02875	J1.583.527C
DB02877	J1.183.198B
DB02877	J325.995A
DB02877	J367.404E
DB02880	J1.118.184H
DB02883	J1.169.337G
DB02883	J585.702C
DB02884	J88.501K
DB02884	J90.008G
DB02887	J448.139I
DB02888	J1.708.890D
DB02889	J1.109.162H
DB02890	J600.384B
DB02891	J3.506H
DB02892	J1.088.387C
DB02893	J1.065.675C
DB02893	J1.065.676A
DB02893	J1.261.366K
DB02893	J1.279.082A
DB02893	J1.286F
DB02893	J1.352.820I
DB02893	J1.380.727B
DB02893	J1.569.657E
DB02893	J1.607.525F
DB02893	J1.649.332E
DB02893	J1.698.282B
DB02893	J2.002.216G
DB02893	J2.150.231F
DB02893	J2.164.861B
DB02893	J3.115.154F
DB02893	J429.862D
DB02893	J9.174J
DB02893	J9.192H
DB02894	J955.156E
DB02896	J1.574.697A
DB02896	J53.894I
DB02897	J368.495D
DB02897	J37.490C
DB02900	J1.044.742I
DB02900	J1.150.192C
DB02900	J1.334.870G
DB02900	J1.918.221E
DB02900	J2.074.792G
DB02900	J2.640.213A
DB02900	J2.721.813J
DB02900	J2.731.379E
DB02900	J2.740.287I
DB02900	J2.747.736D
DB02900	J297.645E
DB02900	J396.144C
DB02900	J40.066A
DB02900	J609.763D
DB02900	J683.581C
DB02900	J817.412A
DB02900	J817.416D
DB02901	J1.050.098B
DB02901	J1.816.391H
DB02901	J16.844K
DB02901	J2.170.828C
DB02901	J292.870A
DB02901	J293.582A
DB02901	J293.583J
DB02901	J3.133.145E
DB02901	J353.558D
DB02901	J39.503J
DB02901	J841.859D
DB02901	J947.633D
DB02902	J372.802A
DB02909	J2.111.074D
DB02910	J358.061J
DB02910	J362.549D
DB02911	J1.205.188C
DB02914	J1.649.583B
DB02914	J38.551D
DB02914	J982.489H
DB02916	J1.438.388C
DB02918	J326.154I
DB02919	J736.034G
DB02921	J2.001.378H
DB02921	J776.541J
DB02922	J205.978I
DB02923	J631.139C
DB02924	J1.168.342H
DB02924	J1.331.826C
DB02924	J1.331.827A
DB02924	J185.800I
DB02924	J236.493J
DB02924	J27.205A
DB02924	J350.262G
DB02924	J350.263E
DB02924	J350.264C
DB02924	J350.265A
DB02924	J753.731J
DB02925	J3.520C
DB02929	J621.539D
DB02930	J351.688A
DB02930	J354.454K
DB02930	J730.961I
DB02930	J911.142E
DB02932	J389.229H
DB02932	J389.230A
DB02932	J636.420I
DB02933	J1.894.302F
DB02935	J5.118G
DB02936	J805.094E
DB02938	J1.985B
DB02938	J2.589.216J
DB02938	J307.882E
DB02938	J594.968H
DB02938	J763.859K
DB02939	J142.905A
DB02939	J61.306A
DB02939	J61.307J
DB02941	J1.130.916J
DB02942	J1.235.745A
DB02942	J2.516.422I
DB02942	J2.516.423G
DB02942	J2.516.425C
DB02942	J447.870C
DB02942	J709.340C
DB02945	J1.047.082J
DB02945	J1.506.052B
DB02945	J1.948.312F
DB02945	J182.291H
DB02945	J2.064.428A
DB02945	J283.110D
DB02945	J3.141.814C
DB02945	J3.156.205H
DB02945	J506.522D
DB02945	J555.848D
DB02945	J555.849B
DB02945	J822.123E
DB02945	J953.307I
DB02946	J1.118.186D
DB02946	J1.121.945D
DB02946	J1.215.774F
DB02946	J2.570.833D
DB02946	J745.458I
DB02946	J745.459G
DB02947	J457.796E
DB02948	J138.396E
DB02948	J431.386K
DB02950	J2.613.384J
DB02951	J1.339.375C
DB02951	J2.024.773H
DB02951	J515.825G
DB02952	J1.015.174K
DB02952	J1.278.049D
DB02952	J2.723.069E
DB02952	J21.902I
DB02952	J3.115.082E
DB02952	J38.908K
DB02952	J844.560E
DB02953	J1.007.037F
DB02953	J1.709.244H
DB02953	J938.593B
DB02955	J191.723D
DB02955	J191.732C
DB02955	J254.330C
DB02955	J261.989J
DB02955	J261.990C
DB02955	J261.991A
DB02955	J261.992J
DB02955	J261.993H
DB02955	J261.994F
DB02955	J261.995D
DB02955	J261.996B
DB02955	J261.997K
DB02955	J295.968B
DB02955	J3.128.539I
DB02955	J3.179.935J
DB02955	J318.164B
DB02955	J349.403I
DB02955	J349.430F
DB02955	J349.499C
DB02955	J452.982K
DB02955	J5.804A
DB02955	J57.819C
DB02955	J6.386J
DB02955	J60.688J
DB02955	J60.692H
DB02955	J60.697I
DB02955	J64.162F
DB02955	J64.165K
DB02955	J7.971E
DB02955	J712.022B
DB02956	J3.073.231F
DB02956	J688.284F
DB02956	J95.178A
DB02957	J13.801K
DB02958	J1.901.166F
DB02958	J947.036K
DB02959	J2.707.825G
DB02959	J26.880A
DB02959	J4.572A
DB02959	J61.742C
DB02961	J13.860F
DB02961	J14.904G
DB02961	J14.906C
DB02961	J15.803H
DB02961	J253.373A
DB02961	J37.445H
DB02961	J412.969E
DB02961	J677.470I
DB02961	J8.185J
DB02961	J81.434B
DB02961	J89.059F
DB02961	J92.795C
DB02961	J92.797J
DB02964	J1.110.900D
DB02964	J1.583.862K
DB02964	J843.385B
DB02965	J136.068J
DB02966	J669.185D
DB02967	J1.589.095I
DB02967	J2.080.454H
DB02967	J21.254G
DB02968	J1.467.028I
DB02969	J5.626J
DB02970	J2.551.217K
DB02970	J2.588.851K
DB02970	J55.231C
DB02971	J1.265.211I
DB02971	J1.265.212G
DB02972	J1.632.057I
DB02972	J385.394B
DB02972	J71.150K
DB02973	J2.138.006G
DB02975	J2.025.221I
DB02975	J402.709D
DB02976	J1.789.273H
DB02976	J2.701.057A
DB02976	J2.701.059H
DB02976	J3.021.503F
DB02976	J3.021.504D
DB02976	J877.131F
DB02978	J282.067F
DB02978	J282.068D
DB02978	J357.041J
DB02978	J369.850E
DB02978	J603.007F
DB02978	J603.008D
DB02979	J1.569.402E
DB02980	J639.228H
DB02980	J815.199G
DB02982	J1.731K
DB02982	J12.467B
DB02984	J1.267.294B
DB02987	J1.303.808B
DB02988	J650.554F
DB02990	J1.965.402H
DB02991	J847.958E
DB02993	J1.682.141A
DB02994	J1.476.897A
DB02994	J108.040G
DB02994	J2.395G
DB02994	J209.521A
DB02994	J297.788E
DB02995	J2.870C
DB02996	J1.709.242A
DB02998	J134.074C
DB02999	J9.726H
DB03000	J122.015B
DB03001	J1.706.226C
DB03001	J2.154.700J
DB03001	J2.721.847D
DB03001	J413.116I
DB03001	J629.803F
DB03002	J53.759D
DB03003	J1.085.502K
DB03003	J360.961H
DB03005	J2.113.184I
DB03006	J4.954I
DB03006	J5.404F
DB03007	J1.002.894I
DB03007	J1.962.683K
DB03007	J264.010D
DB03007	J3.196.864J
DB03007	J410.287H
DB03007	J669.038F
DB03008	J1.433.064J
DB03008	J1.984.362I
DB03008	J726.331G
DB03008	J726.332E
DB03008	J728.841G
DB03008	J916.569J
DB03008	J916.570C
DB03010	J1.358.973I
DB03010	J1.926.185I
DB03010	J2.676.232D
DB03010	J748.480A
DB03011	J698.176C
DB03013	J1.739.414B
DB03013	J1.927.553A
DB03013	J1.927.554J
DB03013	J490.720E
DB03013	J754.025F
DB03013	J780.593D
DB03013	J809.162E
DB03015	J1.232.460J
DB03015	J2.752.090A
DB03015	J974.268I
DB03018	J357C
DB03020	J553.923D
DB03020	J580.357H
DB03022	J2.010.871A
DB03023	J704.782G
DB03025	J34.615B
DB03025	J66.869I
DB03025	J66.870B
DB03026	J931.600K
DB03029	J1.407.796K
DB03029	J2.625.709C
DB03029	J296.541K
