drugbank_id	emolecules_id
DB02317	513952
DB02322	29257534
DB02327	532550
DB02329	26751383
DB02329	27677748
DB02329	36500450
DB02329	36553110
DB02329	36751173
DB02329	36752340
DB02329	36788279
DB02332	26754968
DB02332	29261253
DB02332	30781631
DB02332	31240529
DB02332	31261488
DB02332	31799107
DB02332	36756584
DB02332	36756585
DB02332	511254
DB02333	536664
DB02334	29703919
DB02335	31194206
DB02335	35775420
DB02335	35778165
DB02335	4386329
DB02335	493091
DB02335	888742
DB02338	26755954
DB02338	27678421
DB02338	28206792
DB02338	31430243
DB02338	36519018
DB02338	36754097
DB02338	36788797
DB02338	592790
DB02338	6876412
DB02338	715689
DB02340	534012
DB02342	29539204
DB02342	29543350
DB02342	29935055
DB02342	29935056
DB02342	30487811
DB02342	486062
DB02344	10137085
DB02344	16647042
DB02344	25717786
DB02344	29251540
DB02344	29543565
DB02344	30152347
DB02344	31239798
DB02344	31266480
DB02344	36751547
DB02344	36755635
DB02344	36788868
DB02344	474793
DB02344	713382
DB02344	736504
DB02347	534626
DB02348	497635
DB02348	6757305
DB02351	26985377
DB02351	30513183
DB02352	481893
DB02355	29936598
DB02357	36500061
DB02357	591528
DB02362	1988591
DB02362	27515836
DB02362	36756866
DB02362	476466
DB02365	480572
DB02370	31225096
DB02370	31225097
DB02371	35862661
DB02371	532625
DB02371	532632
DB02372	4347078
DB02373	27515055
DB02373	479530
DB02373	483017
DB02373	6877885
DB02375	529338
DB02379	16646821
DB02379	16646934
DB02379	25689184
DB02379	26750649
DB02379	26751328
DB02379	26755376
DB02379	29491142
DB02379	29535957
DB02379	29536451
DB02379	29541456
DB02379	29541620
DB02379	29541634
DB02379	29541730
DB02379	29542144
DB02379	29547662
DB02379	29934934
DB02379	30512495
DB02379	30555480
DB02379	31230504
DB02379	36753260
DB02379	476209
DB02379	477684
DB02379	483657
DB02379	496448
DB02379	497074
DB02379	513926
DB02379	521655
DB02379	525589
DB02379	531774
DB02379	6842964
DB02379	711823
DB02379	713765
DB02379	713767
DB02379	716982
DB02379	885757
DB02379	901748
DB02379	901944
DB02381	27275009
DB02381	31226481
DB02381	31239750
DB02381	32232756
DB02381	32457024
DB02385	28295288
DB02385	36755232
DB02385	529623
DB02385	6867148
DB02385	715481
DB02386	716448
DB02387	533071
DB02387	6284679
DB02387	6284681
DB02396	475899
DB02397	29256486
DB02397	29491343
DB02397	29548032
DB02397	29913768
DB02397	36751380
DB02399	538292
DB02399	8294007
DB02401	6759604
DB02403	30479299
DB02403	30479428
DB02403	30479554
DB02403	30479729
DB02403	30479865
DB02403	30480001
DB02403	30480169
DB02403	511418
DB02405	484996
DB02406	478562
DB02407	592699
DB02412	495427
DB02413	2733592
DB02413	31226386
DB02413	35875591
DB02415	6759502
DB02417	10234442
DB02417	3725744
DB02417	481230
DB02418	32176226
DB02418	486831
DB02418	486833
DB02418	486841
DB02418	715740
DB02419	712667
DB02421	1943360
DB02421	26750508
DB02421	29256890
DB02421	29256892
DB02421	29256898
DB02421	29548026
DB02421	33506422
DB02421	36772198
DB02424	1934769
DB02424	30154536
DB02424	31503839
DB02424	32175946
DB02424	36500472
DB02424	36788835
DB02424	737163
DB02425	6756428
DB02428	484241
DB02428	671298
DB02428	6878754
DB02430	26750504
DB02431	26751877
DB02431	26754734
DB02431	27677848
DB02431	29254943
DB02431	30152009
DB02431	36092058
DB02431	36788815
DB02431	713344
DB02434	594765
DB02435	27255587
DB02435	30761354
DB02435	476511
DB02440	483032
DB02440	495707
DB02446	538657
DB02448	532680
DB02452	19269805
DB02452	27678715
DB02452	29257349
DB02452	30512722
DB02452	594561
DB02453	27515055
DB02453	479530
DB02453	483017
DB02453	6877885
DB02456	26422235
DB02456	27518375
DB02456	27677846
DB02456	27677847
DB02456	29257254
DB02456	29257256
DB02456	29549664
DB02456	36752561
DB02456	3764196
DB02456	496251
DB02456	535694
DB02456	6177370
DB02456	713433
DB02458	764110
DB02459	1012578
DB02459	28206267
DB02459	502491
DB02464	11514813
DB02464	29536927
DB02464	480615
DB02465	1935510
DB02467	526505
DB02467	591562
DB02481	483205
DB02482	13169186
DB02482	36755256
DB02482	530922
DB02482	593195
DB02485	26750780
DB02485	29257248
DB02485	29913949
DB02486	503014
DB02489	30424250
DB02489	6784168
DB02494	26737704
DB02494	478857
DB02494	502697
DB02494	530770
DB02502	1933309
DB02502	29547067
DB02502	29914228
DB02502	29935181
DB02502	31240533
DB02502	36728420
DB02502	539255
DB02503	728487
DB02507	2327604
DB02507	26754217
DB02507	26948406
DB02507	31238002
DB02507	36736313
DB02507	36751289
DB02507	36788197
DB02507	510315
DB02507	595326
DB02509	10018
DB02509	36366685
DB02509	494077
DB02512	10449646
DB02512	1937685
DB02512	29480140
DB02512	30152014
DB02512	30152245
DB02512	30424299
DB02512	30512868
DB02512	30513137
DB02512	32231525
DB02512	35865693
DB02512	538219
DB02513	484465
DB02515	10172173
DB02515	17280910
DB02515	1984895
DB02515	23752092
DB02515	25690700
DB02515	27678127
DB02515	27678128
DB02515	28206246
DB02515	29480117
DB02515	29480524
DB02515	29481458
DB02515	30513265
DB02515	31634698
DB02515	36905555
DB02515	475420
DB02515	485704
DB02515	515523
DB02515	515533
DB02515	884612
DB02517	26753314
DB02517	26753635
DB02517	26755734
DB02517	26757785
DB02517	28218191
DB02517	29491177
DB02517	477277
DB02517	498263
DB02517	514405
DB02518	534182
DB02518	534200
DB02518	534218
DB02520	30075633
DB02520	31240386
DB02522	36759251
DB02524	32234345
DB02527	1933000
DB02527	1970346
DB02527	31240506
DB02527	31430217
DB02527	4029299
DB02527	474949
DB02527	474950
DB02527	8832952
DB02530	26756250
DB02530	476623
DB02531	490870
DB02532	6251305
DB02533	20753491
DB02533	30152362
DB02533	36366190
DB02533	476841
DB02533	476843
DB02533	534378
DB02533	534537
DB02533	885060
DB02533	890108
DB02533	972247
DB02534	476296
DB02536	515262
DB02536	515280
DB02539	13170923
DB02539	31239619
DB02539	496071
DB02539	969839
DB02541	4343043
DB02541	476607
DB02545	27315450
DB02546	1989084
DB02546	27523966
DB02547	29547676
DB02547	33420329
DB02547	538718
DB02548	1986406
DB02548	26749962
DB02548	27678650
DB02552	36367111
DB02552	5747877
DB02556	26753608
DB02556	26757996
DB02556	29491160
DB02556	29491161
DB02556	29536614
DB02556	29537098
DB02556	29537106
DB02556	29537253
DB02556	482306
DB02556	514492
DB02556	530657
DB02561	12618271
DB02561	1939895
DB02561	2724460
DB02561	29255341
DB02561	29547857
DB02561	29547859
DB02561	29547888
DB02561	29934909
DB02561	30316168
DB02561	481578
DB02561	531770
DB02561	594366
DB02561	713337
DB02563	26757276
DB02567	31507558
DB02571	2725695
DB02571	36759153
DB02576	29480403
DB02576	476541
DB02576	476543
DB02576	477141
DB02576	6880837
DB02577	17665709
DB02577	1937436
DB02577	1937450
DB02577	23904013
DB02577	23908292
DB02577	24639358
DB02577	27677806
DB02577	27678803
DB02577	29913747
DB02577	32278433
DB02577	35779400
DB02577	36500094
DB02577	36749934
DB02577	884849
DB02579	26756165
DB02579	29537271
DB02579	474896
DB02586	12627067
DB02586	666485
DB02586	882440
DB02587	1934767
DB02587	29549118
DB02587	30154577
DB02587	30553575
DB02587	36788825
DB02587	513222
DB02587	746628
DB02590	29547582
DB02590	36755600
DB02594	19269470
DB02594	1967175
DB02594	23066869
DB02594	26738551
DB02594	2726548
DB02594	27518538
DB02594	28217979
DB02594	29541172
DB02594	29547118
DB02594	496942
DB02594	537205
DB02594	890567
DB02594	901292
DB02596	26749889
DB02596	32234175
DB02600	29935177
DB02600	29936361
DB02601	2736298
DB02601	27520951
DB02601	488918
DB02601	521543
DB02604	29547553
DB02604	29547555
DB02606	486895
DB02606	486897
DB02606	487263
DB02608	975547
DB02613	486578
DB02618	6759268
DB02619	484992
DB02621	1935536
DB02621	29535576
DB02621	36500615
DB02624	25768952
DB02624	36753301
DB02624	476629
DB02624	476631
DB02624	476632
DB02624	511107
DB02624	982315
DB02626	474476
DB02627	510257
DB02632	12618522
DB02632	12618524
DB02632	16646850
DB02632	16646854
DB02632	16646953
DB02632	16646957
DB02632	16647192
DB02632	1972200
DB02632	29256188
DB02632	29256193
DB02632	29547809
DB02632	32456324
DB02632	36788880
DB02632	36788923
DB02632	36788999
DB02632	529872
DB02632	529880
DB02632	529884
DB02632	529892
DB02632	529894
DB02632	713473
DB02632	889798
DB02633	6876840
DB02637	485113
DB02638	30513136
DB02639	16646856
DB02639	16646860
DB02639	16646959
DB02639	16646961
DB02639	16647125
DB02639	16647194
DB02639	25687395
DB02639	29256030
DB02639	30082279
DB02639	30513220
DB02639	31227208
DB02639	31593585
DB02639	36789003
DB02639	36789005
DB02639	36789059
DB02639	529226
DB02639	529232
DB02639	529234
DB02639	529236
DB02639	529242
DB02639	591530
DB02642	36783787
DB02643	484990
DB02644	8293895
DB02646	32178659
DB02646	32178689
DB02646	32178737
DB02646	32178805
DB02646	32178876
DB02648	1013576
DB02648	27517795
DB02648	489360
DB02648	519420
DB02648	901780
DB02649	5750825
DB02650	31660998
DB02650	490265
DB02655	26754220
DB02655	26754975
DB02655	26756539
DB02655	29535733
DB02655	29535780
DB02655	29535821
DB02655	29535924
DB02655	29537196
DB02655	29537254
DB02655	478712
DB02655	478733
DB02655	478747
DB02656	1934392
DB02656	591483
DB02657	29547687
DB02657	36092187
DB02657	36756600
DB02657	36756601
DB02658	29255113
DB02659	10169917
DB02659	1939025
DB02659	26422135
DB02659	26423496
DB02659	27249401
DB02659	28205051
DB02659	29479456
DB02659	29481122
DB02659	29504030
DB02659	29535485
DB02659	29541145
DB02659	29541218
DB02659	30488204
DB02659	30512922
DB02659	31265348
DB02659	36561415
DB02659	36751583
DB02659	36755384
DB02659	612053
DB02659	6828881
DB02659	777761
DB02659	8294157
DB02659	884069
DB02661	19269803
DB02663	36554096
DB02664	484542
DB02665	10141279
DB02665	18593718
DB02665	27523336
DB02665	28203840
DB02665	30179064
DB02665	33673933
DB02665	36553006
DB02665	36759774
DB02665	36761495
DB02665	4399815
DB02665	719749
DB02667	23840321
DB02667	24639810
DB02667	25044783
DB02667	25044787
DB02667	29270341
DB02667	29542320
DB02667	30487564
DB02667	30487570
DB02667	30487576
DB02667	4320448
DB02667	4320450
DB02667	4320468
DB02667	4320480
DB02667	4320488
DB02667	4320492
DB02667	4320494
DB02670	29547551
DB02670	29934747
DB02671	27522133
DB02671	476462
DB02676	483166
DB02678	10783700
DB02678	16646823
DB02678	16646824
DB02678	2332935
DB02678	26733440
DB02678	26942022
DB02678	26943809
DB02678	27527888
DB02678	27527889
DB02678	29533655
DB02678	29542477
DB02678	29547659
DB02678	29547685
DB02678	29547755
DB02678	30177499
DB02678	30424148
DB02678	31226209
DB02678	31264473
DB02678	31264729
DB02678	31265646
DB02678	35877959
DB02678	36753259
DB02678	4775230
DB02678	481357
DB02678	525580
DB02678	551292
DB02678	711962
DB02678	901750
DB02679	26757682
DB02679	486610
DB02680	26756146
DB02680	29535877
DB02680	506593
DB02685	25717423
DB02685	6283227
DB02686	29256908
DB02686	32231605
DB02686	6761063
DB02690	592837
DB02691	10171303
DB02691	1939063
DB02691	1939102
DB02691	26711317
DB02691	29781390
DB02691	29781403
DB02691	29781480
DB02691	30152438
DB02691	31230529
DB02691	31264405
DB02691	35779724
DB02691	36366689
DB02691	36520445
DB02691	36755446
DB02691	36758296
DB02691	36758297
DB02691	718913
DB02692	23805342
DB02692	26987883
DB02692	27524153
DB02692	29547894
DB02692	30082054
DB02692	31228091
DB02692	31228691
DB02692	31240471
DB02692	32232719
DB02692	36500131
DB02692	594866
DB02693	536963
DB02693	8293938
DB02697	4917100
DB02699	23296606
DB02699	27521445
DB02701	27522709
DB02701	27678415
DB02701	490874
DB02703	1225703
DB02703	17497561
DB02703	26421869
DB02703	26597088
DB02703	26753531
DB02703	30079501
DB02703	30488051
DB02703	30781652
DB02703	31240149
DB02703	36753231
DB02703	36753232
DB02709	18187802
DB02709	27523725
DB02709	499475
DB02712	32175121
DB02712	745281
DB02713	26749946
DB02713	31259952
DB02713	474739
DB02714	29256916
DB02714	31228375
DB02727	26988122
DB02728	539376
DB02731	1938357
DB02731	31230864
DB02731	36749948
DB02731	476917
DB02731	529516
DB02731	532386
DB02731	5753947
DB02733	6760131
DB02736	27677444
DB02736	29535876
DB02736	474292
DB02740	1937387
DB02740	28295132
DB02740	509949
DB02740	539716
DB02742	1987352
DB02742	30154538
DB02742	32457175
DB02742	36753627
DB02742	8321926
DB02743	10137053
DB02743	16646728
DB02743	16646836
DB02743	25689182
DB02743	29253999
DB02743	29270070
DB02743	29491179
DB02743	29533688
DB02743	29934580
DB02743	30154801
DB02743	31265635
DB02743	32217661
DB02743	36518039
DB02743	475194
DB02743	475543
DB02743	489471
DB02743	525489
DB02743	590728
DB02743	651613
DB02743	6718770
DB02743	718242
DB02745	1946887
DB02745	27266986
DB02745	27516311
DB02745	27524638
DB02745	29547344
DB02745	29549786
DB02745	29918426
DB02745	36366063
DB02745	36789017
DB02745	533118
DB02745	595095
DB02745	932347
DB02746	10557570
DB02746	26753160
DB02746	28218388
DB02746	475989
DB02749	17737072
DB02749	531203
DB02750	23746740
DB02750	26756231
DB02750	26756923
DB02750	36757526
DB02750	484930
DB02750	496036
DB02750	505558
DB02751	25040811
DB02751	27520435
DB02751	515597
DB02752	25685853
DB02752	630294
DB02756	510175
DB02757	531205
DB02758	489345
DB02759	16646838
DB02759	592375
DB02764	481432
DB02764	496252
DB02765	31226547
DB02765	31588704
DB02767	29936092
DB02767	539149
DB02767	6846533
DB02767	6846535
DB02768	476341
DB02771	495612
DB02772	1972545
DB02772	25716736
DB02772	27523988
DB02772	28206724
DB02772	29491181
DB02772	29548144
DB02772	30154506
DB02772	31265981
DB02772	36754596
DB02772	36788945
DB02772	484277
DB02772	636790
DB02773	31217814
DB02774	514561
DB02776	13172880
DB02776	478072
DB02777	10227404
DB02777	30487885
DB02777	593249
DB02778	29254451
DB02778	29254457
DB02778	29933798
DB02778	31224711
DB02779	27519570
DB02779	3731366
DB02779	485099
DB02779	508463
DB02779	508471
DB02788	29478780
DB02788	474408
DB02789	1988625
DB02789	33507115
DB02789	36095504
DB02789	531097
DB02789	8293776
DB02789	902351
DB02795	27521751
DB02795	478001
DB02797	497669
DB02805	29256916
DB02805	31228375
DB02806	483819
DB02807	13183535
DB02810	30424113
DB02810	474155
DB02810	474160
DB02811	497618
DB02813	29254094
DB02813	36751374
DB02815	484960
DB02817	10022
DB02818	36500523
DB02822	484676
DB02823	494637
DB02826	496496
DB02831	475414
DB02831	882178
DB02833	6756365
DB02835	26750100
DB02835	26750464
DB02835	29547691
DB02835	29547693
DB02835	29547694
DB02837	29548094
DB02839	30070025
DB02839	502529
DB02843	16646977
DB02843	16646979
DB02843	16647209
DB02843	1971628
DB02843	26757379
DB02843	28206239
DB02843	29255374
DB02843	29255376
DB02843	29255378
DB02843	29255427
DB02843	29255428
DB02843	29255641
DB02843	29255643
DB02843	29257622
DB02843	29547664
DB02843	29547666
DB02843	29547696
DB02843	30154813
DB02843	30316010
DB02843	30512500
DB02843	30512869
DB02843	30781623
DB02843	31634754
DB02843	4817015
DB02843	513952
DB02846	1972650
DB02846	26403088
DB02846	532244
DB02846	632339
DB02851	1989213
DB02851	28206922
DB02851	36772607
DB02852	10722203
DB02852	27514934
DB02852	27677960
DB02853	26753695
DB02853	26756743
DB02853	27515076
DB02853	36759286
DB02853	484372
DB02853	524642
DB02853	531105
DB02854	1986787
DB02854	26710335
DB02854	2800311
DB02854	29549884
DB02854	30559013
DB02854	31499842
DB02854	36096483
DB02854	36553084
DB02854	36762450
DB02854	477822
DB02854	477830
DB02854	511149
DB02854	5783027
DB02854	5851656
DB02854	5865103
DB02854	8294361
DB02856	718155
DB02857	13578388
DB02857	26400149
DB02857	2723654
DB02857	27678149
DB02857	28206255
DB02857	29255454
DB02857	29255455
DB02857	29547065
DB02857	36370335
DB02857	36758311
DB02857	36789071
DB02857	6881925
DB02857	711431
DB02860	1934728
DB02860	27315345
DB02860	30781654
DB02860	31267422
DB02860	36500359
DB02863	23887701
DB02863	26750366
DB02863	29479434
DB02863	7328736
DB02866	489190
DB02867	16646977
DB02867	16646979
DB02867	16647209
DB02867	1971628
DB02867	26757379
DB02867	28206239
DB02867	29255374
DB02867	29255376
DB02867	29255378
DB02867	29255427
DB02867	29255428
DB02867	29255641
DB02867	29255643
DB02867	29257622
DB02867	29547664
DB02867	29547666
DB02867	29547696
DB02867	30154813
DB02867	30316010
DB02867	30512500
DB02867	30512869
DB02867	30781623
DB02867	31634754
DB02867	4817015
DB02867	513952
DB02870	30479342
DB02870	30479451
DB02870	30479596
DB02870	30479772
DB02870	30479887
DB02870	30480042
DB02870	30480212
DB02870	534032
DB02877	594811
DB02884	26753389
DB02884	31657853
DB02884	36519051
DB02884	36519076
DB02884	4360664
DB02884	722539
DB02884	8829678
DB02891	510463
DB02893	26755755
DB02893	26755898
DB02893	29491158
DB02893	29537237
DB02893	29537279
DB02893	36758764
DB02893	495925
DB02893	514491
DB02893	526391
DB02896	1058989
DB02896	591897
DB02897	29369145
DB02900	11340839
DB02900	16646993
DB02900	16646995
DB02900	16646997
DB02900	16646999
DB02900	16647001
DB02900	16647003
DB02900	16647004
DB02900	26749736
DB02900	26750273
DB02900	26757814
DB02900	28206238
DB02900	28206263
DB02900	28206431
DB02900	29547277
DB02900	29547700
DB02900	29547702
DB02900	29547703
DB02900	29547705
DB02900	29547706
DB02900	29547708
DB02900	29547757
DB02900	29547759
DB02900	29548109
DB02900	29548129
DB02900	30513188
DB02900	30781607
DB02900	36092185
DB02900	538807
DB02901	1986547
DB02901	26403317
DB02901	31224694
DB02901	32175054
DB02901	477779
DB02901	5853350
DB02901	8294363
DB02904	29253483
DB02904	29253485
DB02904	30424453
DB02904	30424649
DB02909	36021801
DB02909	590480
DB02910	26757279
DB02918	596292
DB02923	485368
DB02924	485348
DB02924	485696
DB02924	729893
DB02925	31593228
DB02925	31593229
DB02930	1935492
DB02930	27677498
DB02930	29936603
DB02930	31240524
DB02930	474973
DB02932	27517005
DB02932	27517007
DB02932	31587260
DB02932	31587261
DB02932	3715698
DB02932	901471
DB02935	27519196
DB02935	475830
DB02935	510624
DB02938	482229
DB02942	26749897
DB02942	26988335
DB02942	32457106
DB02942	36749005
DB02945	10650512
DB02945	16646760
DB02945	16646776
DB02945	16647079
DB02945	1972285
DB02945	25687832
DB02945	26755080
DB02945	27521154
DB02945	28204811
DB02945	29481118
DB02945	29542483
DB02945	29542490
DB02945	29547671
DB02945	29547880
DB02945	29548113
DB02945	29548157
DB02945	30069645
DB02945	31660976
DB02945	36756596
DB02945	36788206
DB02945	4792791
DB02945	712827
DB02945	715308
DB02945	883133
DB02945	979683
DB02946	510960
DB02947	26754219
DB02947	29547061
DB02948	36753217
DB02948	8321444
DB02951	24281412
DB02951	24871338
DB02951	519950
DB02951	5747785
DB02952	29936240
DB02952	476903
DB02955	17498198
DB02955	23116786
DB02955	26749952
DB02955	27523788
DB02955	29478877
DB02955	29479308
DB02955	29481144
DB02955	29481986
DB02955	30513311
DB02955	36772617
DB02955	4926996
DB02955	531357
DB02957	592973
DB02959	1938110
DB02959	1938111
DB02959	1939122
DB02959	31230659
DB02959	33498256
DB02959	711444
DB02959	711800
DB02961	1012705
DB02961	1012715
DB02961	1972481
DB02961	31266437
DB02961	36789097
DB02961	538519
DB02961	887105
DB02964	29256719
DB02966	6842916
DB02967	31592643
DB02967	475873
DB02969	486961
DB02970	490789
DB02972	24871285
DB02972	36253717
DB02972	987328
DB02978	31224633
DB02978	36251975
DB02978	36366759
DB02978	714411
DB02991	715703
DB02994	29479034
DB02994	29479280
DB02994	29480112
DB02994	35862352
DB02994	488385
DB02994	6884003
DB02994	884799
DB02995	490970
DB02998	29541826
DB02998	36758942
DB02999	1984283
DB02999	531293
DB03000	31226547
DB03000	31588704
DB03002	523421
DB03003	538905
DB03006	36772589
DB03006	3718277
DB03006	477159
DB03007	10137653
DB03007	36756178
DB03007	36756179
DB03010	26750370
DB03010	28294284
DB03010	32176573
DB03010	36500499
DB03010	36725644
DB03010	36758084
DB03010	36905375
DB03013	16646834
DB03013	26750295
DB03013	29547576
DB03018	30479346
DB03018	30479453
DB03018	30479600
DB03018	30479776
DB03018	30479889
DB03018	30480046
DB03018	30480216
DB03018	479973
DB03023	1934408
DB03025	505187
DB03025	530115
DB03025	714435
DB03029	29536525
DB03029	485482
DB03029	495567
DB03032	593050
DB03034	25686002
DB03034	27521518
DB03034	27523049
DB03034	29539002
DB03034	30082257
DB03034	30156173
DB03034	31780819
DB03034	494498
DB03034	498886
DB03034	6718901
DB03040	499988
DB03041	29257823
DB03041	30513207
DB03041	30781641
DB03041	36772201
DB03044	901477
DB03048	23805498
DB03048	595269
DB03051	29479482
DB03051	499573
DB03051	513595
DB03051	517534
DB03052	36554066
DB03052	7661960
DB03054	480733
DB03056	12598948
DB03056	1835987
DB03056	27517060
DB03056	482584
DB03057	6758733
DB03058	476577
DB03059	26750197
DB03059	27677451
DB03066	477273
DB03066	517908
DB03066	517910
DB03068	10450539
DB03068	29547146
DB03068	30154714
DB03068	32232840
DB03073	591534
DB03080	1935664
DB03080	29913757
DB03080	32232630
DB03080	36500599
DB03083	23031422
DB03083	539482
DB03085	479771
DB03087	595957
DB03088	495412
DB03088	506826
DB03088	531281
DB03089	26754220
DB03089	26754975
DB03089	26756539
DB03089	29535733
DB03089	29535780
DB03089	29535821
DB03089	29535924
DB03089	29537196
DB03089	29537254
DB03089	478712
DB03089	478733
DB03089	478747
DB03091	36519739
DB03091	36520277
DB03091	6757739
DB03095	1013570
DB03096	476420
DB03101	29547870
DB03101	30781637
DB03103	26749956
DB03106	29547622
DB03106	511839
DB03107	2330202
DB03107	26753033
DB03107	31264571
DB03107	476066
DB03109	10783422
DB03109	16646819
DB03109	16646826
DB03109	16647096
DB03109	25717756
DB03109	26480371
DB03109	26737627
DB03109	29436177
DB03109	29481480
DB03109	29541853
DB03109	29542481
DB03109	29547261
DB03109	29700083
DB03109	30487749
DB03109	30487763
DB03109	30513231
DB03109	31264469
DB03109	36755629
DB03109	36755630
DB03109	36788977
DB03109	36789063
DB03109	474721
DB03109	497076
DB03109	533949
DB03109	534662
DB03109	711280
DB03109	884266
DB03110	486473
DB03111	29547661
DB03111	538735
DB03111	538920
DB03115	32278078
DB03119	483588
DB03119	514513
DB03120	718508
DB03125	2726407
DB03125	27524525
DB03125	27524526
DB03125	27524527
DB03125	511466
DB03127	479296
DB03127	479297
DB03127	507782
DB03128	1985299
DB03128	27515572
DB03128	27515573
DB03128	474673
DB03128	474676
DB03128	474677
DB03128	6886316
DB03132	1248157
DB03132	35775426
DB03132	480227
DB03132	614745
DB03132	6756092
DB03134	5780428
DB03138	485903
DB03139	481828
DB03139	6755922
DB03140	510253
DB03142	1987390
DB03142	29547868
DB03142	29935229
DB03142	30512623
DB03142	36787908
DB03142	531341
DB03142	531343
DB03143	480561
DB03144	25691482
DB03144	26987871
DB03144	27520819
DB03144	30781667
DB03147	26754968
DB03147	29261253
DB03147	30781631
DB03147	31240529
DB03147	31261488
DB03147	31799107
DB03147	36756584
DB03147	36756585
DB03147	511254
DB03148	474958
DB03148	592305
DB03149	2723313
DB03149	31404628
DB03150	666440
DB03151	480233
DB03156	10650512
DB03156	16646760
DB03156	16646776
DB03156	16647079
DB03156	1972285
DB03156	25687832
DB03156	26755080
DB03156	27521154
DB03156	28204811
DB03156	29481118
DB03156	29542483
DB03156	29542490
DB03156	29547671
DB03156	29547880
DB03156	29548113
DB03156	29548157
DB03156	30069645
DB03156	31660976
DB03156	36756596
DB03156	36788206
DB03156	4792791
DB03156	712827
DB03156	715308
DB03156	883133
DB03156	979683
DB03157	31259876
DB03158	26750470
DB03158	26988330
DB03166	29486739
DB03166	29486740
DB03166	29487384
DB03166	29535744
DB03166	475727
DB03166	482987
DB03166	482990
DB03166	883719
DB03167	593257
DB03170	537239
DB03172	29547091
DB03172	533036
DB03175	25686294
DB03175	26751959
DB03175	491013
DB03177	36253401
DB03177	496472
DB03180	537047
DB03183	722714
DB03193	25692338
DB03193	26756663
DB03193	31264299
DB03193	31264300
DB03193	31264301
DB03193	477279
DB03194	12618339
DB03194	16646811
DB03194	25691095
DB03194	25691105
DB03194	26740256
DB03194	29255894
DB03194	29255897
DB03194	29547787
DB03194	29547789
DB03194	30487757
DB03194	5863535
DB03194	591793
DB03194	592024
DB03194	6880125
DB03194	717002
DB03195	36752657
DB03195	36757650
DB03196	29547811
DB03196	29780538
DB03196	31259884
DB03196	6758406
DB03197	3726244
DB03201	26756231
DB03201	26756923
DB03201	36757526
DB03201	484930
DB03201	496036
DB03201	505558
DB03203	1989013
DB03203	26749694
DB03203	26988552
DB03203	27523945
DB03203	31239800
DB03203	36553184
DB03203	531544
DB03204	36765988
DB03204	6759416
DB03206	1934747
DB03206	26750654
DB03206	26988590
DB03206	28294266
DB03206	28294795
DB03206	29255047
DB03206	29255059
DB03206	29255066
DB03206	29534339
DB03206	29547563
DB03206	29934755
DB03206	30512955
DB03206	31240695
DB03206	32231529
DB03206	497043
DB03206	751903
DB03207	26748842
DB03208	27523244
DB03208	29256308
DB03208	6863420
DB03209	27523150
DB03209	483807
DB03209	712072
DB03210	521389
DB03222	26751362
DB03222	26751878
DB03222	27346382
DB03222	27677863
DB03222	29255055
DB03222	30512965
DB03222	31240537
DB03222	36520667
DB03226	26754104
DB03226	497814
DB03226	504365
DB03229	11642018
DB03229	26753375
DB03229	4353122
DB03229	515445
DB03229	529078
DB03229	529080
DB03238	493075
DB03240	6756497
DB03242	16646868
DB03242	16646963
DB03242	16646965
DB03242	16647131
DB03242	28294164
DB03242	28294165
DB03242	29254378
DB03242	29547313
DB03242	29547314
DB03242	533803
DB03242	6882721
DB03243	27520139
DB03243	484457
DB03243	672811
DB03246	1987390
DB03246	29547868
DB03246	29935229
DB03246	30512623
DB03246	36787908
DB03246	531341
DB03246	531343
DB03247	1988797
DB03247	26751590
DB03247	31240489
DB03247	36788191
DB03247	530593
DB03247	6877149
DB03252	524854
DB03252	524855
DB03252	524856
DB03253	33511366
DB03253	506860
DB03255	29536684
DB03255	30555809
DB03255	475725
DB03255	524604
DB03256	10214219
DB03256	1937562
DB03256	26941601
DB03256	26985068
DB03256	30151903
DB03256	32176660
DB03256	36756088
DB03256	5851217
DB03256	6878168
DB03256	718797
DB03256	8830114
DB03258	26750733
DB03258	29257274
DB03258	30781609
DB03258	31267425
DB03258	36789123
DB03260	29536221
DB03260	498095
DB03263	29542012
DB03263	29935270
DB03264	26750972
DB03266	499463
DB03267	31229129
DB03270	519196
DB03271	26987885
DB03271	28294879
DB03271	5747833
DB03274	6881571
DB03277	23752214
DB03277	26750377
DB03277	26751181
DB03277	26754964
DB03277	29479691
DB03277	29541171
DB03277	29541382
DB03277	29934588
DB03277	525492
DB03277	6876195
DB03278	493077
DB03278	495903
DB03278	502764
DB03278	510233
DB03279	16646736
DB03279	25691445
DB03279	36788783
DB03279	508238
DB03279	537430
DB03279	5799477
DB03283	16646677
DB03283	16646799
DB03283	16647091
DB03283	25690684
DB03283	26432823
DB03283	26753860
DB03283	2723861
DB03283	29541632
DB03283	29542136
DB03283	29547570
DB03283	29547647
DB03283	29548154
DB03283	29914110
DB03283	29936939
DB03283	30487741
DB03283	30487743
DB03283	31225421
DB03283	36789025
DB03283	3718538
DB03283	4775679
DB03283	4792250
DB03283	4793049
DB03283	496988
DB03283	513528
DB03283	513548
DB03283	531319
DB03283	712167
DB03283	884662
DB03285	539643
DB03292	477123
DB03292	534258
DB03292	715707
DB03293	591980
DB03294	1984491
DB03296	33420331
DB03298	11466879
DB03298	2944424
DB03298	529591
DB03301	534078
