drugbank_id	ibm_id
DB00315	58A96A45AC424D108E753D7CA854F19E
DB00315	58CB91A7256451B1597CB6EDFA4F929D
DB00315	596C5B34855F933372A63A62606EDE7D
DB00315	59B2D6A8CB3D3001329C3AFFFF3242E1
DB00315	5A7D350980686D081CB92AA37B324B2B
DB00315	5AB1B0CCFC1D6D4D0BC96218D2AA8368
DB00315	5B0E5B40BCB90EC5E3E0FF9BB8026465
DB00315	5B7F51A3BA89BDDB8F7163899C803F68
DB00315	5C50D2E6028125CDE37FBBD0E0DA0754
DB00315	5C57DD7CD91C3F15E0E49E1DE70F484B
DB00315	5CB5F90D5D4DDC4913C462B7A9860BD6
DB00315	5D9945A17D38EB8FABF1D8AB8724D9EA
DB00315	5DAC6D465E1D0EE03F72B19E19FB2632
DB00315	5FEF7AFFD4037A6B8D45A42DC380EC3E
DB00315	606D2BCFF1A94E28EC30AFE5754FCEBE
DB00315	60855F541AB07EFF3392E0530775EBB4
DB00315	6123B595F1FD0C7E44E5614815C29A7A
DB00315	6177F1FC868CD7EBF2B2A72D263AA9F2
DB00315	61F64DECD696C2D141A1137B997861EA
DB00315	624631DC122299F28A773C9CB001AF49
DB00315	62D09AC9F1B2558AEB656475983A1E34
DB00315	633B47010F2424C59B8F944F1B70B2E9
DB00315	63CCBBEFF81A6B7942C9492FF80E7FBE
DB00315	644E45B36A593D6BD1EE8C40D00F41FB
DB00315	6457F8423AA33203DF260716EDC2C227
DB00315	649F1163E075986EE6825651D88D0903
DB00315	64C463B95D5AAF57BF969C23A3BD9B87
DB00315	65543FE3228315BCA24E3917CDF7284D
DB00315	65942977E48AF8CBB2BE3F39578B261D
DB00315	65DBFA67B73E02E7D2F02CBCAB44F3A5
DB00315	65DCFA10511DA3CAA7BA3D81F41A4212
DB00315	6637DCA0C3487B83567E5034050E3223
DB00315	668D9F7C598258E7776A33C4C7A79D1C
DB00315	6698F95C84C7D21000DDC448EEFCA059
DB00315	67EA4CFA110C5B915072E6639FAC4003
DB00315	68E4A88337836C52064C249D844F8B9B
DB00315	69241DC25DAB132DED8B52B628EB545C
DB00315	69620594FE042819A99ECAAC07670FEA
DB00315	69A8F723CDD09C54B50A6FA45F8C0C47
DB00315	6A61C4FC186C4BC811F99C8D3CAF0439
DB00315	6A8C37EA3085BF2ADAEA13D2B289C94F
DB00315	6A9389851659B1083BDDC33B99175FB1
DB00315	6AB11B980A83D0C7B5D5434DA5AFFF8E
DB00315	6B0D66D7FCE0E137F95C7B5D67D4FBF7
DB00315	6B3B8C34F70D89722090A8D1CF6533FA
DB00315	6C2909482121B77B8DE1C18F736874BD
DB00315	6C3E480C406C3F5E26A5F3A018D7BFA6
DB00315	6C78B8B45D19DEC3C93B9793D69E1970
DB00315	6D4B20AC86B64B9E40E7D0EC9B3D670D
DB00315	6D4B817DD6BAACBFBB3B68868A9EAC3E
DB00315	6DE1CA11BC9A89A6825E8CA499550D33
DB00315	6E79E84BB57F3EB66BE8DAA2BE3094E6
DB00315	6EAD20E5B9855620F3B42F727F7A3ECF
DB00315	6F2CD1026C1BCB1A2377911ED5C2FA80
DB00315	6F7BF162F67692B40272ABFE307041E6
DB00315	6F91B14FD52D056C733540C8CB686BFC
DB00315	70F8A71E7BDFC0A26A0F913EEF2D859C
DB00315	71153D702FB10F4A6513EC4FD8F3F04E
DB00315	713B3597DD1E1D6B8695A618F237CD07
DB00315	729D6100B677E1E4697F9A488AD33B4D
DB00315	731BC7D411C24FE56C1FED368218ECBD
DB00315	746D30954A2A7D4E971C493A2D197A30
DB00315	74CE9F6750186165CB13AD55E9A3AA01
DB00315	753FB720E93534367329427F07843D0B
DB00315	75782AE7B7E613C69C5B4881A7B683E0
DB00315	7582E0846AB2075FD964769FB1174CF8
DB00315	75D26D048FC465BBF05D8CD780C3136C
DB00315	75E3478272DB0D17F284E4561B7DBA85
DB00315	75FC82B37B2CE359BF052C22979CBF58
DB00315	765C0BD7B15CEAB31D71FBB1D8FD7CB3
DB00315	77C07C547855BC1C2A8C1506EFE1DF45
DB00315	77F62A8455A2908671B69EDB443138D7
DB00315	78D060277D346A26616A7B792B403B14
DB00315	7903DCB3EACB511CABA2BC09CBC7B105
DB00315	79489699883EDC4AF17AA4ED1C9FF6F2
DB00315	796DBB389DEF07AD4474D0CF7E76E5F0
DB00315	79780C01BABB5329F60E9F4782E6B1E4
DB00315	79B341F150E59883E692A2A5A252C2E3
DB00315	7A803CB4F86C26E311E9E1A51DC5A99F
DB00315	7A94C8410943E433B7249C6DC559981F
DB00315	7AB2E303307D6616C40C92FB50DADAE2
DB00315	7ACD973B264B07434AF98491D601E0A1
DB00315	7BABA00E0DCC9989099388F32B0E5FCF
DB00315	7BD7B96E3D0D38DDDB2638F952ADBEBD
DB00315	7BD99E2CAB40E2A71AEC100D5591DBD4
DB00315	7BED8F7A2A860373E37660B983CD77B0
DB00315	7C291EE5D3BFEA94D7667BA9532E782E
DB00315	7CC06A82041E8207FA3265D40E66ACCB
DB00315	7CD3E60D4A4F34057EF92294EE3B4D8A
DB00315	7D12B1CF2510ADC366B157A0BC49C582
DB00315	7D1F6914223C3A2BF90AA0108A38679B
DB00315	7D318C9A815B80EBE15F7FD7044E77C8
DB00315	7D48103C14CB8C2D7C320031644E03E3
DB00315	7E0C1FEDB1A068DB1AE5AA8BDE8117C1
DB00315	7E38951C1A1B566981FBBE1B9EE2A59E
DB00315	7E8EF173DA3D2558579C2011562578C8
DB00315	7FBBAE8E140556C2B4905DED754B3BCC
DB00315	7FF601329BB72A75CD2D7FA95C562BCB
DB00315	80013E3BD8E271B8F21B12369DE9BC6E
DB00315	802482D2D79E8D64D96B21DDB6C04AE2
DB00315	811A09291CF1A04B0817B436065CFA95
DB00315	813120A2AD07FFF64CDD70084EEFAF5F
DB00315	822DFE0DD15A69FC18BDC2BB6D6B05B9
DB00315	824FFA9AAEB83EE5B5E5BF24EB2D6A08
DB00315	82903F58EC2C705D60D731A22A7D3F33
DB00315	82B426984086D92B9A02FC58A22DD814
DB00315	82D49E2E174614DFAD27A425C4588315
DB00315	82E38CC79CD66C1527230CE8C4D33F39
DB00315	8331761955DA3166BF538DB6EE087744
DB00315	8334CD7FFB35133F2434E008D2F00BB8
DB00315	8354413B41C3730A3765681B201E5119
DB00315	839087847FB0DBCB208F0C3FB256A982
DB00315	839CCBF878E3E27A7AB0C281D00771FF
DB00315	840F5ECE444F87AAF84866365FDD3D78
DB00315	85826F879322FBE002221203D5357411
DB00315	85CB4B01FAB498861178698F146F2F67
DB00315	8608C8EA554DF2DF2526D25DAB2FE989
DB00315	86102B9FA273D79235EDBC6C5FD00023
DB00315	8650249B248684E2DBD1DD5945392D9D
DB00315	865E87045105FD6987BDCF2C22E3128E
DB00315	86772A38EE72CAAC7219E0F7E1F0A918
DB00315	86FE5BEE75B9B9A5BAC138FEBC7A1B42
DB00315	871303CCFC8922C885B9086389A0DC93
DB00315	879D168D2945CB9DD940FEBF6CFA098A
DB00315	88B8D4F2A04188B2E4E6557C3DA4F1A7
DB00315	8918D5B0ADC19C1F9BF920A9FD7265B6
DB00315	896F2E7B6A65D0C035AEB9BA41E33B56
DB00315	8A5B21D02B74EF91DEE5BF8E95089E97
DB00315	8A5CDCD42106E762DC3DCA2552D99A26
DB00315	8A875A2247A89AAF7E1FB96A95FD50D6
DB00315	8AB1683F36327881059576A231558B92
DB00315	8AE7477D0F89A730FD39408A2D4A45DD
DB00315	8BCBE27D43A20840B7446465017C39D5
DB00315	8BD941536786ACA3EAAD4DB57C0776E6
DB00315	8BE0780B85DAFCC5195E84D5F250AEB8
DB00315	8D0190B48F5E44ECA0A29890A0736AFE
DB00315	8D5E0A7F942A5D57500C6CF2AC133E93
DB00315	8DD84BE4065207360E99BD5233127443
DB00315	8E38A0F1C299ADF5E4493C1D7E02F8E9
DB00315	8EA5464074D7704ED1226CD245EB4C42
DB00315	8F45733816FE3A7F2917A2599F8FBED5
DB00315	8F767B9C29B5E0129C4CAEDD9891BDF2
DB00315	9020E46D3EA0B9771CA49673392BE716
DB00315	90D8098EF709EAF637915E73654222F8
DB00315	910BF598E0E62BB3C1DF064A46FACF73
DB00315	9145BD0536E44DB68DBFCC46F07A0070
DB00315	916A5F0587492E9D104DE2D6092A1A3A
DB00315	919ED14C241CA1C2E45FB30112141970
DB00315	925DC68C62912C268B325B770618BC31
DB00315	9362DB442AF3E7AA81BAD1B525FCB56D
DB00315	9384FEDC630610512CC7378D16001AAF
DB00315	94402E6CD1510DA9EAC153B54263C14A
DB00315	94771B484B2959A429EAB666A9DCCAF9
DB00315	947DE1076E02A6AB821A8A77B867EC08
DB00315	94C5288AE6916B048D6491720FF57D65
DB00315	94D7A55FB985BE9007AEB7A2E874A02F
DB00315	95D564017EC0904C2BDB6DC207AED570
DB00315	95E1FC1599BA06427FA348B8A416032E
DB00315	96B0F84D88E817F0788CCE8FA8D9138D
DB00315	9753265F2FB972F891B45F3367AA10E1
DB00315	97862DD016FBDE398B7897E8AE5F07FD
DB00315	9863AF04AFF30266B4CAFD77B4D32F96
DB00315	9879E1940732EB31F4CAC35B2C89AAF2
DB00315	98AF9DA359C2771A1F7BF6F96A4D331F
DB00315	9923B887FAEE563110BD5FEE82CAA3F7
DB00315	9A4278228FF1071780462CB03AB1F7A5
DB00315	9B1C531DF4E75817A93BAC8A5EEB9581
DB00315	9B32F3802CDD71D29BE09F6D47A639F3
DB00315	9B61FD500317AEA1906ED105930D190F
DB00315	9BE81CCFE05A5DD935DD3C2D79DA3D27
DB00315	9CBB325BD8D44480B42C79623CB6D05C
DB00315	9CDA5A3B6658E9EFDFEA65306B18E166
DB00315	9D752A22DB62597D8ABC23289FCACB50
DB00315	9D7BAF5BD5B16B2CCD2EBC9807F22DCC
DB00315	9D8AF91CFE799E2A0B6269767080E422
DB00315	9E11648C9AE6D91567286E14718AA9A4
DB00315	9E6C78846F2B026E52EE426BCD64CC3D
DB00315	9E955A12053A487D6DC960D95F08E677
DB00315	9F2A335F6717CA51BA8308468A55AD86
DB00315	9FD8D64F3C16040AEF0DEAC2B92CA151
DB00315	9FE713208C11B6E15E7EE5411260E0CA
DB00315	A0255186121CDC1770830FCFF7A7D536
DB00315	A059819B3E5F76CDB9E9A1C399BA510E
DB00315	A0ADA4EA5769913CF87C83850A92D7A1
DB00315	A21900F2EA68E6718312ECA05E90A793
DB00315	A24D8BDE9DDBD00F04FB377439A1B629
DB00315	A2A88E3EF9E474E9CE1401A8E73EC470
DB00315	A2F634CB55F8900711A2E0501666597D
DB00315	A337EBCA5313C3B539F78272FE2A7951
DB00315	A3CB5DF7135C38F50A9B9BFA7708C2B3
DB00315	A41E2030DD8BFFB04DA18E7BE6162D59
DB00315	A426C042DBCF1911F4834B75E151FE88
DB00315	A42BECE745B52D5599B5C25914E04620
DB00315	A45F400F053BFC28E2454E100E8B74B1
DB00315	A47CC0021640A58A4FC7A90EB61F7C0C
DB00315	A586F1D636261E44EDD9A611B6668A70
DB00315	A6D34EAA13AC52645449556D97C23AA9
DB00315	A6DB704D9CF32CC7E5FEDC1EBDCDD721
DB00315	A74C9D245E0481EFF0E93450B90CBB9C
DB00315	A75E19EC99343246E59662BF83A6993F
DB00315	A7925DE9F8F958A524678BFAD8DEAE6D
DB00315	A8C30600D3462B424217A39EAEF63A0A
DB00315	A95C2BB775004FC43B039906B24D7151
DB00315	A9AFA198A00C867D36E055A0132AE276
DB00315	A9B164FFD5744B55EB041DABDCF732BC
DB00315	A9D99AF10CC5299915A85F547EDD26CB
DB00315	AA11386A3839C586967A69157BCC5F12
DB00315	AA3A51D39569FC93723C53A420F7CB0C
DB00315	AB1C9D4209AF7F99EAE7A7477650A7DE
DB00315	AB4E810A66368F4942DD5EBC71287F73
DB00315	ABAE56E85DDF962DE88275771BC5195D
DB00315	ABC3F4AA3C20FC5A9DEDDE3E16AB374E
DB00315	ACA7955ED82BE0DD060913C957B8129F
DB00315	AD79D4C38DD842E322E34B797A4FAB51
DB00315	ADEC10AE1F11FBDBF3C711AF180523D7
DB00315	AE25703AD3F05225A11052F54EAA0FC9
DB00315	AEBCF1CDBDF22BEFA8EF8BD539963A44
DB00315	AF3C78CEFEA713AECDF47B53E4336785
DB00315	AFBBFFBCB6EB2FD5E1D2D045259ED0AB
DB00315	B0900A9A199A0924CB26DB46621B8506
DB00315	B1440244E83698E25FB05A9734531E3B
DB00315	B1BB71FA6D10A6A4B8531A98DCE8A18C
DB00315	B22F7D3AD5D171A0DC0AFB72589F64F1
DB00315	B29C47EE499A222A92BEBB3ABF648EA3
DB00315	B2F19F3675F060F86411B8D5CF76A470
DB00315	B307A6F4A3BCD99701CE093563B6BCDC
DB00315	B32262094B561EE548A3A74018D488B3
DB00315	B324A528C73C57B4F31819991D48C4CC
DB00315	B327921B7D57FC4754C8778A8941A4B4
DB00315	B3AAD1531ECB62510A9A65247876370F
DB00315	B40137242DF7C4EDBDB588A50BEFB405
DB00315	B40BB341FDC335C916EC8DC04367E4FB
DB00315	B411BAE041744D04FE2FA5F5181E388D
DB00315	B427F7DA920085B76E49E75254AF7154
DB00315	B4611FAB6323A14D67C387FF85FB1BD6
DB00315	B4E51274F6688E9805DD0AE15E3D2E3C
DB00315	B55A2EC87E1111E1A9F26D3AD153547C
DB00315	B5CB954C2DCEC0B96710E6F646F4EBCB
DB00315	B608B527CF4E45B7CAABD26527070A5C
DB00315	B64C07907CB72258FDBA79BDEA9BF967
DB00315	B6DE202068215345D0EEA3152C802EA2
DB00315	B7114ADE5FFD4C0FE78DC3FF5FD871DD
DB00315	B7226E0ED40AC61F5A3475A1DEC765D1
DB00315	B8BDAB0300FED3400CEB558584E5016F
DB00315	B8D3305A43DA0F510D5BB66BC0795312
DB00315	B8D4C1C649AA09EC95E080F6976BDA8E
DB00315	B8FE501373264160F2D5CF5598658539
DB00315	B9A05CD7BAAFE6843C28404090D74F3F
DB00315	BA0F9D0D50608AD3C12D7B90E1F10A06
DB00315	BA4A13F105CCB84A672AF34CA6E1B19E
DB00315	BA5539B7C6862C9A1183B97303A57062
DB00315	BC0E45E006AC46A29DEBF51EAFEFA331
DB00315	BC49420C8FEDBA1E75CDA978B6263A89
DB00315	BD0D611780ABC149073779FCB88EF9A9
DB00315	BD9A3C5D15EB9ED15CC9775FC1ADF2A8
DB00315	BDF8D22E67863B0DBCFC1BC3CC5C6956
DB00315	BE30169ADC637CDF08AD3C45A9392548
DB00315	BE40A37D159317549E4A8736B4F390D6
DB00315	BED423078153C8440468DCB2F6599CE4
DB00315	BF247A527BCF17046CF51EE78BA9A9DB
DB00315	C086B99029375A285E1E736E859233E7
DB00315	C0912CB64FC8D3D3384B0BDBD26B9C07
DB00315	C1A16BBC0ADBA01B97D152CB002CAB4E
DB00315	C1D2D2A41A6258A548BAEBD29796A147
DB00315	C20D23EF84F051E601B6A602CA56E312
DB00315	C31FC7F9E3923EF68A3CD0477C1E3940
DB00315	C35733AA408B2E8239F5588E06D31A07
DB00315	C3971AA415398B28F978D4D38A2BB11D
DB00315	C3D33FFF0648591A2EE8EA032FD9562C
DB00315	C4D90256FFD26013DE182BF7D3052616
DB00315	C4FB118FFEB6CA0BFDAC518B2A6E32E4
DB00315	C5099DF0E26FADB37F577A350E9450BA
DB00315	C591623580E2824AE5AA45E9EABC87EF
DB00315	C61267933857262EADD223C12FE517AC
DB00315	C67A0C50CDAA3AABBBBF4E48FA3D244E
DB00315	C799B4989301A7B7DBEEC222B88133ED
DB00315	C7B4BE1EDFF7740F49E156A9F9673472
DB00315	C808B02E7CAF99F29AF998EF782B3064
DB00315	C8176E2E7151147175864B54D3E470E7
DB00315	C851D50FA7D0FE8AC1E011C9F864A258
DB00315	C934CF116EC66A27AC344BAE66B66EED
DB00315	CAA803BED9B1ACA1033EEF227AA3DE4C
DB00315	CAAF8F1B54C77BC1948A2D2121B503C1
DB00315	CBF6D905811732B65B029A0D830F72F9
DB00315	CCC1408EB0C6AE4B6A58731D1249C9B0
DB00315	CD0B97771A781B33D330FD25A5AFB188
DB00315	CD0E059AABADD0A2C91F957BC3E339DE
DB00315	CDB8CAF1658BEF35A11608250CA4919F
DB00315	CE455B9AC235522CC13944F1FA118FF2
DB00315	CE8A5DD8D15B620C16FC8A79AA7083A3
DB00315	CE95E482C1FA604F2C7402AACA1DABCC
DB00315	CEC1DC3B575FFA0AF6D23118114EB760
DB00315	CED4974836C878A745379BD75C695867
DB00315	CF2DE40CA16408D7A44C445D3284DBC4
DB00315	CF931ADF2DE41E80F13ABFC38835DAE2
DB00315	CFACFF2CA1ADDB66539338B0176A4D59
DB00315	CFB8213DFE02B086874075393635D857
DB00315	D093349EF2C93AD1156023BAE8C169E3
DB00315	D14C2D2623BBEECF2A5BE8B55FF325A9
DB00315	D2158A118F134CF2B5821BDD93813DB2
DB00315	D22D6476297087380C788C350B1662CD
DB00315	D26C904E2902BA4B3669EBCEBC42EB52
DB00315	D286293AB1CEA92C8F0534D9587B2272
DB00315	D39347734BD51E2F6942EBAA56E73F28
DB00315	D399093849568D875D28BC7ECA5715FD
DB00315	D3ACB4BF87810AFDE788B08530D73976
DB00315	D420FC365BABFC427FAA56A53D765823
DB00315	D4A7BD64A4C697E7E11D27AD51733628
DB00315	D529F17474BB9D60FB95C492F5A8B294
DB00315	D533A78B00AEB1B195695AF821FC7937
DB00315	D56E914A4DA53283EBFDC61629037513
DB00315	D6950B6A3BE5C8B2C4612AA4D7A582C6
DB00315	D69A34606990D504D3E5F04BDDADFE44
DB00315	D6C64FAE7E6F4296FEFA454B8C697D00
DB00315	D6D9D94DD73E635985F65DD00957263F
DB00315	D71922E2707BC37BE79E6A214E92D702
DB00315	D72B580F3D42810446C77944B6A6BEC2
DB00315	D73341962E819B4E46D42AEB59707BEC
DB00315	D7CBD9C2CA20B578EA3FBAB51E0516AA
DB00315	D8565248DCFE7C3948D81FC709A4186B
DB00315	D8B425A89617F91D1B2318EAB7A8FC42
DB00315	D8DEF33833615BE364CF17C7E5D6C625
DB00315	D93BF61497A64D01BFB42DD1E62F5CEF
DB00315	DA8A612BFF0F078A9F95952634D80C21
DB00315	DB78D9E56F44828D9296F9D3878C5C32
DB00315	DBF484C1DC8823059ACE4FB78B3D7600
DB00315	DC6DED3D9EB243090C2C6F91CA519C27
DB00315	DC95C284592D984EC7BE6790A1B78286
DB00315	DCE09B6E87F11EEDA90D302C8E93C4D4
DB00315	DCF942CE577B6AEEFE1DC4BDC7CA1438
DB00315	DD1694AFBA9A61F3AB95BA9C5780FD09
DB00315	DDCEF43D249CD9FEA6DF7CD0D33A449E
DB00315	DDD78AE74D9ABA680BAB8F9575BF3585
DB00315	DE6BDB19C437EF6C7ABED3064C17AFC3
DB00315	DF3979061D91E52BEB4BD4A4D408EC4C
DB00315	DF704D1B4DA070835EFBD74D8F8674F1
DB00315	E065CBD982D47E3EA172183845D98503
DB00315	E06BA451CCD09DEAE43BEA71D8572E24
DB00315	E0F575A1D935820CE506C8AA03DB15FD
DB00315	E1B45E4869429E0A11C53D2F3EC1A9AE
DB00315	E20BA6BC0B28F670D473813E869C621D
DB00315	E2ACBEE422D81B6B5B558159566982DD
DB00315	E2EDB78EC12C826E701F5C423C37EA43
DB00315	E3294FBD5689536228D84B616C4BF46F
DB00315	E33F216F6C5EC05EF878DE74B3494B4C
DB00315	E3DC571CE2CF86A666376CDE6BF6D600
DB00315	E5A48B9C77D34720C7E2C83EF65745F5
DB00315	E675F36B2E24EF55026DA9D5EB6ED8E3
DB00315	E6F07B101546B76FE70FB7A49ED0D440
DB00315	E88C08BF2FB5D8FBC84C07FC9871F143
DB00315	E90E68E0605A3060826389ECF881EE77
DB00315	E970F4BE520217B449F815C16637F6AC
DB00315	E99A80E169816F20F7DFF38ACBC0BE3E
DB00315	EA5334242719BA187092279AEADD1195
DB00315	EA83B162BDB7EA46F5E37D906E7AFEF0
DB00315	EB530E5DC1C890A852889602031BC78F
DB00315	EBC7128554AB5555E04D76693CAFE271
DB00315	EBEDD4F924BC94A096D4FA29CF3BE109
DB00315	EC698AC88A116B6E7713EF2E558FAAB2
DB00315	ED8043543EF0D83CCA42CA2918B330CA
DB00315	ED9A436175DEA46009FA675F2A7C4BB3
DB00315	EDE8D7DC9413F7F8056588FA9511A4DF
DB00315	EE6B9DFB90628168417D1D8263B01FA3
DB00315	EF982129F00DA4BDAB198F80A3A80DCD
DB00315	EFC3516C5F23F96E5FA10B56E11599D0
DB00315	F0CC73D28A87AA03CDDC8418D897FC79
DB00315	F10628E889F82F26825F079AEF084560
DB00315	F112D1B779401923C4C6415A02150A8D
DB00315	F1D636CA68251BADE352A9BD067EFE5B
DB00315	F1DB4D1D1DD484354944B1363DEC2DE8
DB00315	F3E95E7C66B1352297BAD609BF0A36B4
DB00315	F4E9C311C3B1D6385B98B99525E83CE4
DB00315	F5176C75F135370A90DC77050584AE65
DB00315	F5BECD7F257DC2F4FA183B46F129EC15
DB00315	F5E173EE6F9D21792DEC00859A256114
DB00315	F5E93AA57FD3EED5A85A20D4170740C8
DB00315	F657668DDA948FA1EC58D4F648308894
DB00315	F6B1E91AC8365FCED4457FF1CFD906D5
DB00315	F6C16E8F699306B1134C0A09CA9FF714
DB00315	F8BACA02A38BEB22C4DF3ECB9051432F
DB00315	F9347283CA62E27B0A1D1BE87B72B011
DB00315	F938D7EF0A09AAC4B581E9E4F5C9E31A
DB00315	F93A5F4F80262F1652F135A450848FA9
DB00315	F98E2A8A3C1E6BAE149B0FC604A8192E
DB00315	FA0AF72A893700B22D82D87332EA8A7E
DB00315	FAA0C8621C557B974B45B854E1A70163
DB00315	FBA435E90B11FA1DCB616B83AC55A5AE
DB00315	FD3897AE740925BE43A24F307ADECA0E
DB00315	FDA964995A5EC847E98DF4611B821385
DB00315	FDD941671A64BD466B39CBEF5FC8C401
DB00315	FE31CE9EB7D3F7230F21A46A1D47C533
DB00315	FE4485A21AEF604E52D65C598B16083E
DB00315	FE87ADE972393694F7346B0DB6847502
DB00315	FED123A30E03A04FC1EBA371F7F5634D
DB00315	FF2CCFFE32F050B9D2A83197EF0015FB
DB00315	FF8A8948FF6EFF251C23F3EEBCCC5E75
DB00315	FF8C4559F687B96D4DE7006BEBE2B88E
DB00315	FFC8C333DF5025826CC78C4964049DC1
DB00316	83F8888F1F88128AA0B368FAC06BBA5A
DB00317	49A7F8323B355E6A0F5E95CBA1B335B2
DB00317	5D82C62197FE70890E51D527B0C466C6
DB00317	73E2005244C69929488F14016D65E053
DB00317	E570B600693D061902A57F63A8DC4571
DB00317	F5F1688B6587A46DE6E961F7D9D37AC1
DB00318	0004116BA4198C1F0587696CCCFB9F68
DB00318	0051B8BB47CFE7B427B60A13CFFCB5CD
DB00318	007CB43EF9BC1CB9B3BF9DB167BA20AD
DB00318	011ED757BA218A384322FF17D4479161
DB00318	013F276BE4D2D2A78CB79BF11C139214
DB00318	01B1D10BD41BA1F545D3E80CCAA2DE1A
DB00318	021D5AA7EA03CBB9157EEFFC9CDFB384
DB00318	02403F7744E9BAFD1FE88B5C59AB3878
DB00318	025B5C7D05C4F604663A98A5785B0CF7
DB00318	02BCA97DD2620E71F0FFF10F96418338
DB00318	034B896AFEFEDC777DCEFAED7095146A
DB00318	042DBA4EA3BCE283D778322B5AFFF569
DB00318	06A0D6AF18DD0B4DFA9926CB4140EC22
DB00318	06C9E63FB2226BB30F95DAF2848E97F9
DB00318	072BAFF6A400080E2B4FD4DF8E09DA8B
DB00318	07FAE32FB2D9851E8D54364DF16DCB29
DB00318	083D3AE2F0221A80B79BD275C61CF59A
DB00318	0B8C75B4209F9B7D0985FA4A46DFAE81
DB00318	0BE2E9CECA1999A91429F927AB94D87D
DB00318	0DF5C1500645BAD98146539F38586948
DB00318	0E473D541A14E8C769774D05C4AA5120
DB00318	105F159A0194102ED9BDCEF2422FB873
DB00318	10673899AD076104A3118D912DD6D9DA
DB00318	10AB27034092DDA12AD976C62F24C038
DB00318	10D3E64795D35DFBF913A52E20F29E1B
DB00318	111F7B4BA72B226AF7DB9339254F8E57
DB00318	11BA979A50AC4B1CB0F11F066C83C529
DB00318	12611D9E05B195F3359EF70AB46717DE
DB00318	1357838EEAA34A9E05AAA266E1F40541
DB00318	155B0DDC5A0C813C7797FC4019EFCD7E
DB00318	15BB2078C08E4EB2B78567B5AB633047
DB00318	15C69D8281253C880B7156B023DD8A3A
DB00318	15EBD413326A4016D529EC2BCD6C3EEE
DB00318	16E50908483BDE347216E18AE170A5F4
DB00318	1799B8269B71721D78503C5F69F478C0
DB00318	188B3E19A48FBFEBDE6B13F6AA5B7CB3
DB00318	1A35D463FA6F9073F742ACF38D5AECAE
DB00318	1B9B5502BE398F943B9BFD690DC51D80
DB00318	1B9EC2661CB2DB3D45D7A94A723263B2
DB00318	1BE551DB904A2490BA21A256287271FE
DB00318	1C25A916CCA0FDE0124AF3C577120881
DB00318	1C9224B0C77DC926453D2F39939956CC
DB00318	1D380FB0891729E2EC79D31B1DC50D94
DB00318	1EDDDAC6BB05D5C3EC3125B84766B50C
DB00318	1F0F9C7A0729332B94955979971DF80F
DB00318	1F3FA0A38BF22B7640057B6D8995A24F
DB00318	1F9183811E95CADFCA96B0D4843D45D7
DB00318	1FABAD4AA71494DDCCB40D3C9AA31355
DB00318	2119D5DDDC1062305822B19CB545B39A
DB00318	21F0F5C528992C59C2002FE3D1F91C66
DB00318	2214F9631267EB21D411FC5574DF9C6C
DB00318	22D96F7E66A665270A2AA9E9E2D6EC54
DB00318	22E643D7A9744FE5BF403A216996CAB6
DB00318	2415E1CB8FB758951FA6B840060E288A
DB00318	2447BA8962A0C00F26EA7F41D1BF4F61
DB00318	24BBEB8DC2AD6B4F17433255168A920B
DB00318	2530B22C15329043E0BFA84BEE7197F2
DB00318	25FD41FC200F05C207F22ED489B62446
DB00318	26965006089BD6C645DBD662D9307F34
DB00318	26BFB4729B908276F49FCF97C442B94C
DB00318	27600BFD96A49EE91CB5CE2E5692B381
DB00318	277466C1953DECEFFB7C65B454A7630F
DB00318	2A7AF23DF6E454DA4E47709AB550C173
DB00318	2B7A0CB20543359F6943F7BCD160C444
DB00318	2BDC0BEFDC625BAAD77DEFBD8EBE9833
DB00318	2DA5917DBCF12064ADE5397C211B4FCD
DB00318	2DB8F15EC4ED9EAC4E5A5FE4DEA8606F
DB00318	2DE4E04464F12810902ADAC91BAFBF66
DB00318	2ED133FE9C5B03C46DD7C7CBE71973A7
DB00318	2F6F87B6BB3CE3D355948764B0ADB57A
DB00318	2F970067D0FF92EF9CFF29E39714E50E
DB00318	2FBBA080FB16A71DE6FCC93FBC950E3C
DB00318	301D510A712374C59784FCF09F392509
DB00318	30623DF102FE96C4161BEB6B0E4E0341
DB00318	3227B10BA86D5A99F345579EF9792B1D
DB00318	32E2E556A78DFE40D6F139D256ABFAD1
DB00318	342D9D0785AADB4197D2FEB50CFC3A4E
DB00318	3462A85A463D9FED67673F6D16198EB9
DB00318	346A62F82CF90838C20E82BA08325ED9
DB00318	34DAEC37A3B3F616FA16814DD8D10FD4
DB00318	3504F98107A3787109B8AE01CD71F1BD
DB00318	3611ACC21514C706F30BB18986298324
DB00318	373A12967B47C5105E1499DD022E2634
DB00318	37C2311D4DA96822FEFF74ABCF92BD57
DB00318	3811DDC7028B19CE6D6A6E28CC7331A4
DB00318	3838113436322611354D0B15679CACA1
DB00318	38E2A3EDF909511A12CBC54D0556D064
DB00318	3994B6BDFCAD119197D77F0FC7925A4E
DB00318	3A3C128B298FC105FB60429095328A3A
DB00318	3A771C69901821C88575578553BAAA35
DB00318	3A92898E4447593993C2C586876CFBE7
DB00318	3C76DE1AE0E004C6528410B77883B0A2
DB00318	3C9DDA3C4006912DBFBA24D7F703AA87
DB00318	3DF629FA3B468A9B86766233FE7A2868
