drugbank_id	zinc_id
DB02000	ZINC00056568
DB02003	ZINC00105227
DB02007	ZINC03869395
DB02007	ZINC03869396
DB02007	ZINC03869397
DB02007	ZINC03869398
DB02007	ZINC03875374
DB02007	ZINC03875375
DB02007	ZINC04096188
DB02008	ZINC15804848
DB02010	ZINC03814434
DB02010	ZINC03873925
DB02010	ZINC04095791
DB02010	ZINC05615681
DB02010	ZINC12501465
DB02010	ZINC20149040
DB02015	ZINC04228265
DB02015	ZINC04517559
DB02016	ZINC02563947
DB02020	ZINC03871501
DB02021	ZINC00002486
DB02021	ZINC00005704
DB02021	ZINC03776058
DB02021	ZINC03789766
DB02022	ZINC00895559
DB02024	ZINC00154564
DB02027	ZINC24773728
DB02029	ZINC01003537
DB02031	ZINC04228235
DB02031	ZINC04228237
DB02031	ZINC13513942
DB02031	ZINC13513943
DB02032	ZINC00020226
DB02032	ZINC00057000
DB02032	ZINC00057001
DB02032	ZINC00057002
DB02034	ZINC01612537
DB02034	ZINC03875041
DB02034	ZINC03875042
DB02036	ZINC00126407
DB02036	ZINC00126410
DB02037	ZINC18156496
DB02041	ZINC08581462
DB02042	ZINC05210101
DB02044	ZINC03951312
DB02045	ZINC01586308
DB02047	ZINC00000361
DB02047	ZINC02033979
DB02048	ZINC06585615
DB02054	ZINC00388179
DB02055	ZINC01666831
DB02056	ZINC03874785
DB02056	ZINC05513160
DB02056	ZINC05978212
DB02056	ZINC13339034
DB02056	ZINC13339035
DB02056	ZINC13521609
DB02056	ZINC18130819
DB02056	ZINC27638753
DB02056	ZINC27638760
DB02056	ZINC27639259
DB02056	ZINC27639331
DB02056	ZINC27639336
DB02056	ZINC27875336
DB02056	ZINC33838889
DB02056	ZINC43772026
DB02056	ZINC43772027
DB02057	ZINC02047472
DB02057	ZINC03870314
DB02057	ZINC19850499
DB02057	ZINC19850502
DB02060	ZINC04528575
DB02061	ZINC03830982
DB02061	ZINC03830983
DB02061	ZINC03830984
DB02061	ZINC03830985
DB02061	ZINC03978744
DB02061	ZINC04095490
DB02061	ZINC04095761
DB02061	ZINC04095762
DB02061	ZINC04095793
DB02061	ZINC04095987
DB02061	ZINC04097113
DB02061	ZINC04261771
DB02061	ZINC04261772
DB02061	ZINC05222455
DB02061	ZINC05222464
DB02061	ZINC05224152
DB02061	ZINC05224724
DB02061	ZINC05224729
DB02061	ZINC05224732
DB02061	ZINC05224845
DB02061	ZINC11592529
DB02061	ZINC11592530
DB02061	ZINC11592531
DB02061	ZINC11592532
DB02061	ZINC12358676
DB02061	ZINC12358755
DB02061	ZINC12358757
DB02061	ZINC12358758
DB02061	ZINC12358793
DB02061	ZINC12358794
DB02061	ZINC12358837
DB02061	ZINC12358838
DB02061	ZINC12358839
DB02061	ZINC12358840
DB02061	ZINC13543975
DB02061	ZINC13544387
DB02061	ZINC15205631
DB02061	ZINC15205635
DB02061	ZINC15205639
DB02061	ZINC15205642
DB02061	ZINC15205799
DB02061	ZINC15205802
DB02061	ZINC16051576
DB02061	ZINC21984931
DB02061	ZINC22061984
DB02061	ZINC22061987
DB02061	ZINC22061990
DB02061	ZINC22061993
DB02061	ZINC26892042
DB02061	ZINC35262677
DB02061	ZINC38792149
DB02061	ZINC39204552
DB02061	ZINC39945923
DB02061	ZINC39945924
DB02061	ZINC39945925
DB02061	ZINC39945926
DB02061	ZINC41007099
DB02061	ZINC41007102
DB02061	ZINC41007105
DB02061	ZINC48045957
DB02061	ZINC48045958
DB02061	ZINC48045959
DB02061	ZINC65739161
DB02061	ZINC65739166
DB02061	ZINC65742738
DB02061	ZINC65742739
DB02061	ZINC65742740
DB02061	ZINC65742741
DB02061	ZINC65742742
DB02061	ZINC65742743
DB02061	ZINC65742744
DB02061	ZINC65743152
DB02061	ZINC65743153
DB02061	ZINC66351903
DB02061	ZINC71624472
DB02061	ZINC71624474
DB02061	ZINC71624475
DB02061	ZINC71624477
DB02068	ZINC01532654
DB02069	ZINC03591127
DB02070	ZINC00895186
DB02070	ZINC00901103
DB02074	ZINC00901132
DB02074	ZINC04771412
DB02076	ZINC01532623
DB02076	ZINC02047359
DB02076	ZINC02545091
DB02076	ZINC03869602
DB02076	ZINC03869603
DB02076	ZINC03869604
DB02076	ZINC12501558
DB02076	ZINC12501560
DB02076	ZINC12501562
DB02076	ZINC12501564
DB02078	ZINC01693863
DB02079	ZINC04689151
DB02083	ZINC00895466
DB02085	ZINC00895536
DB02087	ZINC02576766
DB02088	ZINC01720913
DB02088	ZINC02047313
DB02091	ZINC00141286
DB02095	ZINC02047514
DB02097	ZINC01078621
DB02097	ZINC02583632
DB02097	ZINC03795098
DB02097	ZINC03830623
DB02097	ZINC03830624
DB02097	ZINC03830625
DB02097	ZINC03830626
DB02097	ZINC03978018
DB02097	ZINC06091575
DB02097	ZINC06524892
DB02097	ZINC12336757
DB02097	ZINC12336758
DB02097	ZINC16969357
DB02097	ZINC38518590
DB02098	ZINC03871401
DB02098	ZINC03871402
DB02098	ZINC03871403
DB02098	ZINC03871404
DB02100	ZINC00901783
DB02100	ZINC00967344
DB02100	ZINC01041340
DB02100	ZINC01850262
DB02100	ZINC02020260
DB02100	ZINC02042990
DB02100	ZINC02042998
DB02100	ZINC02507569
DB02100	ZINC03861272
DB02100	ZINC03871485
DB02100	ZINC03871486
DB02100	ZINC04096161
DB02100	ZINC04261920
DB02100	ZINC04262102
DB02100	ZINC04262103
DB02100	ZINC05226831
DB02100	ZINC05226835
DB02100	ZINC05226838
DB02100	ZINC05226959
DB02100	ZINC05226978
DB02100	ZINC05226983
DB02100	ZINC05998230
DB02100	ZINC05998327
DB02100	ZINC05998341
DB02100	ZINC08602504
DB02100	ZINC09209350
DB02100	ZINC12358689
DB02100	ZINC22056892
DB02101	ZINC00002486
DB02101	ZINC00005704
DB02101	ZINC03776058
DB02101	ZINC03789766
DB02103	ZINC01614295
DB02105	ZINC02170217
DB02105	ZINC19300052
DB02107	ZINC01679558
DB02107	ZINC02041095
DB02107	ZINC38145779
DB02107	ZINC38145780
DB02109	ZINC01482078
DB02113	ZINC14593164
DB02114	ZINC01683362
DB02115	ZINC00621861
DB02115	ZINC00689734
DB02115	ZINC01320139
DB02115	ZINC04098610
DB02115	ZINC04349762
DB02115	ZINC04349764
DB02115	ZINC04349768
DB02115	ZINC12374719
DB02115	ZINC12374720
DB02115	ZINC12374721
DB02115	ZINC12501593
DB02115	ZINC12501595
DB02115	ZINC12501597
DB02115	ZINC13424748
DB02115	ZINC13548856
DB02115	ZINC36532642
DB02116	ZINC01641925
DB02120	ZINC05413017
DB02121	ZINC01586734
DB02123	ZINC03914812
DB02123	ZINC08665724
DB02123	ZINC08665725
DB02123	ZINC08665726
DB02123	ZINC08665727
DB02123	ZINC12501605
DB02123	ZINC12501607
DB02123	ZINC12501609
DB02123	ZINC12501611
DB02123	ZINC13542524
DB02123	ZINC16958860
DB02123	ZINC22060038
DB02123	ZINC22060042
DB02123	ZINC22060046
DB02123	ZINC22060050
DB02123	ZINC29551572
DB02123	ZINC29551579
DB02123	ZINC35644462
DB02123	ZINC35644465
DB02123	ZINC44960208
DB02123	ZINC44960209
DB02123	ZINC44960210
DB02123	ZINC44960211
DB02123	ZINC44960212
DB02123	ZINC44960213
DB02123	ZINC44960214
DB02123	ZINC71244538
DB02123	ZINC71244543
DB02125	ZINC03882578
DB02126	ZINC00074762
DB02127	ZINC02039561
DB02129	ZINC00895194
DB02129	ZINC03869850
DB02130	ZINC00338275
DB02132	ZINC00596737
DB02134	ZINC13517187
DB02138	ZINC02046934
DB02141	ZINC03806238
DB02142	ZINC01532708
DB02145	ZINC01530354
DB02146	ZINC12501645
DB02152	ZINC03776578
DB02152	ZINC03872984
DB02152	ZINC09306924
DB02153	ZINC01823084
DB02153	ZINC03869282
DB02153	ZINC19419008
DB02159	ZINC00895316
DB02159	ZINC00895318
DB02161	ZINC00000367
DB02161	ZINC00056445
DB02161	ZINC12405020
DB02161	ZINC12416692
DB02163	ZINC03860836
DB02166	ZINC00622264
DB02167	ZINC04829414
DB02167	ZINC04829415
DB02171	ZINC02516111
DB02171	ZINC03869810
DB02171	ZINC03869811
DB02171	ZINC03869812
DB02172	ZINC00899007
DB02172	ZINC01492230
DB02172	ZINC02562346
DB02172	ZINC03870709
DB02172	ZINC03870710
DB02172	ZINC05502227
DB02172	ZINC05766623
DB02172	ZINC12501687
DB02172	ZINC34171902
DB02172	ZINC44019959
DB02174	ZINC01532526
DB02174	ZINC01532609
DB02175	ZINC00895212
DB02176	ZINC05224164
DB02178	ZINC00895323
DB02181	ZINC08215755
DB02184	ZINC00895149
DB02184	ZINC03852211
DB02184	ZINC12341762
DB02185	ZINC02018620
DB02185	ZINC02018621
DB02186	ZINC01529899
DB02186	ZINC04096329
DB02186	ZINC04096360
DB02186	ZINC12501696
DB02186	ZINC12501698
DB02186	ZINC13543977
DB02186	ZINC13543979
DB02186	ZINC33775582
DB02187	ZINC00001365
DB02187	ZINC00402897
DB02187	ZINC00402898
DB02187	ZINC00402899
DB02187	ZINC00402900
DB02187	ZINC00403848
DB02187	ZINC03872469
DB02189	ZINC13508937
DB02192	ZINC00895934
DB02198	ZINC03860231
DB02201	ZINC00895212
DB02202	ZINC01867144
DB02202	ZINC02041097
DB02205	ZINC00898293
DB02210	ZINC01555566
DB02211	ZINC02039509
DB02211	ZINC53275068
DB02213	ZINC02046843
DB02213	ZINC02558636
DB02213	ZINC03874218
DB02213	ZINC03874219
DB02213	ZINC05785204
DB02213	ZINC05785206
DB02213	ZINC15205837
DB02215	ZINC00260476
DB02215	ZINC00260477
DB02216	ZINC03861771
DB02216	ZINC04429051
DB02219	ZINC02004372
DB02224	ZINC00105076
DB02224	ZINC00105082
DB02224	ZINC00105086
DB02228	ZINC01540626
DB02228	ZINC03809846
DB02228	ZINC04255901
DB02228	ZINC04329329
DB02228	ZINC04329330
DB02228	ZINC04329335
DB02228	ZINC04544630
DB02228	ZINC04544631
DB02228	ZINC04544633
DB02228	ZINC04544634
DB02228	ZINC11616575
DB02228	ZINC36533739
DB02228	ZINC36533792
DB02228	ZINC36533793
DB02228	ZINC39566102
DB02228	ZINC44608311
DB02232	ZINC13512214
DB02233	ZINC01747033
DB02233	ZINC02035148
DB02234	ZINC03806245
DB02235	ZINC01529567
DB02235	ZINC01666580
DB02235	ZINC03861729
DB02235	ZINC03861731
DB02238	ZINC01532883
DB02239	ZINC00586584
DB02242	ZINC00388386
DB02249	ZINC01648262
DB02252	ZINC01699878
DB02255	ZINC03780014
DB02256	ZINC00056350
DB02256	ZINC00105325
DB02256	ZINC00155696
DB02256	ZINC02556389
DB02256	ZINC03635934
DB02256	ZINC03869842
DB02256	ZINC04124398
DB02260	ZINC03074811
DB02261	ZINC14880284
DB02262	ZINC18068666
DB02263	ZINC03869936
DB02263	ZINC24492326
DB02266	ZINC00086535
DB02267	ZINC01529646
DB02273	ZINC02017307
DB02273	ZINC02017308
DB02274	ZINC01532843
DB02274	ZINC01532844
DB02277	ZINC00165878
DB02279	ZINC01529359
DB02280	ZINC00000036
DB02280	ZINC00164392
DB02282	ZINC03869319
DB02282	ZINC03869320
DB02282	ZINC03869321
DB02282	ZINC03869322
DB02282	ZINC04228245
DB02283	ZINC02170599
DB02289	ZINC00895421
DB02292	ZINC01549366
DB02296	ZINC00896830
DB02297	ZINC01101988
DB02299	ZINC01737947
DB02299	ZINC02020171
DB02299	ZINC31261031
DB02299	ZINC31261034
DB02300	ZINC03921872
DB02300	ZINC04654793
DB02300	ZINC33953221
DB02300	ZINC38339298
DB02300	ZINC38339299
DB02300	ZINC38339301
DB02300	ZINC38339303
DB02300	ZINC38599402
DB02300	ZINC65731406
DB02300	ZINC65731407
DB02300	ZINC66345414
DB02300	ZINC66345417
DB02302	ZINC12496124
DB02304	ZINC04521814
DB02304	ZINC05273623
DB02309	ZINC20233084
DB02309	ZINC20233092
DB02309	ZINC33979258
DB02309	ZINC33979259
DB02309	ZINC33979260
DB02311	ZINC01731100
DB02311	ZINC04521681
DB02312	ZINC03869395
DB02312	ZINC03869396
DB02312	ZINC03869397
DB02312	ZINC03869398
DB02312	ZINC03875374
DB02312	ZINC03875375
DB02312	ZINC04096188
DB02315	ZINC03869459
DB02315	ZINC03869460
DB02315	ZINC03869461
DB02315	ZINC03869462
DB02315	ZINC04095501
DB02315	ZINC12402866
DB02317	ZINC01529643
DB02317	ZINC01532537
DB02317	ZINC03869662
DB02317	ZINC03869663
DB02317	ZINC03869664
DB02317	ZINC03869665
DB02317	ZINC03953999
DB02317	ZINC04073375
DB02317	ZINC04095569
DB02317	ZINC04095570
DB02317	ZINC04096092
DB02317	ZINC05178951
DB02317	ZINC13527740
DB02317	ZINC15205966
DB02317	ZINC15206516
DB02317	ZINC15206520
DB02320	ZINC05613301
DB02320	ZINC05613302
DB02320	ZINC05613303
DB02320	ZINC05613304
DB02320	ZINC12501902
DB02320	ZINC12501904
DB02327	ZINC01690436
DB02329	ZINC03977823
DB02329	ZINC03977824
DB02329	ZINC03977825
DB02329	ZINC03977826
DB02329	ZINC38407010
DB02329	ZINC61389317
DB02329	ZINC61389319
DB02329	ZINC61389322
DB02333	ZINC12494956
DB02333	ZINC13436738
DB02333	ZINC13436741
DB02333	ZINC13436745
DB02333	ZINC25725231
DB02335	ZINC18354955
DB02340	ZINC00158173
DB02340	ZINC00158174
DB02342	ZINC00403068
DB02342	ZINC03818826
DB02342	ZINC03870818
DB02342	ZINC03870820
DB02342	ZINC03996018
DB02342	ZINC05855431
DB02342	ZINC06482664
DB02342	ZINC07999138
DB02342	ZINC17223489
DB02342	ZINC22062280
DB02344	ZINC01532591
DB02344	ZINC01532592
DB02344	ZINC02586055
DB02344	ZINC03793840
DB02344	ZINC03870085
DB02344	ZINC03870086
DB02344	ZINC03875865
DB02344	ZINC03977756
DB02344	ZINC04081651
DB02344	ZINC04175578
DB02344	ZINC04293690
DB02344	ZINC04293691
DB02344	ZINC04293693
DB02344	ZINC05227885
DB02344	ZINC08681584
DB02344	ZINC08681585
DB02344	ZINC12359993
DB02344	ZINC12359994
DB02344	ZINC12359995
DB02344	ZINC12359996
DB02344	ZINC15206143
DB02344	ZINC15206146
DB02344	ZINC15206149
DB02347	ZINC02047684
DB02347	ZINC04475051
DB02352	ZINC18996118
DB02357	ZINC04556848
DB02357	ZINC04556849
DB02357	ZINC04556850
DB02357	ZINC04556851
DB02357	ZINC12501940
DB02357	ZINC12501942
DB02357	ZINC12501944
DB02357	ZINC12501946
DB02357	ZINC38248885
DB02362	ZINC00000920
DB02365	ZINC00164363
DB02368	ZINC12494450
DB02368	ZINC12494460
DB02370	ZINC12501963
DB02370	ZINC12501965
DB02370	ZINC12501967
DB02370	ZINC12501969
DB02371	ZINC01530141
DB02375	ZINC03874317
DB02379	ZINC00895026
DB02379	ZINC00895055
DB02379	ZINC00895084
DB02379	ZINC00895350
DB02379	ZINC00896165
DB02379	ZINC00896167
DB02379	ZINC00896168
DB02379	ZINC00896169
DB02379	ZINC00897147
DB02379	ZINC00901155
DB02379	ZINC01529206
DB02379	ZINC01530434
DB02379	ZINC01532520
DB02379	ZINC01532549
DB02379	ZINC01532557
DB02379	ZINC02597049
DB02379	ZINC03606262
DB02379	ZINC03830678
DB02379	ZINC03830679
DB02379	ZINC03833800
DB02379	ZINC03860903
DB02379	ZINC03861213
DB02379	ZINC04095659
DB02379	ZINC04095660
DB02379	ZINC04097150
DB02379	ZINC04097151
DB02379	ZINC04097153
DB02379	ZINC04529488
DB02381	ZINC02244322
DB02381	ZINC12501985
DB02381	ZINC14806651
DB02382	ZINC04095572
DB02383	ZINC03780343
DB02385	ZINC12428336
DB02385	ZINC18169010
DB02386	ZINC01707645
DB02386	ZINC02047807
DB02387	ZINC00392006
DB02387	ZINC00392007
DB02397	ZINC05883995
DB02397	ZINC06293740
DB02397	ZINC06293742
DB02397	ZINC06293781
DB02397	ZINC06293783
DB02397	ZINC22046578
DB02397	ZINC22046583
DB02397	ZINC22046586
DB02397	ZINC22046590
DB02397	ZINC22066689
DB02397	ZINC22066692
DB02397	ZINC22066694
DB02399	ZINC03872640
DB02399	ZINC03872641
DB02399	ZINC03872642
DB02399	ZINC03872643
DB02401	ZINC06523895
DB02401	ZINC12428227
DB02403	ZINC00157599
DB02405	ZINC01637721
DB02406	ZINC01532752
DB02407	ZINC03873285
DB02412	ZINC01692451
DB02413	ZINC02525397
DB02413	ZINC06753336
DB02417	ZINC00388234
DB02418	ZINC00901616
DB02418	ZINC00901619
DB02418	ZINC12405152
DB02419	ZINC02149356
DB02428	ZINC00084153
DB02429	ZINC03581212
DB02430	ZINC04228300
DB02431	ZINC13431057
DB02431	ZINC13431059
DB02431	ZINC13431061
DB02431	ZINC13431062
DB02431	ZINC19850119
DB02431	ZINC35985454
DB02434	ZINC00404469
DB02435	ZINC00901180
DB02438	ZINC04523235
DB02440	ZINC01529191
DB02446	ZINC03872704
DB02446	ZINC24697753
DB02452	ZINC12495073
DB02452	ZINC13519459
DB02452	ZINC33979251
DB02452	ZINC33979252
DB02452	ZINC33979253
DB02456	ZINC01532524
DB02456	ZINC01785780
DB02456	ZINC01785781
DB02456	ZINC02020178
DB02456	ZINC03861744
DB02456	ZINC03869480
DB02456	ZINC03869481
DB02456	ZINC03869482
DB02456	ZINC03869483
DB02456	ZINC03954230
DB02456	ZINC08952080
DB02456	ZINC09007749
DB02456	ZINC13548753
DB02456	ZINC16546001
DB02458	ZINC12502114
DB02458	ZINC12502116
DB02458	ZINC12502118
DB02458	ZINC12502120
DB02459	ZINC00155851
DB02464	ZINC06096244
DB02467	ZINC01529567
DB02467	ZINC01666580
DB02467	ZINC03861729
DB02467	ZINC03861731
DB02481	ZINC01733926
DB02482	ZINC01532464
DB02482	ZINC01574931
DB02482	ZINC01574932
DB02482	ZINC01574933
DB02484	ZINC37250067
DB02484	ZINC37250070
DB02484	ZINC37250074
DB02484	ZINC37250077
DB02486	ZINC01665970
DB02489	ZINC00039178
DB02494	ZINC00388089
DB02494	ZINC00388090
DB02502	ZINC02510814
DB02502	ZINC04533532
DB02502	ZINC12502182
DB02502	ZINC12502183
DB02502	ZINC12502185
DB02502	ZINC16051666
DB02507	ZINC03875543
DB02508	ZINC12502195
DB02509	ZINC01532860
DB02509	ZINC05225107
DB02509	ZINC13507232
DB02512	ZINC04523251
DB02512	ZINC04523255
DB02512	ZINC04523257
DB02512	ZINC04523259
DB02513	ZINC00967597
DB02515	ZINC03830895
DB02515	ZINC03830896
DB02517	ZINC00895124
DB02517	ZINC01482113
DB02518	ZINC00114134
DB02518	ZINC00114138
DB02520	ZINC03633221
DB02522	ZINC30724513
DB02527	ZINC03869448
DB02527	ZINC03869449
DB02527	ZINC03869450
DB02527	ZINC03869451
DB02527	ZINC03873977
DB02527	ZINC04245698
DB02527	ZINC12360704
DB02527	ZINC12502230
DB02527	ZINC12502232
DB02527	ZINC16082015
DB02527	ZINC22000058
DB02530	ZINC01532620
DB02531	ZINC00901420
DB02532	ZINC12343994
DB02533	ZINC08034829
DB02534	ZINC01576883
DB02536	ZINC00895313
DB02536	ZINC00901286
DB02539	ZINC03806245
DB02541	ZINC02019709
DB02546	ZINC01543873
DB02548	ZINC02516111
DB02548	ZINC03869810
DB02548	ZINC03869811
DB02548	ZINC03869812
DB02552	ZINC12495683
DB02556	ZINC00001927
DB02556	ZINC00105196
DB02561	ZINC00895134
DB02561	ZINC00895136
DB02561	ZINC00896179
DB02561	ZINC01532739
DB02561	ZINC01532750
DB02561	ZINC02036858
DB02561	ZINC03830878
DB02561	ZINC03830879
DB02561	ZINC03861095
DB02561	ZINC03861737
DB02561	ZINC04228313
DB02568	ZINC05420970
DB02571	ZINC01529204
DB02571	ZINC01529205
DB02576	ZINC04658588
DB02576	ZINC04658592
DB02579	ZINC00895281
DB02586	ZINC00120461
DB02587	ZINC03872623
DB02587	ZINC03977779
DB02587	ZINC07999040
DB02587	ZINC13827536
DB02587	ZINC16940636
DB02587	ZINC36532669
DB02587	ZINC43278973
DB02587	ZINC43721824
DB02590	ZINC04096088
DB02590	ZINC06468451
DB02590	ZINC06468484
DB02590	ZINC06469286
DB02590	ZINC22067422
DB02590	ZINC22067425
DB02594	ZINC00004253
DB02594	ZINC00057290
DB02594	ZINC03869837
DB02594	ZINC03869838
DB02594	ZINC05239365
DB02594	ZINC11612315
DB02594	ZINC18286010
DB02594	ZINC18286013
DB02596	ZINC08295117
DB02600	ZINC06777826
DB02600	ZINC06777828
DB02600	ZINC06777829
DB02600	ZINC06777830
DB02600	ZINC65748304
DB02600	ZINC65748305
DB02601	ZINC00157101
DB02601	ZINC06667724
DB02606	ZINC01622055
DB02606	ZINC01850884
DB02608	ZINC00174037
DB02608	ZINC00174039
DB02608	ZINC00174040
DB02608	ZINC00174042
DB02618	ZINC02245241
DB02619	ZINC02047662
DB02621	ZINC15523604
DB02623	ZINC44559501
DB02623	ZINC44559503
DB02623	ZINC44559505
DB02623	ZINC44559507
DB02624	ZINC03581429
DB02624	ZINC03860159
DB02624	ZINC34689286
DB02624	ZINC34781669
DB02632	ZINC00134307
DB02632	ZINC00134310
DB02632	ZINC00134325
DB02632	ZINC00156947
DB02632	ZINC01070097
DB02632	ZINC02539570
DB02632	ZINC02539731
DB02632	ZINC03956716
DB02632	ZINC03956717
DB02632	ZINC03956718
DB02632	ZINC04028812
DB02632	ZINC04282153
DB02632	ZINC04282228
DB02632	ZINC04282287
DB02632	ZINC04521725
DB02632	ZINC05227192
DB02632	ZINC05227195
DB02632	ZINC05227213
DB02632	ZINC05227218
DB02632	ZINC05227789
DB02632	ZINC05227791
DB02632	ZINC05842327
DB02632	ZINC12359966
DB02632	ZINC12359967
DB02632	ZINC12359987
DB02632	ZINC12359988
DB02632	ZINC12502386
DB02632	ZINC12502388
DB02632	ZINC22064946
DB02632	ZINC22064948
DB02637	ZINC01532521
DB02639	ZINC00519405
DB02639	ZINC02047175
DB02639	ZINC02133555
DB02639	ZINC02539735
DB02639	ZINC02596997
DB02639	ZINC04073899
DB02639	ZINC04083819
DB02639	ZINC04282201
DB02639	ZINC04282211
DB02639	ZINC04282235
DB02639	ZINC04556852
DB02639	ZINC04556853
DB02639	ZINC05534432
DB02639	ZINC12406872
DB02639	ZINC12406876
DB02639	ZINC13516052
DB02639	ZINC13536768
DB02639	ZINC15205822
DB02639	ZINC15205952
DB02639	ZINC15206314
DB02639	ZINC15206481
DB02639	ZINC33358931
DB02639	ZINC43505198
DB02639	ZINC44170107
DB02639	ZINC65747715
DB02639	ZINC65747717
DB02639	ZINC65747719
DB02639	ZINC65747721
DB02639	ZINC65747722
DB02641	ZINC01672870
DB02642	ZINC02047867
DB02644	ZINC01546170
DB02644	ZINC12502403
DB02648	ZINC00154729
DB02648	ZINC03079340
DB02649	ZINC00901948
DB02650	ZINC03875479
DB02655	ZINC00895032
DB02655	ZINC00895218
DB02656	ZINC37858693
DB02657	ZINC03869795
DB02657	ZINC03869796
DB02657	ZINC03869797
DB02657	ZINC03869798
DB02657	ZINC04097103
DB02658	ZINC04543549
DB02658	ZINC04543550
DB02658	ZINC04543551
DB02658	ZINC04543554
DB02659	ZINC06858022
DB02659	ZINC08214945
DB02659	ZINC08214946
DB02659	ZINC08214947
DB02659	ZINC08214948
DB02659	ZINC08217253
DB02659	ZINC15449227
DB02659	ZINC17654071
DB02659	ZINC70691804
DB02659	ZINC70691805
DB02663	ZINC00902209
DB02663	ZINC00902211
DB02663	ZINC00902215
DB02663	ZINC00902217
DB02663	ZINC19735371
DB02663	ZINC19735372
DB02663	ZINC19735373
DB02663	ZINC19735374
DB02665	ZINC00896663
DB02665	ZINC00896666
DB02665	ZINC01482197
DB02665	ZINC01639567
DB02670	ZINC05851334
DB02670	ZINC22055772
DB02670	ZINC22055776
DB02670	ZINC22055780
DB02671	ZINC06165925
DB02676	ZINC04521259
DB02678	ZINC01529396
DB02678	ZINC02026774
DB02678	ZINC02047457
DB02678	ZINC02380010
DB02678	ZINC03830887
DB02678	ZINC03830888
DB02678	ZINC03830889
DB02678	ZINC03830890
DB02678	ZINC03860468
DB02678	ZINC03860469
DB02678	ZINC03861073
DB02678	ZINC03861074
DB02678	ZINC04096149
DB02678	ZINC05226879
DB02678	ZINC05226883
DB02678	ZINC05226887
DB02678	ZINC05443821
DB02678	ZINC05620508
DB02678	ZINC09209369
DB02678	ZINC09209370
DB02678	ZINC09209371
DB02678	ZINC09209372
DB02678	ZINC16123769
DB02678	ZINC21984724
DB02678	ZINC21984726
DB02678	ZINC25720380
DB02678	ZINC40720208
DB02678	ZINC44608380
DB02680	ZINC01683353
DB02685	ZINC01652106
DB02685	ZINC01653229
DB02690	ZINC18145500
DB02691	ZINC08143774
DB02691	ZINC61389422
DB02691	ZINC61389426
DB02691	ZINC61389428
DB02691	ZINC61389432
DB02692	ZINC00895154
DB02692	ZINC02539827
DB02692	ZINC04228257
DB02692	ZINC04228258
DB02692	ZINC13585233
DB02692	ZINC13815072
DB02692	ZINC13815079
DB02692	ZINC18059633
DB02693	ZINC00895503
DB02693	ZINC04095547
DB02693	ZINC18269576
DB02695	ZINC04533834
DB02695	ZINC04533835
DB02695	ZINC04533836
DB02695	ZINC04533837
DB02696	ZINC12502471
DB02696	ZINC35340837
DB02696	ZINC35340840
DB02696	ZINC35340842
DB02697	ZINC03997608
DB02697	ZINC03997609
DB02699	ZINC12502479
DB02699	ZINC22061787
DB02701	ZINC00005878
DB02703	ZINC08143796
DB02703	ZINC08214769
DB02703	ZINC08674157
DB02703	ZINC14243816
DB02709	ZINC00006787
DB02709	ZINC12353732
DB02712	ZINC00002070
DB02712	ZINC02574862
DB02713	ZINC01683660
DB02714	ZINC04095646
DB02714	ZINC22067433
DB02727	ZINC13536006
DB02728	ZINC00057354
DB02731	ZINC00284503
DB02731	ZINC05413020
DB02733	ZINC00582590
DB02736	ZINC08034818
DB02740	ZINC00057378
DB02742	ZINC03795857
DB02742	ZINC03872996
DB02742	ZINC03872997
DB02742	ZINC03872998
DB02742	ZINC12502557
DB02742	ZINC12502559
DB02742	ZINC27646500
DB02742	ZINC27646510
DB02742	ZINC43772682
DB02742	ZINC43772684
DB02742	ZINC43929526
DB02743	ZINC03830982
DB02743	ZINC03830983
DB02743	ZINC03830984
DB02743	ZINC03830985
DB02743	ZINC03978744
DB02743	ZINC04095490
DB02743	ZINC04095761
DB02743	ZINC04095762
DB02743	ZINC04095793
DB02743	ZINC04095987
DB02743	ZINC04097113
DB02743	ZINC04261771
DB02743	ZINC04261772
DB02743	ZINC05222455
DB02743	ZINC05222464
DB02743	ZINC05224152
DB02743	ZINC05224724
DB02743	ZINC05224729
DB02743	ZINC05224732
DB02743	ZINC05224845
DB02743	ZINC11592529
DB02743	ZINC11592530
DB02743	ZINC11592531
DB02743	ZINC11592532
DB02743	ZINC12358676
DB02743	ZINC12358755
DB02743	ZINC12358757
DB02743	ZINC12358758
DB02743	ZINC12358793
DB02743	ZINC12358794
DB02743	ZINC12358837
DB02743	ZINC12358838
DB02743	ZINC12358839
DB02743	ZINC12358840
DB02743	ZINC13543975
DB02743	ZINC13544387
DB02743	ZINC15205631
DB02743	ZINC15205635
DB02743	ZINC15205639
DB02743	ZINC15205642
DB02743	ZINC15205799
DB02743	ZINC15205802
DB02743	ZINC16051576
DB02743	ZINC21984931
DB02743	ZINC22061984
DB02743	ZINC22061987
DB02743	ZINC22061990
DB02743	ZINC22061993
DB02743	ZINC26892042
DB02743	ZINC35262677
DB02743	ZINC38792149
DB02743	ZINC39204552
DB02743	ZINC39945923
DB02743	ZINC39945924
DB02743	ZINC39945925
DB02743	ZINC39945926
DB02743	ZINC41007099
DB02743	ZINC41007102
DB02743	ZINC41007105
DB02743	ZINC48045957
DB02743	ZINC48045958
DB02743	ZINC48045959
