drugbank_id	pubchem_id
DB00167	10773016
DB00167	11051686
DB00167	11966294
DB00167	13000968
DB00167	16219515
DB00167	17757247
DB00167	20831711
DB00167	20831712
DB00167	25244449
DB00167	4317601
DB00167	5351546
DB00167	5460905
DB00167	5460906
DB00167	5460908
DB00167	5460910
DB00167	5460911
DB00167	56992258
DB00167	57397079
DB00167	57616899
DB00167	57616932
DB00167	57616933
DB00167	57616955
DB00167	58618384
DB00167	6306
DB00167	6950182
DB00167	6950183
DB00167	6950184
DB00167	7043901
DB00167	76551
DB00167	791
DB00167	87229102
DB00167	87229117
DB00167	88901886
DB00167	88901896
DB00167	88901907
DB00167	88901912
DB00167	89565433
DB00167	94206
DB00167	99288
DB00167	9989320
DB00168	10117695
DB00168	10185966
DB00168	10230617
DB00168	10297998
DB00168	10972537
DB00168	11516696
DB00168	13020135
DB00168	13020136
DB00168	13020137
DB00168	134600
DB00168	134601
DB00168	17995157
DB00168	18607233
DB00168	19838746
DB00168	20209957
DB00168	20591328
DB00168	21279652
DB00168	21310498
DB00168	22182707
DB00168	2242
DB00168	23020573
DB00168	23084963
DB00168	23643878
DB00168	23675229
DB00168	23675230
DB00168	25130065
DB00168	3726022
DB00168	44145714
DB00168	44355780
DB00168	44355849
DB00168	44355851
DB00168	46780483
DB00168	46780484
DB00168	49801728
DB00168	57397075
DB00168	59154466
DB00168	66787518
DB00168	67050847
DB00168	67127145
DB00168	67276661
DB00168	67276662
DB00168	67439970
DB00168	67439971
DB00168	67677425
DB00168	67684645
DB00168	67710271
DB00168	67719308
DB00168	67723456
DB00168	67723458
DB00168	67731268
DB00168	67745676
DB00168	67892493
DB00168	67919387
DB00168	67973223
DB00168	68105943
DB00168	68278782
DB00168	68278788
DB00168	68520091
DB00168	68520097
DB00168	68524010
DB00168	68524015
DB00168	68527762
DB00168	68537855
DB00168	68936876
DB00168	68941734
DB00168	69039642
DB00168	69128022
DB00168	69250582
DB00168	69462846
DB00168	69477339
DB00168	69725249
DB00168	69725250
DB00168	6992060
DB00168	6992061
DB00168	6992062
DB00168	6992063
DB00168	6992064
DB00168	6992065
DB00168	6992066
DB00168	69984013
DB00168	70016986
DB00168	70021324
DB00168	70139157
DB00168	70143293
DB00168	70159677
DB00168	70292109
DB00168	70305556
DB00168	70305557
DB00168	70305841
DB00168	70321340
DB00168	70377935
DB00168	70378982
DB00168	70387618
DB00168	70419277
DB00168	70419987
DB00168	70438009
DB00168	70478681
DB00168	70479497
DB00168	70479499
DB00168	70492116
DB00168	70541154
DB00168	72542376
DB00168	73164661
DB00168	74390038
DB00168	77158055
DB00168	77184475
DB00168	77217978
DB00168	77258116
DB00168	77334505
DB00168	77341195
DB00168	77342085
DB00168	77342086
DB00168	77373978
DB00168	77374673
DB00168	77379524
DB00168	77410819
DB00168	77461784
DB00168	77461786
DB00168	77509745
DB00168	77511340
DB00168	77575844
DB00168	77576901
DB00168	77593377
DB00168	77612041
DB00168	77628103
DB00168	77656432
DB00168	77659229
DB00168	77703259
DB00168	77754373
DB00168	77759545
DB00168	77783028
DB00168	77786815
DB00168	77816687
DB00168	77816769
DB00168	77835908
DB00168	77841702
DB00168	77841789
DB00168	77872091
DB00168	77976580
DB00168	85042642
DB00168	85337508
DB00168	85351253
DB00168	86742829
DB00168	87233271
DB00168	87848779
DB00168	87946554
DB00168	88037714
DB00168	88203693
DB00168	88305834
DB00168	88451829
DB00168	88472821
DB00168	88526552
DB00168	88626909
DB00168	88626910
DB00168	88920206
DB00168	88920300
DB00168	88920315
DB00168	88921020
DB00168	88921083
DB00168	88921099
DB00168	9809218
DB00169	10000117
DB00169	10045875
DB00169	10340013
DB00169	10883523
DB00169	10894379
DB00169	11014566
DB00169	11025493
DB00169	11058152
DB00169	11463269
DB00169	11982782
DB00169	12303092
DB00169	12303099
DB00169	12303103
DB00169	13100611
DB00169	1548921
DB00169	1548922
DB00169	16049531
DB00169	17756775
DB00169	20841341
DB00169	20849436
DB00169	22811020
DB00169	23682309
DB00169	23690093
DB00169	24779639
DB00169	25057171
DB00169	25127094
DB00169	25127095
DB00169	25245915
DB00169	25749216
DB00169	25749217
DB00169	25886211
DB00169	25886212
DB00169	2735
DB00169	40976976
DB00169	42051934
DB00169	44120164
DB00169	44178198
DB00169	44186782
DB00169	44281724
DB00169	46220538
DB00169	46783254
DB00169	46847937
DB00169	46917097
DB00169	49843541
DB00169	50938921
DB00169	50990069
DB00169	51398172
DB00169	51398173
DB00169	51412568
DB00169	51412569
DB00169	51489216
DB00169	51776788
DB00169	51776789
DB00169	51776790
DB00169	51776791
DB00169	5280795
DB00169	5283710
DB00169	5283711
DB00169	5283712
DB00169	52913810
DB00169	53255176
DB00169	53362114
DB00169	53442272
DB00169	5353527
DB00169	5363362
DB00169	54253997
DB00169	54253998
DB00169	54253999
DB00169	54254000
DB00169	54742559
DB00169	56595209
DB00169	56962350
DB00169	56963527
DB00169	57369435
DB00169	57484195
DB00169	57853712
DB00169	59105885
DB00169	60155172
DB00169	6221
DB00169	6393768
DB00169	6432644
DB00169	6451357
DB00169	6451358
DB00169	6604201
DB00169	6604662
DB00169	66509018
DB00169	66560860
DB00169	66562086
DB00169	66577030
DB00169	6708595
DB00169	6713938
DB00169	6992015
DB00169	6992016
DB00169	7067439
DB00169	7067440
DB00169	71310874
DB00169	71484065
DB00169	71511857
DB00169	71679245
DB00169	71679246
DB00169	71679247
DB00169	71745106
DB00169	71768529
DB00169	71771047
DB00169	71772573
DB00169	7251172
DB00169	7251174
DB00169	72543762
DB00169	72666304
DB00169	73162168
DB00169	73165833
DB00169	73227421
DB00169	73718375
DB00169	73891144
DB00169	73946685
DB00169	74086183
DB00169	74087002
DB00169	74388971
DB00169	74762664
DB00169	74941149
DB00169	74944634
DB00169	75220277
DB00169	75253595
DB00169	75302272
DB00169	75586033
DB00169	75952006
DB00169	75993872
DB00169	76024021
DB00169	76371192
DB00169	76450055
DB00169	76450437
DB00169	76900119
DB00169	76974359
DB00169	77142390
DB00169	77142920
DB00169	77988455
DB00169	78092795
DB00169	78166972
DB00169	85076710
DB00169	86301979
DB00169	86686478
DB00169	86739580
DB00169	87058084
DB00169	87109158
DB00169	87109159
DB00169	87109160
DB00169	87131459
DB00169	87238926
DB00169	87250032
DB00169	87364340
DB00169	87490921
DB00169	87495473
DB00169	87529754
DB00169	87529756
DB00169	88060377
DB00169	88065847
DB00169	88100830
DB00169	88231433
DB00169	88248283
DB00169	88280488
DB00169	88303638
DB00169	88311071
DB00169	88517180
DB00169	88558217
DB00169	88767319
DB00169	88771359
DB00169	88790867
DB00169	88817271
DB00169	88818389
DB00169	88818608
DB00169	88818727
DB00169	88830296
DB00169	88845737
DB00169	88929345
DB00169	89077613
DB00169	89154175
DB00169	89690182
DB00169	90273281
DB00169	9821465
DB00169	9961712
DB00170	11019342
DB00170	11146071
DB00170	11172826
DB00170	11234211
DB00170	11280731
DB00170	11326680
DB00170	11382206
DB00170	11383297
DB00170	11394784
DB00170	11394848
DB00170	11486629
DB00170	11656975
DB00170	11751476
DB00170	13650817
DB00170	15585223
DB00170	15585224
DB00170	18183552
DB00170	18471833
DB00170	19089418
DB00170	19896226
DB00170	21180955
DB00170	21695407
DB00170	22117161
DB00170	23616572
DB00170	23694936
DB00170	4055
DB00170	44134814
DB00170	53442274
DB00170	53997131
DB00170	54119945
DB00170	54696380
DB00170	66868326
DB00170	67065373
DB00170	67183824
DB00170	67325337
DB00170	67367018
DB00170	67511900
DB00170	67893513
DB00170	67909864
DB00170	67932241
DB00170	67933378
DB00170	68434678
DB00170	68918389
DB00170	69185854
DB00170	69532168
DB00170	69808552
DB00170	69861578
DB00170	69863396
DB00170	69890437
DB00170	70123114
DB00170	70455890
DB00170	70462973
DB00170	70486229
DB00170	71377177
DB00170	71377178
DB00170	71406776
DB00170	72830222
DB00170	73656685
DB00170	73752888
DB00170	73890951
DB00170	76173245
DB00170	77220034
DB00170	77273930
DB00170	77372017
DB00170	77721184
DB00170	77858924
DB00170	78064492
DB00170	85065780
DB00170	86037352
DB00170	86037355
DB00170	86196036
DB00170	86740683
DB00170	86740684
DB00170	87271468
DB00170	87271469
DB00170	87379912
DB00170	87523509
DB00170	87867501
DB00170	87867502
DB00170	87908107
DB00170	87947950
DB00170	87987990
DB00170	88963089
DB00170	9912664
DB00171	10054343
DB00171	10280908
DB00171	11124044
DB00171	11489305
DB00171	11506019
DB00171	11534300
DB00171	11548607
DB00171	11585820
DB00171	11634831
DB00171	11786951
DB00171	12163612
DB00171	122198
DB00171	122199
DB00171	12358347
DB00171	124341
DB00171	12822649
DB00171	12919221
DB00171	13192963
DB00171	13224601
DB00171	13224602
DB00171	13477762
DB00171	13803
DB00171	14258125
DB00171	14308007
DB00171	15126
DB00171	16019967
DB00171	160337
DB00171	16072205
DB00171	16211020
DB00171	16214896
DB00171	16218877
DB00171	16218965
DB00171	16218976
DB00171	16218981
DB00171	16218987
DB00171	16654697
DB00171	16760273
DB00171	16760274
DB00171	177213
DB00171	18666496
DB00171	18667268
DB00171	18676804
DB00171	194657
DB00171	196412
DB00171	196616
DB00171	21155631
DB00171	21187442
DB00171	22044538
DB00171	22321483
DB00171	2251
DB00171	22799238
DB00171	22802071
DB00171	23551070
DB00171	23638216
DB00171	23675355
DB00171	23681163
DB00171	23697337
DB00171	238
DB00171	24208296
DB00171	24766024
DB00171	25162923
DB00171	26080975
DB00171	2723595
DB00171	3077634
DB00171	3080570
DB00171	3082848
DB00171	3082849
DB00171	3830314
DB00171	42611928
DB00171	4378559
DB00171	44119952
DB00171	44123563
DB00171	44134517
DB00171	44134518
DB00171	44265405
DB00171	44350945
DB00171	44396372
DB00171	445270
DB00171	447111
DB00171	448109
DB00171	45052362
DB00171	46875648
DB00171	46876719
DB00171	5085373
DB00171	50922297
DB00171	50987212
DB00171	51066568
DB00171	51397497
DB00171	51397498
DB00171	5247585
DB00171	5282498
DB00171	52950472
DB00171	5316453
DB00171	53384448
DB00171	53384901
DB00171	53393596
DB00171	53395308
DB00171	54551627
DB00171	5461108
DB00171	56777315
DB00171	57032595
DB00171	57340288
DB00171	57351482
DB00171	57352304
DB00171	57358378
DB00171	57358379
DB00171	57448743
DB00171	57461917
DB00171	57467909
DB00171	57469217
DB00171	5747900
DB00171	57794048
DB00171	57794049
DB00171	57794051
DB00171	57794052
DB00171	57879895
DB00171	58165918
DB00171	58667512
DB00171	58667513
DB00171	5957
DB00171	6096884
DB00171	6100576
DB00171	644208
DB00171	644236
DB00171	65128
DB00171	66509053
DB00171	7059486
DB00171	7059487
DB00171	7059488
DB00171	7059489
DB00171	71366967
DB00171	71421434
DB00171	71435732
DB00171	71774339
DB00171	71816150
DB00171	72987768
DB00171	72997870
DB00171	73002967
DB00171	73020328
DB00171	73101312
DB00171	73221190
DB00171	73291773
DB00171	73325036
DB00171	73745539
DB00171	73947543
DB00171	73947918
DB00171	73947919
DB00171	74085278
DB00171	74086009
DB00171	74820622
DB00171	74926794
DB00171	75087094
DB00171	75596090
DB00171	76030798
DB00171	76030918
DB00171	76516396
DB00171	76519179
DB00171	76519271
DB00171	76519713
DB00171	76546974
DB00171	76548510
DB00171	76548661
DB00171	76607203
DB00171	76723462
DB00171	76956742
DB00171	78174191
DB00171	78178281
DB00171	78183567
DB00171	78291271
DB00171	78301828
DB00171	78381182
DB00171	78382078
DB00171	85066283
DB00171	85105012
DB00171	86574566
DB00171	86589663
DB00171	86604978
DB00171	86604979
DB00171	86620231
DB00171	86631898
DB00171	86631900
DB00171	86631901
DB00171	86649357
DB00171	86749546
DB00171	86753040
DB00171	87059358
DB00171	87059359
DB00171	87076854
DB00171	87076855
DB00171	87100838
DB00171	87101785
DB00171	87101786
DB00171	87113895
DB00171	87161346
DB00171	87161352
DB00171	87176862
DB00171	87176863
DB00171	87176973
DB00171	87176974
DB00171	87177084
DB00171	87177085
DB00171	87177086
DB00171	87184085
DB00171	87298905
DB00171	87299383
DB00171	87299384
DB00171	87299604
DB00171	87299714
DB00171	87300125
DB00171	87300281
DB00171	87326321
DB00171	87356263
DB00171	87359339
DB00171	87359341
DB00171	87360441
DB00171	87360444
DB00171	87360901
DB00171	87459965
DB00171	87459969
DB00171	87469917
DB00171	87469918
DB00171	87471642
DB00171	87483892
DB00171	87483899
DB00171	87511079
DB00171	87513419
DB00171	87528807
DB00171	87536737
DB00171	87552667
DB00171	87599533
DB00171	87617936
DB00171	87666954
DB00171	87764913
DB00171	87766317
DB00171	87766318
DB00171	87910195
DB00171	87912639
DB00171	87919528
DB00171	87930049
DB00171	87962821
DB00171	87986506
DB00171	87986635
DB00171	88037726
DB00171	88111883
DB00171	88189377
DB00171	88345655
DB00171	88375514
DB00171	88725344
DB00171	89154931
DB00171	89188589
DB00171	89188590
DB00171	89620229
DB00171	89676974
DB00171	89676977
DB00171	90095298
DB00171	90108562
DB00171	90146429
DB00171	90472531
DB00171	90475522
DB00171	9827664
DB00171	9849899
DB00171	9870745
DB00171	9914982
DB00172	10290769
DB00172	10630463
DB00172	10701816
DB00172	10701817
DB00172	10855425
DB00172	11051626
DB00172	11499207
DB00172	12210862
DB00172	12210865
DB00172	12210872
DB00172	12210873
DB00172	145742
DB00172	16054089
DB00172	16217408
DB00172	16217530
DB00172	16219853
DB00172	25240454
DB00172	25240677
DB00172	25240827
DB00172	25241136
DB00172	25246272
DB00172	42621034
DB00172	44557099
DB00172	450588
DB00172	5231966
DB00172	54159346
DB00172	54159348
DB00172	54159349
DB00172	5460770
DB00172	5460772
DB00172	5460773
DB00172	5460775
DB00172	5460776
DB00172	57616909
DB00172	57616916
DB00172	57616951
DB00172	57616954
DB00172	58083591
DB00172	59340908
DB00172	59340909
DB00172	59340910
DB00172	59539825
DB00172	614
DB00172	68326741
DB00172	6971012
DB00172	6971047
DB00172	71309447
DB00172	71309553
DB00172	71310238
DB00172	71310239
DB00172	71751801
DB00172	76973027
DB00172	76974064
DB00172	77479960
DB00172	87431337
DB00172	88822544
DB00172	88822950
DB00172	88901888
DB00172	88901895
DB00172	88901902
DB00172	88901909
DB00172	89872831
DB00172	8988
DB00173	10510933
DB00173	10558676
DB00173	10855511
DB00173	10920592
DB00173	10997088
DB00173	11094673
DB00173	11116183
DB00173	11263523
DB00173	12254451
DB00173	12254453
DB00173	12254454
DB00173	145773
DB00173	16735292
DB00173	16735560
DB00173	190
DB00173	22564646
DB00173	5231965
DB00173	5232021
DB00173	53349103
DB00173	53835261
DB00173	53835262
DB00173	57461989
DB00173	57636749
DB00173	5940420
DB00173	59867591
DB00173	66995532
DB00173	71308387
DB00174	16213309
DB00174	16213311
DB00174	16213450
DB00174	16217343
DB00174	16217399
DB00174	16217568
DB00174	16217723
DB00174	16217724
DB00174	236
DB00174	4333740
DB00174	439600
DB00174	5247114
DB00174	5460874
DB00174	5460875
DB00174	5460877
DB00174	5460878
DB00174	5460880
DB00174	5460881
DB00174	58203004
DB00174	6267
DB00174	6991971
DB00174	6992089
DB00174	71309330
DB00174	71309891
DB00174	87528072
DB00174	88447182
DB00175	10071008
DB00175	10284451
DB00175	10366284
DB00175	11284302
DB00175	11571361
DB00175	11629125
DB00175	11636612
DB00175	11650861
DB00175	11683807
DB00175	11705845
DB00175	11715120
DB00175	11786202
DB00175	11786203
DB00175	11787629
DB00175	11973754
DB00175	15052649
DB00175	15052651
DB00175	15940263
DB00175	16064177
DB00175	16064178
DB00175	16413923
DB00175	16759173
DB00175	18439581
DB00175	22336210
DB00175	22833647
DB00175	22967933
DB00175	23259251
DB00175	23259252
DB00175	23649405
DB00175	23649463
DB00175	23665179
DB00175	23669221
DB00175	23676982
DB00175	23682220
DB00175	23696936
DB00175	23696937
DB00175	23697631
DB00175	23710870
DB00175	23715056
DB00175	23722241
DB00175	24812735
DB00175	24847969
DB00175	24849132
DB00175	24870828
DB00175	25209407
DB00175	25209408
DB00175	25255146
DB00175	25255147
DB00175	25255250
DB00175	25255251
DB00175	25256540
DB00175	25256541
DB00175	25256631
DB00175	25256632
DB00175	25256633
DB00175	25256634
DB00175	25765382
DB00175	28058763
DB00175	28058764
DB00175	35028358
DB00175	35028359
DB00175	35028366
DB00175	35028367
DB00175	40552915
DB00175	40552916
DB00175	40552917
DB00175	4115027
DB00175	42629422
DB00175	42629423
DB00175	42629424
DB00175	42629425
DB00175	42629426
DB00175	42629540
DB00175	42629541
DB00175	42629542
DB00175	42630641
DB00175	44137679
DB00175	44256352
DB00175	45101261
DB00175	4636596
DB00175	46782773
DB00175	46782774
DB00175	46782776
DB00175	4889
DB00175	49771252
DB00175	50915460
DB00175	51508693
DB00175	51546396
DB00175	51546397
DB00175	51546398
DB00175	51546399
DB00175	51650466
DB00175	51650467
DB00175	51730847
DB00175	52194197
DB00175	52194198
DB00175	52194199
DB00175	52194200
DB00175	53394683
DB00175	54687
DB00175	56638886
DB00175	57330718
DB00175	57390063
DB00175	57621332
DB00175	58592288
DB00175	58592289
DB00175	58595720
DB00175	59045624
DB00175	59045625
DB00175	59456114
DB00175	59456115
DB00175	59639260
DB00175	59639261
DB00175	59792955
DB00175	60003114
DB00175	60013127
DB00175	60022685
DB00175	60062341
DB00175	60104979
DB00175	60132051
DB00175	60132052
DB00175	60148433
DB00175	66577512
DB00175	66577513
DB00175	66660705
DB00175	66661409
DB00175	66668032
DB00175	66694433
DB00175	66835539
DB00175	66885348
DB00175	67119203
DB00175	67144639
DB00175	6728942
DB00175	67305221
DB00175	67324365
DB00175	67324368
DB00175	67356838
DB00175	67364582
DB00175	67364594
DB00175	67546763
DB00175	67666122
DB00175	68523746
DB00175	68948012
DB00175	69026304
DB00175	69031540
DB00175	69235932
DB00175	69258701
DB00175	69408265
DB00175	69496107
DB00175	69737924
DB00175	69737927
DB00175	69740730
DB00175	69940150
DB00175	70187254
DB00175	70204499
DB00175	71179101
DB00175	71433612
DB00175	71550207
DB00175	71550208
DB00175	71550349
DB00175	71550350
DB00175	71751739
DB00175	71751740
DB00175	72638007
DB00175	72663431
DB00175	72783385
DB00175	73015240
DB00175	73034988
DB00175	73037626
DB00175	73042382
DB00175	73060927
DB00175	73068042
DB00175	73071327
DB00175	73101705
DB00175	73158087
DB00175	73201155
DB00175	73230504
DB00175	73230505
DB00175	73445135
DB00175	74078340
DB00175	74078351
DB00175	74089295
DB00175	74323008
DB00175	74331808
DB00175	74830145
DB00175	74830146
DB00175	74830147
DB00175	74830148
DB00175	74830149
DB00175	74830185
DB00175	74830186
DB00175	74830187
DB00175	74931659
DB00175	74976757
DB00175	75203057
DB00175	75203058
DB00175	75203059
DB00175	75203060
DB00175	75203180
DB00175	75203181
DB00175	75203182
DB00175	75203183
DB00175	75203184
DB00175	75203313
DB00175	75580802
DB00175	76512920
DB00175	76534654
DB00175	76973563
DB00175	76973564
DB00175	76973930
DB00175	76973931
DB00175	76974392
DB00175	76974393
DB00175	77159714
DB00175	77160380
DB00175	77162573
DB00175	77187405
DB00175	77194316
DB00175	77263132
DB00175	77263268
DB00175	77267087
DB00175	77273529
DB00175	77273531
DB00175	77310747
DB00175	77332235
DB00175	77332236
DB00175	77509186
DB00175	77509187
DB00175	77591197
DB00175	77592156
DB00175	77616888
DB00175	77629374
DB00175	77633306
DB00175	77662540
DB00175	77705388
DB00175	77705762
DB00175	77706404
DB00175	77747560
DB00175	77748205
DB00175	77759649
DB00175	77790840
DB00175	77793762
DB00175	78108272
DB00175	78108273
DB00175	78108338
DB00175	78108339
DB00175	81689700
DB00175	85041916
DB00175	85042687
DB00175	85043535
DB00175	85048258
DB00175	85048398
DB00175	85053186
DB00175	85053500
DB00175	85056911
DB00175	85057941
DB00175	85058303
DB00175	85058493
DB00175	85058712
DB00175	85061896
DB00175	85067946
DB00175	85072307
DB00175	85072376
DB00175	85072386
DB00175	85072598
DB00175	85072628
DB00175	85072801
DB00175	85076058
DB00175	85076840
DB00175	86603140
DB00175	87256936
DB00175	87440089
DB00175	88066623
DB00175	89674953
DB00175	89674955
DB00175	90118076
DB00175	9806421
DB00175	9809364
DB00175	9811365
DB00175	9832487
DB00175	9832758
DB00175	9846407
DB00175	9854093
DB00175	9854655
DB00175	9868292
DB00175	9873100
DB00175	9873102
DB00175	9875743
DB00175	9876436
DB00175	9876730
DB00175	9877080
DB00175	9895031
DB00175	9919581
DB00175	9940789
DB00175	9940898
DB00175	9940916
DB00175	9941272
DB00175	9941329
DB00175	9941608
DB00175	9959704
DB00175	9962068
DB00176	11237102
DB00176	11686652
DB00176	11962178
DB00176	13373005
DB00176	16036753
DB00176	16682327
DB00176	16746718
DB00176	21958071
DB00176	24763647
DB00176	24848756
DB00176	3404
DB00176	43725
DB00176	45479748
DB00176	46781631
DB00176	46781632
DB00176	5281089
DB00176	5324345
DB00176	5324346
DB00176	5361192
DB00176	5384136
DB00176	5479052
DB00176	639135
DB00176	66570834
DB00176	71656569
DB00176	71656570
DB00176	72763462
DB00176	73062028
DB00176	73154521
DB00176	73222799
DB00176	73307539
DB00176	73319804
DB00176	76973115
DB00176	76973116
DB00176	77144770
DB00176	78140501
DB00176	78140502
DB00176	85044349
DB00176	85077024
DB00176	87088806
DB00176	87112244
DB00176	87112611
DB00176	87118941
DB00176	87563419
DB00176	87586957
DB00176	87587101
DB00176	87587549
DB00176	87602813
DB00176	87767514
DB00176	87846706
DB00176	87918462
DB00176	87984042
DB00176	88060115
DB00176	88172931
DB00176	88279598
DB00176	88367823
DB00176	88923239
DB00176	89444371
DB00176	89525522
DB00176	89999148
DB00176	90460877
DB00176	9552076
DB00176	9560989
DB00176	9812698
DB00176	9962464
DB00177	10167149
DB00177	10211006
DB00177	11193986
DB00177	11285229
DB00177	11286135
DB00177	11343676
DB00177	11354874
DB00177	11378281
DB00177	11411870
DB00177	11549971
DB00177	11614860
DB00177	11636502
DB00177	11707537
DB00177	11715109
DB00177	11721809
DB00177	11842661
DB00177	11851506
DB00177	11851508
DB00177	11851509
DB00177	11982856
DB00177	15950366
DB00177	16058715
DB00177	16061456
DB00177	16739027
DB00177	16750385
DB00177	17961649
DB00177	21944178
DB00177	21957546
DB00177	22554999
DB00177	22555003
DB00177	22555004
DB00177	22555006
DB00177	23231644
DB00177	23267602
DB00177	23658458
DB00177	23665020
DB00177	23665021
DB00177	23680672
DB00177	23682221
DB00177	23729122
DB00177	25134333
DB00177	25134334
DB00177	25134335
DB00177	25135159
DB00177	25135160
DB00177	25135222
DB00177	25135224
DB00177	25181484
DB00177	25206668
DB00177	25206669
DB00177	25206670
DB00177	42641179
DB00177	45040680
DB00177	45102815
DB00177	46208094
DB00177	46208095
DB00177	46221500
DB00177	46221501
DB00177	46221708
DB00177	46224498
DB00177	46848396
DB00177	46848397
DB00177	46848398
DB00177	51033609
DB00177	5284633
DB00177	5650
DB00177	56599278
DB00177	56654671
DB00177	56846706
DB00177	60846
DB00177	66559252
DB00177	66676717
DB00177	66676718
DB00177	66677686
DB00177	66677687
DB00177	66677891
DB00177	67424412
DB00177	68546246
DB00177	68549251
DB00177	68858514
DB00177	68860850
DB00177	69111973
DB00177	69308286
DB00177	69308337
DB00177	69309029
DB00177	69309406
DB00177	69309412
DB00177	69537601
DB00177	69617412
DB00177	69760161
DB00177	71300864
DB00177	71502689
DB00177	71752852
DB00177	71752853
DB00177	71766978
DB00177	72163210
DB00177	72783874
DB00177	72809739
DB00177	72823837
DB00177	72951428
DB00177	73003788
DB00177	73030259
DB00177	73037547
DB00177	73050811
DB00177	73068741
DB00177	73071318
DB00177	73073281
DB00177	73122649
DB00177	73126557
DB00177	73126558
DB00177	73126559
DB00177	73211921
DB00177	73211927
DB00177	73228494
DB00177	73229535
DB00177	73317135
DB00177	73321297
DB00177	74081714
DB00177	74083588
DB00177	74083589
DB00177	74085980
DB00177	74086154
DB00177	74400653
DB00177	74428770
DB00177	74428771
DB00177	74428772
DB00177	75148517
DB00177	75148518
DB00177	75153341
DB00177	75153342
DB00177	75153429
DB00177	75154448
DB00177	75220461
DB00177	75220462
DB00177	75220463
DB00177	76372604
DB00177	76388153
DB00177	77141629
DB00177	77177065
DB00177	77289756
DB00177	77512637
DB00177	77513045
DB00177	77571883
DB00177	77572184
DB00177	77636355
DB00177	77636448
DB00177	77636483
DB00177	77636484
DB00177	77636892
DB00177	77678049
DB00177	77686205
DB00177	77709168
DB00177	78089131
DB00177	78318347
DB00177	85043048
DB00177	85043167
DB00177	85043169
DB00177	85043402
DB00177	85043794
DB00177	85052922
DB00177	85058128
DB00177	85060956
DB00177	85061527
DB00177	85332907
DB00177	85431038
DB00177	86590123
DB00177	86601042
DB00177	86601043
DB00177	86633344
DB00177	87103049
DB00177	87103126
DB00177	87394009
DB00177	87400388
DB00177	87552210
DB00177	87672633
DB00177	89405592
DB00177	89422522
DB00177	9810310
DB00177	9810581
DB00177	9810586
DB00177	9811086
DB00177	9811833
DB00177	9833441
DB00177	9853550
DB00177	9876124
DB00177	9891414
DB00177	9893756
DB00177	9897495
DB00178	11181989
DB00178	11194175
DB00178	11446046
DB00178	11963697
DB00178	11982788
DB00178	12001466
DB00178	13216867
DB00178	13216868
DB00178	13216869
DB00178	13216870
DB00178	13216871
DB00178	13216872
DB00178	1548980
DB00178	15923014
DB00178	16122781
DB00178	18654824
DB00178	19986321
DB00178	22081462
DB00178	22155507
DB00178	22155509
DB00178	22155514
DB00178	22262460
DB00178	23642308
DB00178	23707484
DB00178	23707485
DB00178	24771832
DB00178	24798777
DB00178	24808548
DB00178	24808549
DB00178	24808550
DB00178	24888880
DB00178	24954763
DB00178	24954764
DB00178	24955119
DB00178	24955120
DB00178	24955121
DB00178	24955122
DB00178	24955474
DB00178	24955475
DB00178	24994900
DB00178	25207774
DB00178	25235291
DB00178	25235931
DB00178	25241197
DB00178	25241198
DB00178	25241199
DB00178	25241204
DB00178	25241324
DB00178	25558605
DB00178	40480622
DB00178	40480623
DB00178	44224225
DB00178	44230229
DB00178	44553348
DB00178	44612285
DB00178	45359094
DB00178	45792064
DB00178	46782850
DB00178	46861710
DB00178	49849866
DB00178	5038
DB00178	51513818
DB00178	51892952
DB00178	53355502
DB00178	53448502
DB00178	5362129
DB00178	53870827
DB00178	53870828
DB00178	55688
DB00178	56596276
DB00178	56599288
DB00178	57183875
DB00178	57340956
DB00178	57678933
DB00178	57773713
DB00178	57773714
DB00178	58153707
DB00178	59762464
DB00178	60194106
DB00178	6604446
DB00178	66694802
DB00178	66743875
DB00178	66881593
DB00178	66883069
DB00178	6714009
DB00178	67159967
DB00178	67187551
DB00178	67826527
DB00178	67925294
DB00178	68521427
DB00178	68524893
DB00178	68678403
DB00178	68679537
DB00178	68679807
DB00178	68721585
DB00178	68858198
DB00178	69029705
DB00178	69098533
DB00178	69122884
DB00178	69166474
DB00178	69167745
DB00178	69173076
DB00178	69174007
DB00178	69240950
DB00178	69259439
DB00178	69259442
DB00178	69626698
DB00178	6992028
DB00178	69988873
DB00178	70037157
DB00178	70037162
DB00178	70038585
DB00178	70038589
DB00178	70271135
DB00178	70276368
DB00178	70276369
DB00178	70364193
DB00178	70364194
DB00178	70364198
DB00178	70364199
DB00178	70399094
DB00178	70467196
DB00178	70580585
DB00178	71772272
DB00178	72678447
DB00178	72964843
DB00178	73162171
DB00178	73174817
DB00178	74075717
DB00178	74088775
DB00178	74088776
DB00178	74318333
DB00178	74321680
DB00178	74321681
DB00178	74321682
DB00178	74345828
DB00178	74372683
DB00178	74372684
DB00178	74372791
DB00178	74372792
DB00178	74372793
DB00178	74372794
DB00178	74372900
DB00178	74372901
DB00178	74382290
DB00178	74956434
DB00178	74958366
DB00178	75082194
DB00178	75235319
DB00178	76020944
DB00178	76371475
DB00178	76372607
DB00178	76516684
DB00178	76601773
DB00178	77162160
DB00178	77162335
DB00178	77179591
DB00178	77183762
DB00178	77234188
DB00178	77237255
DB00178	77331809
DB00178	77380507
