drugbank_id	pubchem_tpharma_id
DB00706	99227785
DB00706	99227786
DB00706	99227787
DB00706	99227788
DB00706	99227913
DB00706	99227914
DB00706	99227915
DB00706	99227916
DB00706	99227917
DB00706	99228050
DB00706	99228051
DB00706	99228052
DB00706	99228053
DB00706	99228054
DB00706	99228184
DB00706	99228185
DB00706	99228186
DB00706	99228187
DB00706	99228188
DB00706	99228326
DB00706	99228327
DB00706	99228328
DB00706	99228329
DB00706	99228330
DB00706	99228472
DB00706	99228473
DB00706	99228474
DB00706	99228475
DB00706	99228476
DB00706	99228609
DB00706	99229051
DB00706	99229192
DB00706	99229193
DB00706	99229194
DB00706	99229195
DB00708	125005866
DB00708	125005867
DB00708	125005868
DB00708	125006065
DB00708	125006066
DB00708	125006067
DB00708	125006168
DB00708	125006169
DB00708	125006356
DB00708	125006357
DB00708	125006358
DB00708	14804981
DB00708	14813309
DB00708	14814676
DB00708	14967339
DB00708	51082382
DB00708	56363692
DB00708	87354804
DB00709	14749300
DB00709	14749301
DB00709	14798125
DB00709	15121620
DB00709	15439774
DB00709	16509685
DB00710	137277891
DB00710	137277892
DB00710	137277893
DB00710	137278000
DB00710	137278001
DB00710	137278002
DB00710	137278003
DB00710	137278004
DB00710	137278005
DB00710	137278006
DB00710	137278111
DB00710	137278112
DB00710	137278113
DB00710	137278114
DB00710	137278115
DB00710	137278116
DB00710	137278117
DB00710	137278215
DB00710	137278216
DB00710	137278217
DB00710	137278218
DB00710	137278321
DB00710	137278322
DB00710	137278323
DB00710	137278426
DB00710	137278427
DB00710	137278428
DB00710	14899229
DB00710	14900439
DB00710	15147490
DB00710	16641339
DB00710	16676014
DB00710	16698272
DB00710	16750139
DB00710	24765574
DB00710	24765575
DB00710	53784901
DB00710	56383878
DB00710	57284184
DB00710	57582364
DB00710	57582440
DB00710	57582441
DB00710	57582442
DB00710	57582443
DB00710	58090931
DB00710	85180390
DB00710	92757425
DB00710	93369008
DB00710	93369353
DB00710	99383386
DB00710	99383453
DB00711	14903077
DB00711	15414101
DB00712	115946259
DB00712	117638417
DB00712	125004550
DB00712	125004551
DB00712	125004552
DB00712	125004553
DB00712	125004554
DB00712	125004555
DB00712	136327342
DB00712	136333822
DB00712	136345932
DB00712	136345939
DB00712	136884909
DB00712	144076522
DB00712	14749662
DB00712	14765721
DB00712	14774152
DB00712	14790901
DB00712	14791673
DB00712	14823266
DB00712	14862816
DB00712	14881984
DB00712	14888206
DB00712	14888945
DB00712	14929579
DB00712	14937300
DB00712	14937536
DB00712	14942464
DB00712	14995345
DB00712	15128027
DB00712	15196534
DB00712	15197205
DB00712	15198503
DB00712	15352760
DB00712	15451182
DB00712	16078612
DB00712	163679679
DB00712	163680873
DB00712	16452958
DB00712	16470348
DB00712	16543887
DB00712	16635340
DB00712	16636375
DB00712	16643247
DB00712	16643272
DB00712	16657764
DB00712	16672510
DB00712	16679144
DB00712	16694500
DB00712	16694777
DB00712	16701946
DB00712	16702380
DB00712	16774791
DB00712	17498977
DB00712	29213442
DB00712	49663571
DB00712	81081634
DB00712	85208819
DB00712	96072748
DB00712	99236465
DB00713	125003948
DB00713	14790204
DB00713	14865235
DB00713	14905030
DB00713	14939571
DB00713	16663123
DB00713	24875516
DB00713	85845789
DB00714	135609359
DB00714	136327554
DB00714	14751866
DB00714	14765868
DB00714	14814496
DB00714	14823961
DB00714	14832828
DB00714	14840220
DB00714	14848260
DB00714	14863492
DB00714	14923079
DB00714	14937347
DB00714	14938281
DB00714	15197254
DB00714	16347688
DB00714	16595157
DB00714	16819413
DB00714	57248388
DB00714	87793412
DB00714	92728586
DB00715	103058364
DB00715	124341351
DB00715	124341352
DB00715	124341453
DB00715	144083808
DB00715	144202115
DB00715	14755598
DB00715	14756406
DB00715	14756407
DB00715	14756575
DB00715	14758419
DB00715	14761603
DB00715	14762246
DB00715	14768215
DB00715	14777418
DB00715	14782440
DB00715	14782709
DB00715	14782921
DB00715	14783880
DB00715	14783882
DB00715	14784746
DB00715	14785370
DB00715	14786540
DB00715	14786543
DB00715	14786781
DB00715	14787840
DB00715	14791490
DB00715	14803721
DB00715	14804816
DB00715	14806019
DB00715	14806328
DB00715	14807259
DB00715	14809723
DB00715	14811038
DB00715	14811124
DB00715	14811677
DB00715	14812907
DB00715	14813472
DB00715	14816914
DB00715	14826596
DB00715	14838712
DB00715	14838713
DB00715	14850948
DB00715	14854362
DB00715	14854928
DB00715	14855292
DB00715	14855895
DB00715	14856233
DB00715	14861843
DB00715	14864714
DB00715	14865571
DB00715	14875167
DB00715	14881728
DB00715	14883401
DB00715	14883501
DB00715	14887589
DB00715	14888288
DB00715	14888721
DB00715	14889295
DB00715	14889331
DB00715	14901652
DB00715	14905191
DB00715	14905198
DB00715	14906209
DB00715	14907338
DB00715	14908707
DB00715	14909051
DB00715	14909537
DB00715	14909805
DB00715	14913566
DB00715	14924270
DB00715	14926226
DB00715	14930120
DB00715	14930854
DB00715	14931077
DB00715	14931356
DB00715	14931662
DB00715	14932249
DB00715	14932300
DB00715	14937838
DB00715	14938830
DB00715	15130345
DB00715	15138204
DB00715	15155940
DB00715	15163760
DB00715	15173972
DB00715	15288647
DB00715	15303894
DB00715	15596304
DB00715	15846120
DB00715	15965381
DB00715	16261832
DB00715	16372301
DB00715	16503302
DB00715	16527595
DB00715	16567425
DB00715	16592997
DB00715	16664899
DB00715	16732089
DB00715	16826668
DB00715	17383900
DB00715	17419618
DB00715	26721205
DB00715	49693782
DB00715	57573117
DB00715	81075405
DB00716	117701261
DB00716	117701262
DB00716	117701472
DB00716	14782297
DB00716	14791158
DB00716	14791828
DB00716	14804052
DB00716	14879622
DB00716	14889178
DB00716	16670507
DB00716	16743524
DB00717	14764800
DB00717	14790895
DB00717	14800397
DB00717	14813130
DB00717	14839130
DB00717	14862628
DB00717	14873690
DB00717	14873691
DB00717	14873694
DB00717	14915168
DB00717	14935517
DB00717	163622259
DB00717	16506793
DB00717	16694707
DB00717	16741210
DB00717	24738303
DB00718	103058515
DB00718	103058516
DB00718	103907559
DB00718	103907560
DB00718	103907735
DB00718	123053150
DB00718	134430406
DB00718	134430407
DB00718	134430408
DB00718	134430409
DB00718	135606800
DB00718	135654723
DB00718	136887149
DB00718	14866642
DB00718	14908863
DB00718	16335204
DB00718	24903496
DB00718	85260513
DB00718	85260514
DB00718	85260567
DB00718	99345547
DB00718	99345548
DB00718	99345549
DB00718	99351692
DB00718	99351861
DB00719	14849144
DB00719	14860731
DB00720	125321356
DB00720	14765575
DB00720	14774172
DB00720	14778270
DB00720	14800007
DB00720	14800074
DB00720	14812061
DB00720	14828505
DB00720	14829000
DB00720	14853988
DB00720	14863534
DB00720	14899483
DB00720	14905337
DB00720	14922595
DB00720	152194249
DB00720	15221822
DB00720	15943696
DB00720	16673746
DB00720	24765578
DB00720	24765579
DB00720	99383383
DB00720	99383384
DB00721	131467359
DB00721	14750625
DB00721	14766955
DB00721	14787922
DB00721	14837813
DB00721	14866296
DB00721	14875422
DB00721	14934584
DB00721	15196329
DB00721	16606361
DB00721	16694831
DB00721	16864719
DB00721	49632854
DB00721	49633021
DB00721	56253294
DB00722	121266913
DB00722	121272447
DB00722	136950071
DB00722	14766892
DB00722	14768615
DB00722	14783693
DB00722	14792212
DB00722	14806092
DB00722	14830773
DB00722	14840985
DB00722	14881931
DB00722	14889141
DB00722	14889444
DB00722	14890701
DB00722	14905991
DB00722	16324170
DB00722	16422081
DB00722	16600608
DB00722	16710343
DB00722	16883382
DB00722	16883492
DB00722	24260433
DB00722	46387091
DB00722	56381583
DB00722	56468516
DB00722	58090851
DB00723	136335494
DB00723	14822464
DB00723	14855041
DB00723	15122134
DB00723	15237929
DB00723	163449544
DB00723	163449545
DB00723	163449652
DB00723	163486967
DB00723	163487120
DB00723	163487121
DB00724	136332012
DB00724	14749564
DB00724	16293417
DB00724	16698219
DB00724	16749493
DB00724	16821930
DB00724	21963399
DB00724	24766152
DB00724	85757051
DB00725	14793641
DB00725	14818053
DB00725	14842789
DB00725	14915921
DB00725	15066045
DB00725	15188708
DB00725	15218643
DB00725	15264709
DB00725	15296894
DB00725	15296898
DB00725	15296900
DB00725	15321030
DB00725	15321031
DB00725	16056050
DB00725	21962477
DB00725	21962478
DB00725	24380806
DB00726	14751475
DB00726	14780737
DB00726	14781852
DB00726	16724085
DB00726	50126587
DB00726	56358325
DB00727	14757099
DB00727	14791112
DB00727	14805859
DB00727	14807579
DB00727	14848326
DB00727	14864681
DB00727	14903786
DB00727	14911297
DB00727	14931566
DB00727	14934450
DB00727	14938040
DB00727	15172287
DB00727	16680493
DB00727	24759818
DB00727	26692911
DB00727	56468831
DB00727	81082089
DB00727	85262078
DB00727	99382420
DB00728	14911976
DB00728	58098759
DB00729	15146447
DB00729	16847550
DB00730	134427003
DB00730	135676788
DB00730	14804123
DB00730	15195537
DB00730	152256729
DB00730	16409572
DB00730	16770581
DB00730	16828275
DB00730	17390955
DB00730	49689933
DB00730	49704133
DB00731	14752539
DB00731	14766072
DB00731	14791076
DB00731	14815622
DB00731	14827229
DB00731	14838749
DB00731	14874578
DB00731	14913173
DB00731	15116898
DB00731	15118968
DB00731	152229057
DB00731	15292649
DB00731	15296163
DB00731	15316726
DB00731	15319218
DB00731	15320463
DB00731	163515918
DB00731	16360329
DB00731	16467569
DB00731	16710059
DB00731	16778411
DB00731	17406466
DB00731	22434798
DB00731	49755122
DB00731	85848075
DB00731	85848403
DB00731	85848404
DB00731	96050370
DB00731	96073238
DB00731	96073239
DB00731	96073357
DB00731	96073358
DB00731	96073482
DB00731	96073483
DB00731	96073484
DB00731	96073485
DB00731	96073605
DB00731	96073606
DB00731	96073607
DB00731	96073608
DB00731	96073736
DB00731	96073737
DB00731	96073738
DB00731	96073739
DB00731	96073740
DB00731	96073863
DB00731	96073864
DB00731	96073865
DB00731	96073866
DB00731	96073867
DB00731	96073989
DB00731	96073990
DB00731	96073991
DB00731	96073992
DB00731	96073993
DB00731	96074107
DB00731	96074108
DB00731	96074109
DB00731	96074110
DB00731	96074111
DB00731	96074112
DB00731	96074224
DB00731	96074225
DB00731	96074226
DB00731	96074227
DB00731	96074228
DB00731	96074229
DB00731	96074344
DB00731	96074345
DB00731	96074346
DB00731	96074347
DB00731	96074348
DB00731	96074349
DB00731	96074459
DB00731	96074460
DB00731	96074461
DB00731	96074462
DB00731	96074463
DB00731	96074578
DB00731	96074579
DB00731	96074580
DB00731	96074581
DB00731	96074582
DB00731	96074687
DB00731	96074688
DB00731	96074800
DB00732	103775104
DB00732	14792683
DB00732	14938770
DB00732	15015939
DB00732	15337980
DB00732	15411661
DB00732	56268482
DB00732	56397553
DB00732	74369429
DB00732	74369699
DB00732	74369700
DB00732	74369952
DB00732	74369953
DB00733	14799052
DB00733	14838115
DB00733	14932288
DB00733	15220711
DB00733	15321935
DB00733	15417344
DB00733	16483611
DB00733	81055131
DB00734	134959062
DB00734	144121667
DB00734	14785759
DB00734	14791356
DB00734	14857449
DB00734	14864026
DB00734	14864382
DB00734	14904216
DB00734	14937495
DB00734	14962998
DB00734	14963293
DB00734	14984921
DB00734	15009914
DB00734	15010545
DB00734	15011493
DB00734	15012501
DB00734	15036148
DB00734	15037573
DB00734	15061045
DB00734	15061553
DB00734	15083648
DB00734	15084808
DB00734	15086825
DB00734	152232480
DB00734	15258432
DB00734	15333508
DB00734	15356825
DB00734	15357401
DB00734	15431570
DB00734	15433678
DB00734	15456101
DB00734	15483098
DB00734	15505484
DB00734	160638545
DB00734	160638546
DB00734	160638547
DB00734	160638548
DB00734	160638676
DB00734	160640319
DB00734	160640320
DB00734	160640321
DB00734	160640450
DB00734	160640451
DB00734	160640452
DB00734	160640453
DB00734	16299321
DB00734	16347877
DB00734	16407343
DB00734	16471389
DB00734	16519016
DB00734	16673546
DB00734	16768608
DB00734	16864211
DB00734	16896768
DB00734	16898127
DB00734	24426531
DB00734	24773730
DB00734	29204687
DB00734	50129782
DB00734	50136412
DB00734	53834463
DB00734	57414757
DB00734	57416624
DB00734	57582052
DB00734	57582053
DB00734	57582054
DB00734	57582055
DB00734	57583130
DB00734	74374405
DB00734	96035916
DB00734	96035952
DB00734	96052327
DB00734	96068368
DB00734	96068369
DB00734	96068370
DB00734	96068544
DB00734	96068545
DB00734	96068546
DB00734	96068547
DB00734	96068716
DB00734	96068717
DB00734	96068718
DB00734	96068719
DB00734	96068879
DB00734	96068880
DB00734	96068881
DB00734	96068882
DB00734	96069055
DB00734	96069056
DB00734	96069057
DB00734	96069058
DB00734	96069221
DB00734	96069222
DB00734	96069223
DB00734	96069224
DB00734	96069382
DB00734	96069383
DB00734	96069384
DB00734	96069385
DB00734	96069552
DB00734	96069553
DB00734	96069554
DB00734	96069555
DB00734	96069723
DB00734	96069724
DB00734	96069725
DB00734	96069726
DB00734	96069727
DB00734	96069905
DB00734	96069906
DB00734	96069907
DB00734	96069908
DB00734	96070068
DB00734	96070069
DB00734	96070070
DB00734	96070071
DB00734	96070229
DB00734	96070230
DB00734	96070231
DB00734	96070232
DB00734	96070399
DB00734	96070400
DB00734	96070401
DB00734	96070402
DB00734	96070403
DB00734	96070553
DB00734	96070554
DB00734	96070555
DB00734	96070556
DB00734	96070557
DB00734	96070715
DB00734	96070716
DB00734	99218860
DB00735	14854570
DB00735	14899481
DB00735	14942609
DB00735	163441845
DB00736	103160205
DB00736	123079529
DB00736	123079530
DB00736	123079656
DB00736	123079657
DB00736	129981224
DB00736	129981225
DB00736	129981226
DB00736	129981435
DB00736	129981436
DB00736	129983756
DB00736	131339137
DB00736	135378327
DB00736	14753960
DB00736	14755293
DB00736	14756127
DB00736	14757668
DB00736	14768234
DB00736	14779479
DB00736	14779496
DB00736	14779617
DB00736	14782829
DB00736	14791445
DB00736	14792409
DB00736	14803862
DB00736	14803964
DB00736	14811520
DB00736	14815884
DB00736	14831546
DB00736	14832204
DB00736	14842295
DB00736	14856153
DB00736	14862184
DB00736	14864015
DB00736	14864113
DB00736	14864153
DB00736	14865729
DB00736	14875946
DB00736	14875947
DB00736	14887183
DB00736	14887903
DB00736	14888687
DB00736	14900571
DB00736	14911270
DB00736	14911749
DB00736	14912588
DB00736	14915206
DB00736	14932585
DB00736	14932724
DB00736	14934712
DB00736	14937938
DB00736	14938051
DB00736	14939490
DB00736	14939534
DB00736	16235928
DB00736	16287265
DB00736	16311000
DB00736	16311013
DB00736	16323846
DB00736	163437828
DB00736	163488788
DB00736	163626425
DB00736	16370298
DB00736	16444149
DB00736	16479968
DB00736	16480466
DB00736	16532139
DB00736	16659206
DB00736	16732386
DB00736	16739126
DB00736	16775249
DB00736	16895166
DB00736	16897480
DB00736	17161163
DB00736	17434276
DB00736	17493345
DB00736	17494952
DB00736	17494953
DB00736	21960466
DB00736	24380818
DB00736	24746207
DB00736	24758506
DB00736	24775969
DB00736	24841795
DB00736	24875515
DB00736	26514699
DB00736	26692943
DB00736	26738261
DB00736	46520555
DB00736	47213856
DB00736	49850403
DB00736	50089167
DB00736	50136798
DB00736	57283795
DB00736	57572157
DB00736	58104244
DB00736	74368659
DB00736	74376025
DB00736	85177689
DB00736	85188959
DB00736	85189157
DB00736	85250633
DB00736	85250634
DB00736	85250755
DB00736	85250756
DB00736	85250757
DB00736	85250758
DB00736	85250759
DB00736	85250878
DB00736	85250879
DB00736	85250880
DB00736	85250881
DB00736	85281302
DB00736	85752423
DB00736	85757630
DB00736	96067254
DB00736	96067966
DB00736	99308854
DB00737	136973232
DB00737	14805236
DB00737	14889503
DB00737	14931690
DB00737	16336645
DB00737	57644811
DB00738	14802371
DB00738	14863721
DB00738	14866296
DB00738	14886106
DB00738	14914076
DB00738	14936256
DB00738	15016180
DB00738	15039602
DB00738	15264488
DB00738	15451534
DB00738	15461235
DB00738	16273728
DB00738	16421354
DB00738	16874584
DB00738	24712596
DB00739	15004735
DB00739	15525528
DB00739	85749270
DB00740	14762349
DB00740	14764290
DB00740	14773880
DB00740	14783148
DB00740	14864370
DB00740	14887093
DB00740	14888229
DB00740	14928518
DB00740	163483055
DB00740	163515748
DB00740	16382826
DB00740	24435725
DB00740	49682055
DB00740	49683202
DB00740	92723989
DB00740	96030850
DB00741	135634657
DB00741	14828390
DB00741	14828391
DB00741	14852592
DB00741	15941443
DB00741	16366801
DB00741	16654517
DB00741	49662277
DB00741	56381530
DB00742	123104160
DB00742	14748384
DB00742	14818551
DB00742	14891882
DB00742	14992807
DB00742	15120642
DB00742	15171352
DB00742	15171353
DB00742	15195196
DB00742	15195197
DB00742	15219711
DB00742	15947249
DB00742	16008379
DB00742	16020699
DB00742	16045072
DB00742	16069448
DB00742	16106229
DB00742	16581909
DB00742	16615805
DB00742	16852203
DB00742	16902642
DB00743	121271650
DB00743	14747992
DB00743	14748603
DB00743	14762602
DB00743	14767958
DB00743	14792331
DB00743	14814872
DB00743	14839500
DB00743	14940985
DB00743	15120199
DB00743	15322349
DB00743	16725421
DB00743	24417962
DB00744	143486178
DB00744	14749468
DB00744	14788468
DB00744	14789786
DB00744	14840198
DB00744	14841183
DB00744	15220810
DB00744	15589270
DB00744	15714569
DB00744	163453869
DB00744	16505566
DB00744	16760367
DB00745	124388755
DB00745	14813394
DB00745	14824208
DB00745	14864026
DB00745	14897309
DB00745	16253384
DB00745	16372164
DB00745	16514088
DB00745	17406224
DB00745	46502277
DB00745	46531895
DB00745	57414811
DB00745	57582455
DB00745	57582532
DB00745	57582533
DB00745	57582534
DB00745	57582604
DB00745	57583511
DB00745	57583512
DB00745	85154904
DB00745	85187949
DB00745	87231572
DB00746	14788466
DB00746	14815640
DB00746	14840484
DB00746	14888130
DB00746	14888332
DB00746	15087759
DB00747	143486327
DB00747	14751842
DB00747	14764448
DB00747	14764744
DB00747	14783522
DB00747	14785116
DB00747	148136448
DB00747	14849676
DB00747	14873941
DB00747	14886726
DB00747	14889503
DB00747	14890621
DB00747	14900259
DB00747	14911327
DB00747	14932288
DB00747	14999006
DB00747	152161014
DB00747	15271788
DB00747	15271797
DB00747	16275254
DB00747	16299336
DB00747	163691591
DB00747	16433748
DB00747	16821414
DB00747	46488349
DB00747	46526029
DB00747	56341984
DB00747	85182860
DB00747	85243527
DB00747	85243528
DB00748	14806165
DB00748	15218465
DB00748	15394318
DB00748	16888880
DB00748	99229179
DB00749	124388305
DB00749	14824707
DB00749	14824710
DB00749	14824711
DB00749	14849962
DB00749	14862462
DB00749	14883545
DB00749	16024237
DB00749	163475401
DB00749	16494384
DB00749	16566526
DB00749	16629144
DB00749	16643043
DB00749	16731383
DB00749	16767421
DB00749	17155500
DB00749	17498857
DB00749	57414871
DB00749	57587177
DB00749	57587780
DB00749	57587782
DB00749	57587787
DB00749	57587826
DB00749	57587827
DB00750	14774535
DB00750	14882212
DB00750	14937875
DB00750	15195949
DB00750	16372412
DB00750	85286247
DB00751	14813621
DB00751	14815660
DB00751	14831300
DB00751	14847686
DB00751	14873205
DB00751	14922292
DB00751	163543768
DB00752	15910457
DB00752	16153892
DB00752	16214023
DB00752	163527785
DB00752	163558257
DB00752	16410406
DB00752	16438065
DB00752	16574698
DB00752	16877550
DB00752	58101836
DB00753	14803007
DB00753	15195236
DB00753	16166922
DB00753	93367352
DB00754	15463341
DB00755	134332839
DB00755	135654229
DB00755	136333600
DB00755	136336029
DB00755	14751738
DB00755	14751739
DB00755	14764311
DB00755	14766572
DB00755	14800582
DB00755	14804363
DB00755	14807221
DB00755	14810391
DB00755	14825260
DB00755	14825303
DB00755	14840782
DB00755	14840909
DB00755	14849563
DB00755	14865042
DB00755	14865172
DB00755	14866283
DB00755	14873803
DB00755	14888704
DB00755	14888897
DB00755	14889276
DB00755	14889431
DB00755	14889680
DB00755	14898408
DB00755	14901651
DB00755	14912705
DB00755	14913027
DB00755	14913849
DB00755	14927691
DB00755	14937822
DB00755	14949732
DB00755	14949733
DB00755	14974451
DB00755	14998850
DB00755	14998974
DB00755	15023498
DB00755	15048423
DB00755	15073129
DB00755	15073130
DB00755	152144725
DB00755	152144726
DB00755	152144727
DB00755	152144728
DB00755	152144729
DB00755	152144730
DB00755	15271754
DB00755	15370557
DB00755	15444033
DB00755	15493388
DB00755	15544505
DB00755	15594247
DB00755	15669363
DB00755	15927219
DB00755	163501472
DB00755	16812133
DB00755	16827687
DB00755	17164836
DB00755	24875490
DB00755	26514771
DB00755	26653645
DB00755	26674764
DB00755	28669670
DB00755	50078063
DB00755	50126589
DB00755	56437820
DB00755	56472898
DB00755	74368712
DB00755	85187998
DB00755	85845881
DB00756	15352715
DB00757	14752879
DB00757	14850698
DB00757	14951072
DB00757	15427434
DB00757	16605869
DB00757	16611929
DB00757	16633935
DB00757	16655785
DB00757	16721941
DB00757	16737421
DB00757	16810637
DB00757	26683191
DB00757	26688188
DB00757	57279111
DB00757	57644037
DB00757	74378179
DB00758	103799651
DB00758	123101908
DB00758	123102409
DB00758	123103321
DB00758	126495543
DB00758	131467567
DB00758	14752734
DB00758	14754615
DB00758	14766640
DB00758	14792101
DB00758	14810053
DB00758	14826194
DB00758	14831602
DB00758	14840327
DB00758	14865196
DB00758	14876646
DB00758	14880252
DB00758	14889755
DB00758	14899359
DB00758	14907087
DB00758	14908900
DB00758	14911797
DB00758	14913380
DB00758	14923888
DB00758	14954987
DB00758	14960245
DB00758	14960616
DB00758	14963828
DB00758	14978039
DB00758	14981972
DB00758	14985033
DB00758	15006730
DB00758	15008342
DB00758	15010949
DB00758	15032054
DB00758	15034200
DB00758	15036264
DB00758	15058458
DB00758	15058799
DB00758	15060660
DB00758	15084930
DB00758	15087103
DB00758	152139689
DB00758	152139690
DB00758	152139691
DB00758	152139692
DB00758	152139869
DB00758	15258167
DB00758	15352055
DB00758	15354860
DB00758	15359221
DB00758	15378962
DB00758	15380470
DB00758	15401832
DB00758	15404515
DB00758	15406038
DB00758	15406660
DB00758	15426929
DB00758	15428237
DB00758	15430368
DB00758	15431956
DB00758	15449722
DB00758	15451814
DB00758	15454865
DB00758	15458483
DB00758	15478403
DB00758	15479512
DB00758	15482182
DB00758	15502113
DB00758	15502241
DB00758	15602538
DB00758	16260347
DB00758	163488788
DB00758	163515825
DB00758	163523593
DB00758	16392671
DB00758	16492659
DB00758	16600174
DB00758	16614637
DB00758	16644650
DB00758	16760404
DB00758	16790016
DB00758	16790387
DB00758	16848967
DB00758	16849324
DB00758	16850372
DB00758	16861746
DB00758	16873408
DB00758	17158439
DB00758	17158827
DB00758	17158828
DB00758	17434266
DB00758	24263114
DB00758	26673317
DB00758	26738261
DB00758	48412311
DB00758	49634522
DB00758	49704560
DB00758	49704699
DB00758	49704700
DB00758	49704701
DB00758	50092352
DB00758	56469032
DB00758	56469556
DB00758	56469557
DB00758	56469558
DB00758	56469559
DB00758	56469560
DB00758	56469561
DB00758	56469562
DB00758	56469699
DB00758	56469700
DB00758	74374809
DB00758	74374888
DB00758	74374889
DB00758	74374890
DB00758	74374891
DB00758	74374892
DB00758	74374893
DB00758	85251792
DB00758	85757622
DB00758	85757623
DB00758	85757724
DB00758	85757725
DB00758	85757726
DB00758	85757727
DB00758	85757728
DB00758	85758094
DB00758	87352540
DB00758	87352541
DB00758	87352717
DB00758	87463041
DB00758	93372016
DB00758	96079278
DB00758	98458238
DB00758	98458239
DB00758	98458309
DB00758	98458310
DB00758	98458311
DB00759	117699666
DB00759	135669922
DB00759	14759560
DB00759	14763616
DB00759	14766699
DB00759	14792916
DB00759	14810100
DB00759	148136447
DB00759	14816845
DB00759	14832971
DB00759	14841732
DB00759	14859083
DB00759	14883482
DB00759	14915434
DB00759	14930699
DB00759	14936427
DB00759	14938227
DB00759	15110017
DB00759	15256230
DB00759	163680819
DB00759	16373028
DB00759	16394680
DB00759	16600779
DB00759	16615302
DB00759	16622712
DB00759	16657064
DB00759	16752940
DB00759	16775024
DB00759	16797693
DB00759	24263090
DB00759	24775969
DB00759	46484987
DB00759	49744241
DB00759	99351524
DB00760	125264926
DB00760	14756063
DB00760	14780292
DB00760	14902620
DB00760	14938088
DB00760	15327076
DB00760	163507264
DB00760	16656136
DB00760	49690959
DB00760	56246570
DB00760	56405607
DB00760	57414804
DB00760	57587172
DB00760	57587173
DB00760	57587822
DB00760	57587824
DB00760	57587870
DB00760	58091983
DB00760	81086647
DB00760	85744494
DB00760	87793480
DB00760	89442940
DB00760	96035966
DB00760	99236480
DB00760	99438705
DB00761	14842771
DB00761	15119557
DB00761	15194104
DB00761	15296892
DB00761	15320966
DB00761	15320969
DB00761	15320970
DB00761	15339044
DB00761	16031774
DB00761	57300015
DB00762	123057613
DB00762	134228244
DB00762	135628675
DB00762	14764625
DB00762	14767231
DB00762	14768480
DB00762	14789757
DB00762	14791617
DB00762	14792666
DB00762	14814189
DB00762	14816311
DB00762	14816495
DB00762	14816850
DB00762	14817042
DB00762	14817102
DB00762	14838373
DB00762	14840305
DB00762	14841324
DB00762	14841634
DB00762	14865730
DB00762	14865913
DB00762	14888362
DB00762	14889339
DB00762	14889837
DB00762	14890281
DB00762	14890951
DB00762	14911520
DB00762	14937303
DB00762	14938055
DB00762	14938632
DB00762	14939283
DB00762	163454978
DB00762	163553459
DB00762	163553835
DB00762	16372946
DB00762	16397313
DB00762	16483023
DB00762	16607550
DB00762	16614996
DB00762	16658616
DB00762	16658739
DB00762	16703046
DB00762	16731991
DB00762	16739499
DB00762	16739717
DB00762	16754238
DB00762	16790352
DB00762	16797754
DB00762	16798141
DB00762	17501766
DB00762	22434469
DB00762	24698377
DB00762	24741815
DB00762	26746517
DB00762	29218200
DB00762	57289178
DB00762	57554398
DB00762	57554399
DB00762	57554659
DB00762	57554660
DB00762	87333929
DB00763	135664197
DB00763	15194357
DB00763	15297082
DB00763	56481733
DB00763	81080735
DB00764	124359297
DB00764	131338633
DB00764	14832036
DB00764	16245759
DB00764	16482414
DB00764	16776072
DB00764	16797741
DB00764	26740899
DB00764	56418485
DB00764	89444333
DB00765	14788723
DB00765	15171600
DB00765	15219925
DB00765	15219928
DB00765	16337509
DB00766	124359032
DB00766	124768036
DB00766	124768210
DB00766	124770533
DB00766	126522208
DB00766	131404776
DB00766	131525194
DB00766	131525360
DB00766	131525884
DB00766	14765000
DB00766	14774001
DB00766	14789368
DB00766	14789811
DB00766	14798312
DB00766	14802523
DB00766	14804706
DB00766	14807629
DB00766	14823071
DB00766	14826558
DB00766	14836139
DB00766	14837456
DB00766	14837623
DB00766	14838534
DB00766	14839401
DB00766	14862794
DB00766	14866817
DB00766	14911440
DB00766	14911871
DB00766	14913542
DB00766	14936637
DB00766	14937076
DB00766	15120937
DB00766	15171670
DB00766	15196367
DB00766	15457702
DB00766	16264698
DB00766	163453780
DB00766	163458311
DB00766	163483962
DB00766	163500454
DB00766	16470150
DB00766	16494990
DB00766	16614856
DB00766	16782920
DB00766	24771658
DB00766	26523203
DB00766	46498253
DB00766	46498896
DB00766	53782561
DB00766	85291095
DB00766	87793480
DB00766	99207665
DB00766	99438090
DB00767	15328400
DB00767	57270990
DB00768	103804332
DB00768	131404803
DB00768	134959076
DB00768	14851325
DB00768	14853235
DB00768	14887686
DB00768	14924673
DB00768	163511943
DB00768	16695580
DB00768	49663610
DB00768	51076414
DB00768	57299518
DB00768	57558494
DB00768	57558495
DB00768	57558622
DB00768	57558623
DB00768	57558624
DB00768	87220894
DB00768	87220895
DB00768	87220896
DB00768	87220897
DB00768	87220898
DB00768	87220995
DB00768	89444333
DB00768	96075068
DB00768	99226973
DB00768	99226974
DB00768	99226975
DB00768	99226976
DB00768	99226977
DB00768	99226978
DB00768	99226979
DB00768	99226980
DB00768	99226981
DB00768	99227112
DB00768	99227113
DB00768	99227114
DB00768	99227115
DB00768	99227116
DB00768	99227117
DB00768	99227118
DB00768	99227119
DB00768	99227120
DB00768	99227258
DB00768	99227259
DB00768	99227260
DB00768	99227261
DB00768	99227262
