drugbank_id	chembl_id
DB02743	CHEMBL417016
DB02743	CHEMBL469865
DB02743	CHEMBL470274
DB02744	CHEMBL110903
DB02744	CHEMBL330572
DB02745	CHEMBL100259
DB02745	CHEMBL1092065
DB02745	CHEMBL2093066
DB02745	CHEMBL265701
DB02745	CHEMBL608294
DB02745	CHEMBL609651
DB02745	CHEMBL68846
DB02746	CHEMBL1045
DB02747	CHEMBL251481
DB02749	CHEMBL1235346
DB02750	CHEMBL171281
DB02750	CHEMBL54943
DB02750	CHEMBL863
DB02751	CHEMBL281593
DB02752	CHEMBL1424873
DB02752	CHEMBL334226
DB02754	CHEMBL113690
DB02756	CHEMBL144366
DB02757	CHEMBL15967
DB02758	CHEMBL207225
DB02760	CHEMBL258208
DB02760	CHEMBL404748
DB02762	CHEMBL149603
DB02764	CHEMBL15939
DB02765	CHEMBL504495
DB02767	CHEMBL1232858
DB02768	CHEMBL1236200
DB02771	CHEMBL30959
DB02772	CHEMBL1976550
DB02772	CHEMBL253582
DB02774	CHEMBL379652
DB02776	CHEMBL1208309
DB02776	CHEMBL549811
DB02779	CHEMBL109873
DB02779	CHEMBL1180004
DB02779	CHEMBL1884887
DB02786	CHEMBL365468
DB02789	CHEMBL14116
DB02789	CHEMBL1435695
DB02789	CHEMBL1455777
DB02789	CHEMBL253363
DB02789	CHEMBL383839
DB02789	CHEMBL77462
DB02790	CHEMBL1162559
DB02790	CHEMBL1199734
DB02791	CHEMBL1182234
DB02795	CHEMBL1762657
DB02795	CHEMBL21932
DB02797	CHEMBL20945
DB02801	CHEMBL190265
DB02804	CHEMBL443030
DB02805	CHEMBL460741
DB02805	CHEMBL460901
DB02806	CHEMBL444144
DB02809	CHEMBL296525
DB02812	CHEMBL124571
DB02812	CHEMBL256892
DB02812	CHEMBL257518
DB02812	CHEMBL403775
DB02812	CHEMBL556199
DB02815	CHEMBL192812
DB02818	CHEMBL121915
DB02821	CHEMBL1231652
DB02822	CHEMBL184410
DB02823	CHEMBL136061
DB02823	CHEMBL2028559
DB02823	CHEMBL50300
DB02826	CHEMBL134537
DB02827	CHEMBL577144
DB02829	CHEMBL109939
DB02830	CHEMBL125386
DB02831	CHEMBL1187
DB02833	CHEMBL298445
DB02834	CHEMBL399598
DB02838	CHEMBL18591
DB02839	CHEMBL3252036
DB02839	CHEMBL3252038
DB02839	CHEMBL328910
DB02840	CHEMBL178130
DB02841	CHEMBL1234635
DB02842	CHEMBL287038
DB02843	CHEMBL1159526
DB02843	CHEMBL1741538
DB02843	CHEMBL291890
DB02843	CHEMBL67622
DB02846	CHEMBL1235440
DB02846	CHEMBL145467
DB02846	CHEMBL358722
DB02848	CHEMBL123678
DB02852	CHEMBL1232313
DB02852	CHEMBL1377519
DB02852	CHEMBL482097
DB02853	CHEMBL54922
DB02853	CHEMBL72275
DB02853	CHEMBL80257
DB02854	CHEMBL1257060
DB02854	CHEMBL1326153
DB02854	CHEMBL1342064
DB02854	CHEMBL1395094
DB02854	CHEMBL1405827
DB02854	CHEMBL1894566
DB02854	CHEMBL2140448
DB02854	CHEMBL260526
DB02854	CHEMBL272195
DB02854	CHEMBL289067
DB02854	CHEMBL3138392
DB02854	CHEMBL3138446
DB02854	CHEMBL3138461
DB02854	CHEMBL41708
DB02854	CHEMBL85799
DB02854	CHEMBL87285
DB02856	CHEMBL1232511
DB02857	CHEMBL2021379
DB02857	CHEMBL2093064
DB02857	CHEMBL240933
DB02857	CHEMBL278434
DB02857	CHEMBL375655
DB02857	CHEMBL607672
DB02858	CHEMBL113381
DB02859	CHEMBL1235782
DB02860	CHEMBL1482114
DB02860	CHEMBL2374917
DB02860	CHEMBL430266
DB02860	CHEMBL446220
DB02860	CHEMBL452909
DB02860	CHEMBL487898
DB02866	CHEMBL119489
DB02867	CHEMBL1159526
DB02867	CHEMBL1741538
DB02867	CHEMBL291890
DB02867	CHEMBL67622
DB02871	CHEMBL335060
DB02872	CHEMBL2381406
DB02872	CHEMBL407632
DB02873	CHEMBL94417
DB02875	CHEMBL92277
DB02877	CHEMBL161937
DB02877	CHEMBL275311
DB02877	CHEMBL349864
DB02877	CHEMBL349927
DB02877	CHEMBL351418
DB02877	CHEMBL86663
DB02880	CHEMBL38912
DB02883	CHEMBL1232305
DB02883	CHEMBL169496
DB02883	CHEMBL82778
DB02884	CHEMBL383208
DB02884	CHEMBL441123
DB02887	CHEMBL320969
DB02887	CHEMBL485652
DB02888	CHEMBL2205015
DB02890	CHEMBL383923
DB02891	CHEMBL357021
DB02893	CHEMBL1234268
DB02893	CHEMBL1770614
DB02893	CHEMBL2106977
DB02893	CHEMBL274119
DB02893	CHEMBL42336
DB02894	CHEMBL282407
DB02894	CHEMBL417656
DB02896	CHEMBL2093901
DB02896	CHEMBL27494
DB02896	CHEMBL388931
DB02900	CHEMBL1159525
DB02900	CHEMBL257975
DB02900	CHEMBL402001
DB02901	CHEMBL1872046
DB02901	CHEMBL194467
DB02901	CHEMBL27769
DB02901	CHEMBL3138310
DB02901	CHEMBL373357
DB02908	CHEMBL148732
DB02909	CHEMBL200238
DB02910	CHEMBL1949896
DB02911	CHEMBL327287
DB02915	CHEMBL48109
DB02916	CHEMBL471144
DB02918	CHEMBL313842
DB02919	CHEMBL32190
DB02922	CHEMBL1989577
DB02922	CHEMBL84242
DB02924	CHEMBL2268547
DB02925	CHEMBL349803
DB02929	CHEMBL1233797
DB02929	CHEMBL2440857
DB02930	CHEMBL131890
DB02932	CHEMBL124881
DB02932	CHEMBL409
DB02932	CHEMBL63560
DB02933	CHEMBL551561
DB02935	CHEMBL1234162
DB02936	CHEMBL356752
DB02938	CHEMBL320358
DB02945	CHEMBL1159524
DB02945	CHEMBL2068675
DB02945	CHEMBL2068684
DB02945	CHEMBL2068884
DB02945	CHEMBL2106429
DB02945	CHEMBL2218878
DB02945	CHEMBL2303757
DB02945	CHEMBL2303823
DB02945	CHEMBL324174
DB02945	CHEMBL496672
DB02946	CHEMBL147792
DB02946	CHEMBL2270251
DB02946	CHEMBL2286105
DB02946	CHEMBL2287661
DB02946	CHEMBL40394
DB02947	CHEMBL1229920
DB02948	CHEMBL203125
DB02948	CHEMBL2164257
DB02952	CHEMBL1230906
DB02952	CHEMBL1770613
DB02953	CHEMBL58957
DB02953	CHEMBL90403
DB02953	CHEMBL91545
DB02955	CHEMBL1235634
DB02955	CHEMBL1877670
DB02955	CHEMBL3186422
DB02955	CHEMBL3186755
DB02957	CHEMBL1207358
DB02957	CHEMBL1627081
DB02957	CHEMBL610606
DB02959	CHEMBL162789
DB02959	CHEMBL350221
DB02964	CHEMBL232698
DB02964	CHEMBL489798
DB02966	CHEMBL123132
DB02967	CHEMBL8211
DB02969	CHEMBL1236482
DB02972	CHEMBL1178595
DB02972	CHEMBL1191789
DB02972	CHEMBL21360
DB02972	CHEMBL33843
DB02972	CHEMBL540053
DB02972	CHEMBL542935
DB02975	CHEMBL1766417
DB02975	CHEMBL439257
DB02976	CHEMBL593830
DB02984	CHEMBL29641
DB02991	CHEMBL323542
DB02991	CHEMBL542855
DB02993	CHEMBL175367
DB02994	CHEMBL1231644
DB02994	CHEMBL1877702
DB02994	CHEMBL2079844
DB02995	CHEMBL1794762
DB02996	CHEMBL354045
DB02998	CHEMBL166444
DB02998	CHEMBL1713571
DB02999	CHEMBL168279
DB02999	CHEMBL24238
DB02999	CHEMBL24846
DB02999	CHEMBL279956
DB03000	CHEMBL504495
DB03001	CHEMBL1980535
DB03002	CHEMBL56475
DB03005	CHEMBL117651
DB03006	CHEMBL3188525
DB03006	CHEMBL351769
DB03007	CHEMBL3120607
DB03007	CHEMBL465602
DB03009	CHEMBL360376
DB03010	CHEMBL2373900
DB03010	CHEMBL2373999
DB03010	CHEMBL94657
DB03011	CHEMBL1230834
DB03012	CHEMBL147452
DB03012	CHEMBL422668
DB03013	CHEMBL1169569
DB03013	CHEMBL1222104
DB03013	CHEMBL1222122
DB03013	CHEMBL134868
DB03013	CHEMBL467754
DB03018	CHEMBL1230039
DB03020	CHEMBL2368671
DB03020	CHEMBL610377
DB03022	CHEMBL477508
DB03023	CHEMBL406845
DB03025	CHEMBL1230177
DB03025	CHEMBL3183573
DB03026	CHEMBL371668
DB03029	CHEMBL45005
DB03030	CHEMBL66526
DB03032	CHEMBL281309
DB03033	CHEMBL1234479
DB03034	CHEMBL2237108
DB03034	CHEMBL33
DB03034	CHEMBL4
DB03034	CHEMBL420937
DB03034	CHEMBL556371
DB03035	CHEMBL574060
DB03040	CHEMBL1234848
DB03041	CHEMBL1162071
DB03041	CHEMBL228057
DB03042	CHEMBL1161477
DB03042	CHEMBL1173785
DB03044	CHEMBL103667
DB03046	CHEMBL321944
DB03048	CHEMBL593503
DB03052	CHEMBL267473
DB03052	CHEMBL537708
DB03054	CHEMBL345248
DB03056	CHEMBL174391
DB03057	CHEMBL446036
DB03062	CHEMBL355497
DB03066	CHEMBL1200559
DB03066	CHEMBL330546
DB03066	CHEMBL358850
DB03067	CHEMBL331057
DB03068	CHEMBL1377926
DB03068	CHEMBL1971942
DB03068	CHEMBL286977
DB03068	CHEMBL504567
DB03068	CHEMBL603590
DB03068	CHEMBL87519
DB03070	CHEMBL451855
DB03070	CHEMBL603301
DB03072	CHEMBL401843
DB03073	CHEMBL123978
DB03076	CHEMBL297563
DB03076	CHEMBL357057
DB03078	CHEMBL148630
DB03080	CHEMBL1970366
DB03080	CHEMBL1978812
DB03080	CHEMBL2105630
DB03080	CHEMBL2130764
DB03080	CHEMBL3104859
DB03080	CHEMBL383824
DB03081	CHEMBL1231689
DB03082	CHEMBL104166
DB03083	CHEMBL404941
DB03083	CHEMBL489156
DB03083	CHEMBL576349
DB03084	CHEMBL252967
DB03085	CHEMBL252557
DB03086	CHEMBL354739
DB03088	CHEMBL284718
DB03088	CHEMBL397976
DB03089	CHEMBL274323
DB03089	CHEMBL29757
DB03092	CHEMBL1233349
DB03093	CHEMBL324951
DB03095	CHEMBL46486
DB03096	CHEMBL214205
DB03101	CHEMBL603367
DB03102	CHEMBL138806
DB03103	CHEMBL259724
DB03104	CHEMBL356002
DB03105	CHEMBL495224
DB03106	CHEMBL1222251
DB03106	CHEMBL1231671
DB03106	CHEMBL1950780
DB03106	CHEMBL278373
DB03106	CHEMBL468154
DB03107	CHEMBL297569
DB03108	CHEMBL1160945
DB03108	CHEMBL1161469
DB03109	CHEMBL1210905
DB03109	CHEMBL1231391
DB03109	CHEMBL1414815
DB03109	CHEMBL240524
DB03109	CHEMBL39064
DB03109	CHEMBL447878
DB03109	CHEMBL469447
DB03109	CHEMBL83479
DB03110	CHEMBL108877
DB03111	CHEMBL302475
DB03114	CHEMBL24811
DB03115	CHEMBL3182051
DB03118	CHEMBL473489
DB03119	CHEMBL16102
DB03120	CHEMBL541253
DB03121	CHEMBL148756
DB03125	CHEMBL1200915
DB03125	CHEMBL1201080
DB03125	CHEMBL1430611
DB03125	CHEMBL195591
DB03125	CHEMBL22
DB03125	CHEMBL2237500
DB03125	CHEMBL2237501
DB03125	CHEMBL2237502
DB03125	CHEMBL3137678
DB03125	CHEMBL58061
DB03127	CHEMBL1528282
DB03127	CHEMBL1795037
DB03127	CHEMBL20936
DB03127	CHEMBL537204
DB03128	CHEMBL1184
DB03128	CHEMBL1427664
DB03128	CHEMBL1736587
DB03128	CHEMBL60457
DB03128	CHEMBL667
DB03132	CHEMBL1161789
DB03134	CHEMBL111050
DB03136	CHEMBL2206679
DB03136	CHEMBL60088
DB03137	CHEMBL326082
DB03138	CHEMBL1161634
DB03140	CHEMBL82324
DB03141	CHEMBL362811
DB03142	CHEMBL444125
DB03142	CHEMBL606078
DB03143	CHEMBL24563
DB03144	CHEMBL1256282
DB03144	CHEMBL260629
DB03144	CHEMBL323186
DB03147	CHEMBL1232653
DB03147	CHEMBL2356834
DB03148	CHEMBL2002441
DB03148	CHEMBL583969
DB03148	CHEMBL598619
DB03150	CHEMBL1229914
DB03150	CHEMBL168326
DB03150	CHEMBL2111602
DB03150	CHEMBL317216
DB03151	CHEMBL2105487
DB03154	CHEMBL1161221
DB03154	CHEMBL119459
DB03156	CHEMBL1159524
DB03156	CHEMBL2068675
DB03156	CHEMBL2068684
DB03156	CHEMBL2068884
DB03156	CHEMBL2106429
DB03156	CHEMBL2218878
DB03156	CHEMBL2303757
DB03156	CHEMBL2303823
DB03156	CHEMBL324174
DB03156	CHEMBL496672
DB03157	CHEMBL176072
DB03159	CHEMBL96433
DB03162	CHEMBL1232973
DB03166	CHEMBL539
DB03167	CHEMBL1235157
DB03171	CHEMBL74074
DB03172	CHEMBL2093914
DB03172	CHEMBL2311082
DB03172	CHEMBL267099
DB03172	CHEMBL599189
DB03173	CHEMBL64579
DB03175	CHEMBL14687
DB03176	CHEMBL41036
DB03177	CHEMBL157729
DB03181	CHEMBL125381
DB03186	CHEMBL401150
DB03188	CHEMBL112868
DB03193	CHEMBL46403
DB03195	CHEMBL1160619
DB03195	CHEMBL95666
DB03197	CHEMBL101541
DB03201	CHEMBL171281
DB03201	CHEMBL54943
DB03201	CHEMBL863
DB03202	CHEMBL274618
DB03203	CHEMBL1236019
DB03203	CHEMBL1453208
DB03203	CHEMBL67166
DB03206	CHEMBL110458
DB03206	CHEMBL11510
DB03206	CHEMBL1337303
DB03206	CHEMBL1489392
DB03206	CHEMBL175901
DB03206	CHEMBL176021
DB03206	CHEMBL176206
DB03206	CHEMBL176209
DB03206	CHEMBL179085
DB03206	CHEMBL179130
DB03206	CHEMBL179347
DB03206	CHEMBL179409
DB03206	CHEMBL2107355
DB03206	CHEMBL2374791
DB03206	CHEMBL307429
DB03206	CHEMBL368121
DB03206	CHEMBL369046
DB03206	CHEMBL369297
DB03206	CHEMBL460785
DB03206	CHEMBL84844
DB03208	CHEMBL1224764
DB03208	CHEMBL127911
DB03208	CHEMBL1500249
DB03208	CHEMBL206710
DB03208	CHEMBL207014
DB03208	CHEMBL207164
DB03208	CHEMBL262173
DB03208	CHEMBL377052
DB03208	CHEMBL382408
DB03208	CHEMBL383306
DB03208	CHEMBL425946
DB03209	CHEMBL181932
DB03209	CHEMBL3184847
DB03209	CHEMBL3184973
DB03216	CHEMBL2311158
DB03216	CHEMBL299961
DB03217	CHEMBL286758
DB03218	CHEMBL443455
DB03220	CHEMBL93560
DB03222	CHEMBL335538
DB03226	CHEMBL116675
DB03227	CHEMBL378538
DB03227	CHEMBL603721
DB03227	CHEMBL610238
DB03228	CHEMBL281812
DB03229	CHEMBL2074692
DB03229	CHEMBL2142054
DB03229	CHEMBL2361069
DB03229	CHEMBL445647
DB03231	CHEMBL297273
DB03233	CHEMBL1160597
DB03234	CHEMBL481608
DB03234	CHEMBL65230
DB03240	CHEMBL337577
DB03240	CHEMBL493596
DB03242	CHEMBL1173631
DB03243	CHEMBL12392
DB03246	CHEMBL444125
DB03246	CHEMBL606078
DB03247	CHEMBL1201794
DB03247	CHEMBL1201795
DB03247	CHEMBL365423
DB03251	CHEMBL164138
DB03251	CHEMBL340547
DB03251	CHEMBL360684
DB03252	CHEMBL28328
DB03252	CHEMBL319497
DB03252	CHEMBL8085
DB03255	CHEMBL14060
DB03256	CHEMBL1201138
DB03256	CHEMBL1232801
DB03256	CHEMBL1554710
DB03256	CHEMBL1679
DB03256	CHEMBL1873596
DB03256	CHEMBL1908361
DB03256	CHEMBL1908841
DB03256	CHEMBL224622
DB03256	CHEMBL3182211
DB03256	CHEMBL3184463
DB03256	CHEMBL69905
DB03257	CHEMBL183817
DB03258	CHEMBL560403
DB03260	CHEMBL303004
DB03262	CHEMBL353861
DB03264	CHEMBL1949898
DB03266	CHEMBL1235482
DB03267	CHEMBL120293
DB03268	CHEMBL358866
DB03276	CHEMBL291678
DB03277	CHEMBL1234363
DB03277	CHEMBL1870582
DB03278	CHEMBL349605
DB03278	CHEMBL402812
DB03280	CHEMBL1236157
DB03280	CHEMBL604630
DB03283	CHEMBL1338347
DB03283	CHEMBL2000518
DB03283	CHEMBL2093892
DB03283	CHEMBL273741
DB03283	CHEMBL469449
DB03283	CHEMBL609880
DB03285	CHEMBL129795
DB03285	CHEMBL1395334
DB03285	CHEMBL3183256
DB03292	CHEMBL1231023
DB03292	CHEMBL1741913
DB03292	CHEMBL88621
DB03293	CHEMBL34921
DB03294	CHEMBL334167
DB03298	CHEMBL26128
DB03302	CHEMBL357452
DB03305	CHEMBL11471
DB03305	CHEMBL1256394
DB03306	CHEMBL25186
DB03308	CHEMBL303296
DB03308	CHEMBL41772
DB03308	CHEMBL63231
DB03310	CHEMBL1372
DB03311	CHEMBL1232829
DB03312	CHEMBL10165
DB03312	CHEMBL1396298
DB03312	CHEMBL2114374
DB03312	CHEMBL261850
DB03312	CHEMBL31634
DB03312	CHEMBL3188085
DB03313	CHEMBL1326149
DB03313	CHEMBL1554742
DB03313	CHEMBL1555810
DB03313	CHEMBL1624196
DB03313	CHEMBL1626208
DB03313	CHEMBL3138667
DB03313	CHEMBL482858
DB03314	CHEMBL559973
DB03316	CHEMBL453716
DB03318	CHEMBL610233
DB03319	CHEMBL113180
DB03319	CHEMBL27130
DB03320	CHEMBL103247
DB03320	CHEMBL357306
DB03320	CHEMBL420464
DB03320	CHEMBL596011
DB03321	CHEMBL127261
DB03321	CHEMBL345693
DB03321	CHEMBL367862
DB03321	CHEMBL52270
DB03322	CHEMBL1358662
DB03322	CHEMBL1628313
DB03322	CHEMBL1628342
DB03322	CHEMBL1671
DB03322	CHEMBL170147
DB03322	CHEMBL27
DB03322	CHEMBL275742
DB03322	CHEMBL355725
DB03322	CHEMBL452861
DB03322	CHEMBL545328
DB03323	CHEMBL1231670
DB03323	CHEMBL1254686
DB03323	CHEMBL1614877
DB03323	CHEMBL1903530
DB03323	CHEMBL1908365
DB03323	CHEMBL417016
DB03323	CHEMBL469865
DB03323	CHEMBL470274
DB03325	CHEMBL1163085
DB03328	CHEMBL1200739
DB03328	CHEMBL38703
DB03329	CHEMBL1235541
DB03331	CHEMBL303934
DB03332	CHEMBL101885
DB03335	CHEMBL446288
DB03336	CHEMBL387347
DB03336	CHEMBL535825
DB03337	CHEMBL1233097
DB03338	CHEMBL1170455
DB03340	CHEMBL486227
DB03344	CHEMBL1160782
DB03345	CHEMBL254951
DB03346	CHEMBL83116
DB03347	CHEMBL1236251
DB03348	CHEMBL183649
DB03348	CHEMBL245079
DB03349	CHEMBL1230617
DB03349	CHEMBL606220
DB03351	CHEMBL151958
DB03353	CHEMBL3183635
DB03354	CHEMBL540929
DB03355	CHEMBL1163068
DB03355	CHEMBL2311917
DB03357	CHEMBL1609
DB03357	CHEMBL292411
DB03357	CHEMBL3248126
DB03357	CHEMBL58910
DB03358	CHEMBL606292
DB03360	CHEMBL1234599
DB03360	CHEMBL1881755
DB03360	CHEMBL3137742
DB03365	CHEMBL127907
DB03365	CHEMBL1641775
DB03367	CHEMBL508461
DB03368	CHEMBL176467
DB03369	CHEMBL83088
DB03370	CHEMBL328139
DB03374	CHEMBL1236469
DB03374	CHEMBL15557
DB03374	CHEMBL2003070
DB03374	CHEMBL2104305
DB03374	CHEMBL2146096
DB03376	CHEMBL1163065
DB03379	CHEMBL1088324
DB03381	CHEMBL1235338
DB03383	CHEMBL99889
DB03388	CHEMBL355048
DB03389	CHEMBL1159661
DB03389	CHEMBL1159662
DB03389	CHEMBL1222248
DB03389	CHEMBL1222249
DB03389	CHEMBL1357418
DB03389	CHEMBL1374069
DB03389	CHEMBL14343
DB03389	CHEMBL3182855
DB03389	CHEMBL502135
DB03389	CHEMBL505348
DB03392	CHEMBL1233057
DB03393	CHEMBL3220746
DB03393	CHEMBL410807
DB03395	CHEMBL300337
DB03397	CHEMBL1162072
DB03401	CHEMBL110078
DB03401	CHEMBL1160774
DB03401	CHEMBL1160775
DB03401	CHEMBL1160776
DB03401	CHEMBL1160777
DB03401	CHEMBL1205794
DB03401	CHEMBL152053
DB03401	CHEMBL279107
DB03401	CHEMBL3037896
DB03401	CHEMBL329137
DB03401	CHEMBL355920
DB03401	CHEMBL420806
DB03401	CHEMBL90310
DB03403	CHEMBL1329786
DB03403	CHEMBL1627075
DB03403	CHEMBL1744477
DB03403	CHEMBL2368952
DB03403	CHEMBL296272
DB03403	CHEMBL307679
DB03403	CHEMBL596186
DB03403	CHEMBL608282
DB03403	CHEMBL609172
DB03403	CHEMBL609178
DB03403	CHEMBL611834
DB03405	CHEMBL100563
DB03405	CHEMBL29483
DB03407	CHEMBL42423
DB03408	CHEMBL460831
DB03411	CHEMBL1289018
DB03411	CHEMBL1531321
DB03411	CHEMBL215137
DB03411	CHEMBL261634
DB03411	CHEMBL305131
DB03411	CHEMBL374349
DB03411	CHEMBL406973
DB03411	CHEMBL80254
DB03412	CHEMBL1233976
DB03412	CHEMBL1993456
DB03413	CHEMBL9519
DB03416	CHEMBL1236378
DB03416	CHEMBL2106811
DB03419	CHEMBL566
DB03422	CHEMBL1236484
DB03422	CHEMBL1601420
DB03424	CHEMBL1161364
DB03424	CHEMBL1257100
DB03424	CHEMBL2359835
DB03424	CHEMBL29292
DB03424	CHEMBL3251673
DB03424	CHEMBL3251674
DB03424	CHEMBL3251675
DB03424	CHEMBL3251676
DB03424	CHEMBL476869
DB03424	CHEMBL538595
DB03424	CHEMBL70878
DB03424	CHEMBL90621
DB03425	CHEMBL288166
DB03425	CHEMBL289439
DB03425	CHEMBL38241
DB03425	CHEMBL41221
DB03425	CHEMBL85447
DB03428	CHEMBL2002649
DB03428	CHEMBL258805
DB03435	CHEMBL1096401
DB03435	CHEMBL130266
DB03435	CHEMBL1457622
DB03435	CHEMBL1596534
DB03435	CHEMBL1625810
DB03440	CHEMBL226117
DB03444	CHEMBL409450
DB03449	CHEMBL293212
DB03449	CHEMBL3216853
DB03451	CHEMBL2114454
DB03451	CHEMBL2115389
DB03451	CHEMBL432600
DB03453	CHEMBL419362
DB03454	CHEMBL1173328
DB03458	CHEMBL1235825
DB03459	CHEMBL2028396
DB03459	CHEMBL37681
DB03459	CHEMBL504802
DB03461	CHEMBL1515044
DB03461	CHEMBL1623886
DB03461	CHEMBL213053
DB03461	CHEMBL295069
DB03462	CHEMBL993
DB03463	CHEMBL31561
DB03466	CHEMBL80992
DB03466	CHEMBL81273
DB03466	CHEMBL82089
DB03467	CHEMBL2236810
DB03467	CHEMBL32571
DB03467	CHEMBL521333
DB03467	CHEMBL9352
DB03468	CHEMBL26717
DB03475	CHEMBL307189
DB03476	CHEMBL426433
DB03479	CHEMBL593791
DB03480	CHEMBL220467
DB03480	CHEMBL288708
DB03485	CHEMBL1338347
DB03485	CHEMBL2000518
DB03485	CHEMBL2093892
DB03485	CHEMBL273741
DB03485	CHEMBL469449
DB03485	CHEMBL609880
DB03486	CHEMBL1164951
DB03486	CHEMBL606477
DB03488	CHEMBL593830
DB03490	CHEMBL1234009
DB03492	CHEMBL39879
DB03493	CHEMBL1198673
DB03493	CHEMBL611105
DB03494	CHEMBL62836
DB03496	CHEMBL1709089
DB03496	CHEMBL2000269
DB03496	CHEMBL2105698
DB03496	CHEMBL300490
DB03496	CHEMBL418203
DB03496	CHEMBL422897
DB03496	CHEMBL428690
DB03496	CHEMBL8817
DB03498	CHEMBL1794623
DB03499	CHEMBL1455497
DB03499	CHEMBL225986
DB03500	CHEMBL1173462
DB03501	CHEMBL1742482
DB03501	CHEMBL227711
DB03501	CHEMBL375951
DB03501	CHEMBL439009
DB03501	CHEMBL595216
DB03503	CHEMBL300461
DB03503	CHEMBL369191
DB03504	CHEMBL112896
DB03511	CHEMBL1159524
DB03511	CHEMBL2068675
DB03511	CHEMBL2068684
DB03511	CHEMBL2068884
DB03511	CHEMBL2106429
DB03511	CHEMBL2218878
DB03511	CHEMBL2303757
DB03511	CHEMBL2303823
DB03511	CHEMBL324174
DB03511	CHEMBL496672
DB03512	CHEMBL1098659
DB03512	CHEMBL1232306
DB03512	CHEMBL2105800
DB03512	CHEMBL2106489
DB03514	CHEMBL1232595
DB03515	CHEMBL225546
DB03516	CHEMBL355200
DB03518	CHEMBL1794734
DB03519	CHEMBL1916081
DB03519	CHEMBL55612
DB03523	CHEMBL300058
DB03523	CHEMBL38434
DB03525	CHEMBL358860
DB03528	CHEMBL1090
DB03528	CHEMBL11909
DB03528	CHEMBL1236872
DB03528	CHEMBL1413677
DB03528	CHEMBL145188
DB03528	CHEMBL20247
DB03528	CHEMBL2051971
DB03528	CHEMBL3248866
DB03528	CHEMBL477
DB03528	CHEMBL91573
DB03533	CHEMBL3182837
DB03534	CHEMBL109420
DB03535	CHEMBL79993
DB03540	CHEMBL361682
DB03541	CHEMBL265510
DB03541	CHEMBL389051
DB03541	CHEMBL422395
DB03542	CHEMBL281435
DB03550	CHEMBL2023705
DB03552	CHEMBL322125
DB03553	CHEMBL1162495
DB03554	CHEMBL1173
DB03558	CHEMBL418875
DB03559	CHEMBL46778
DB03560	CHEMBL14193
DB03561	CHEMBL15980
DB03563	CHEMBL135488
DB03564	CHEMBL2104293
DB03565	CHEMBL1159768
DB03565	CHEMBL1159973
DB03566	CHEMBL1256356
DB03566	CHEMBL1473196
DB03566	CHEMBL19612
DB03566	CHEMBL28834
DB03567	CHEMBL1210905
DB03567	CHEMBL1231391
DB03567	CHEMBL1414815
DB03567	CHEMBL240524
DB03567	CHEMBL39064
DB03567	CHEMBL447878
DB03567	CHEMBL469447
DB03567	CHEMBL83479
DB03568	CHEMBL14227
DB03571	CHEMBL44803
DB03572	CHEMBL327830
DB03575	CHEMBL1203695
DB03575	CHEMBL1203697
DB03575	CHEMBL161059
DB03575	CHEMBL275528
DB03575	CHEMBL348127
DB03575	CHEMBL542581
DB03577	CHEMBL1186201
DB03577	CHEMBL1186230
DB03577	CHEMBL453954
DB03577	CHEMBL454997
DB03577	CHEMBL498632
DB03584	CHEMBL112868
DB03585	CHEMBL1228
DB03585	CHEMBL1235001
DB03587	CHEMBL170721
DB03588	CHEMBL1232181
DB03590	CHEMBL415306
DB03591	CHEMBL1160756
DB03592	CHEMBL1159902
DB03593	CHEMBL1097198
DB03593	CHEMBL1615764
DB03593	CHEMBL610599
DB03598	CHEMBL433921
DB03599	CHEMBL112868
DB03600	CHEMBL107498
DB03601	CHEMBL252642
DB03601	CHEMBL271939
DB03602	CHEMBL432268
DB03603	CHEMBL1232958
DB03604	CHEMBL3137697
DB03604	CHEMBL41632
DB03605	CHEMBL165329
DB03605	CHEMBL24547
DB03606	CHEMBL325795
DB03606	CHEMBL430893
DB03606	CHEMBL63
DB03608	CHEMBL124025
DB03608	CHEMBL35241
DB03608	CHEMBL380216
DB03609	CHEMBL1476766
DB03609	CHEMBL73502
DB03610	CHEMBL539165
DB03611	CHEMBL295971
DB03611	CHEMBL43662
DB03615	CHEMBL1316563
DB03615	CHEMBL1481003
DB03615	CHEMBL1617486
DB03615	CHEMBL221572
DB03615	CHEMBL300914
DB03615	CHEMBL3138633
DB03615	CHEMBL3186222
DB03615	CHEMBL3303294
DB03618	CHEMBL457432
DB03619	CHEMBL1365278
DB03619	CHEMBL1609669
DB03619	CHEMBL1884070
DB03619	CHEMBL2078862
DB03619	CHEMBL2092842
DB03619	CHEMBL2356050
DB03619	CHEMBL3114535
DB03619	CHEMBL3114536
DB03619	CHEMBL3114539
DB03619	CHEMBL348338
DB03619	CHEMBL406393
DB03619	CHEMBL410872
DB03619	CHEMBL412516
DB03621	CHEMBL2062133
DB03623	CHEMBL248643
DB03625	CHEMBL170101
DB03625	CHEMBL2104666
DB03625	CHEMBL34412
DB03626	CHEMBL94277
DB03627	CHEMBL1230831
DB03628	CHEMBL284362
DB03632	CHEMBL197199
DB03633	CHEMBL229361
DB03633	CHEMBL475587
DB03636	CHEMBL1222057
DB03636	CHEMBL86954
DB03640	CHEMBL1231330
DB03640	CHEMBL1256517
DB03640	CHEMBL1356625
