drugbank_id	fdasrs_id
DB01089	9X2GS858BC
DB01090	953357GACY
DB01090	ULL76WPU5X
DB01091	91Y494NL0X
DB01091	R8XA2029ZI
DB01092	1K0J875G48
DB01092	5ACL011P69
DB01093	YOW8V9698H
DB01094	Q9Q3D557F1
DB01097	G162GK9U4W
DB01098	413KH5ZJ73
DB01098	70VE4E19Z7
DB01098	83MVU38M7Q
DB01099	D83282DT06
DB01100	1HIZ4DL86F
DB01101	6804DJ8Z9U
DB01102	B07L15YAEV
DB01102	K0NF2CPJ7F
DB01104	CVO48CMI7U
DB01104	H0905KBO3H
DB01104	QUC7NX6WMB
DB01104	UTI8907Y6X
DB01106	124XMA6YEI
DB01106	H68BP06S81
DB01108	L0FPV48Q5R
DB01111	0REB5D8ERB
DB01111	QCZ41WDH62
DB01112	O1R9FJ93ED
DB01112	R8A7M9MY61
DB01113	23473EC6BQ
DB01113	3RX65N0VN7
DB01113	7A476JZB2T
DB01113	91M28639H5
DB01113	A4SH55A4Y9
DB01113	DAA13NKG2Q
DB01114	3Q9Q0B929N
DB01114	B10YD955QW
DB01115	9626V3KSPM
DB01115	I9ZF7L6G2L
DB01117	Y883P1Z2LT
DB01118	976728SY6Z
DB01118	N3RQ532IUT
DB01119	O5CB12L4FN
DB01120	G4PX8C4HKV
DB01121	PAI7J52V09
DB01122	51FOB87G3I
DB01122	L16PUN799N
DB01123	27V8M747VB
DB01123	2961Y60ATP
DB01123	86EZ5R5IR1
DB01123	CY3RNB3K4T
DB01124	982XCM1FOI
DB01124	E830VC49W5
DB01125	S747T1ERAJ
DB01126	O0J6XJN02I
DB01130	V901LV1K7D
DB01131	R71Y86M0WT
DB01131	S61K3P7B2V
DB01133	39SMX0W5WK
DB01133	6PNS59HP4Y
DB01133	BH6M93CIA0
DB01134	16665T4A2X
DB01135	8A4O17EP8T
DB01135	MN728NK085
DB01136	GW13D96IND
DB01137	1NF639GZUU
DB01137	36OPE0O92Z
DB01137	6GNT3Y5LMF
DB01137	RIX4E89Y14
DB01139	431LFF7I7J
DB01139	89B59H32VN
DB01139	90G868409O
DB01140	08N128E9PI
DB01140	280111G160
DB01140	J9CMF6461M
DB01140	Q525PA8JJB
DB01141	IS1UP79R56
DB01141	R10H71BSWG
DB01142	851NLB57HQ
DB01142	CU61C5RH24
DB01142	F96TTB8728
DB01142	XI27WMG8QK
DB01143	ILA426L95O
DB01143	L693H6MM64
DB01144	VVJ6673MHY
DB01145	0G3C18OH4D
DB01145	57OWB0Q221
DB01146	33361OE3AV
DB01146	G9FU7F1E87
DB01146	SI78RFJ7XI
DB01147	65LCB00B4Y
DB01147	AC79L7PV2G
DB01147	MWQ645MKMF
DB01147	O6X5QGC2VB
DB01148	3E74Y80MEY
DB01148	9C05J6089W
DB01149	27X63J94GR
DB01149	59H4FCV1TF
DB01150	358K60B00H
DB01150	3ADV90MJVU
DB01150	S1SDI2FJIY
DB01150	W5T767OA4G
DB01151	1Y58DO4MY1
DB01151	TG537D343B
DB01153	PR82C5R514
DB01157	202B4JX1JJ
DB01157	C9OWX5QCIR
DB01157	L137U4A79K
DB01157	UPN4ITI8T4
DB01158	78ZP3YR353
DB01158	RZR75EQ2KJ
DB01160	023C2WHX2V
DB01160	B7IN85G1HY
DB01160	CT6BBQ5A68
DB01161	5YVB0POT2H
DB01161	LT7Z1YW11H
DB01161	O3NVO08Z59
DB01163	V10579P3QZ
DB01164	2M83C4R6ZB
DB01164	2VU35LR5T9
DB01164	3XE66AE04I
DB01164	OFM21057LP
DB01164	Q32ZN48698
DB01164	QTT17582CB
DB01164	T7F702FETA
DB01164	TIW7SL1DSX
DB01165	1NF639GZUU
DB01165	36OPE0O92Z
DB01165	6GNT3Y5LMF
DB01165	RIX4E89Y14
DB01166	N7Z035406B
DB01168	35S93Y190K
DB01168	F14MZU489K
DB01168	XH0NPH5ZX8
DB01170	5UBY8Y002G
DB01170	8AQ60474G9
DB01170	ZTI6C33Q2Q
DB01171	PJ0Y7AZB63
DB01172	01N552709G
DB01172	EQK9Q303C5
DB01172	J80EX28SMQ
DB01174	291GX1YB65
DB01174	KSX9K2OBZ2
DB01174	RB423CG92E
DB01174	SW9M9BB5K3
DB01174	YQE403BP4D
DB01175	4O4S742ANY
DB01175	5U85DBW7LO
DB01176	NWO82JA8TB
DB01176	QRW9FCR9P2
DB01176	W0O1NHP4WE
DB01177	5VV3MDU5IE
DB01177	ZRP63D75JW
DB01179	0F35AOI227
DB01179	L36H50F353
DB01180	Q6W1F7DJ2D
DB01183	36B82AMQ7N
DB01183	5Q187997EE
DB01183	F850569PQR
DB01184	5587267Z69
DB01184	899U5WF46A
DB01185	9JU12S4YFY
DB01186	24MJ822NZ9
DB01186	55B9HQY616
DB01188	19W019ZDRJ
DB01188	50MD4SB4AP
DB01190	3U02EL437C
DB01190	T20OQ1YN1W
DB01190	ZNC153389R
DB01191	7B013935Z2
DB01191	953A94Y45B
DB01191	E35R3G56OV
DB01191	PM28L0FHNP
DB01192	5Y2EI94NBC
DB01192	9VXA968E0C
DB01194	9451Z89515
DB01194	N36YTS80H4
DB01196	35LT29625A
DB01197	9G64RSX1XD
DB01197	PPW0ENH1HA
DB01198	7A997Q53NR
DB01198	UZX80K71OE
DB01199	7BCM17J5YA
DB01199	900961Z8VR
DB01199	W9YXS298BM
DB01200	3A64E3G5ZO
DB01200	FFP983J3OD
DB01201	XJM390A33U
DB01202	44YRR34555
DB01202	73HC18Y1LW
DB01204	BZ114NVM5P
DB01204	U6USW86RD0
DB01205	40P7XK9392
DB01205	A8J61MEN4Z
DB01206	7BRF0Z81KG
DB01207	QTS5QOO42O
DB01208	Q90AGA787L
DB01209	VHX8K5SV4X
DB01210	G6317AOI7K
DB01210	O90S49LDHH
DB01211	16K08R7NG0
DB01211	4108JKI097
DB01211	H1250JIK0A
DB01212	75J73V1629
DB01213	83LCM6L2BY
DB01215	36S3EQV54C
DB01216	57GNO57U7G
DB01217	2Z07MYW1AZ
DB01219	287M0347EV
DB01219	28F0G1E0VF
DB01219	F64QU97QCR
DB01220	L36O5T016N
DB01221	50LFG02TXD
DB01221	5F91OR6H84
DB01221	L8P1H35P2Z
DB01222	168L5HT37P
DB01222	2HI1006KPH
DB01223	0I55128JYK
DB01223	27Y3KJK423
DB01223	60V9STC53F
DB01224	2S3PL1B6UJ
DB01224	BGL0JSY5SI
DB01227	3ZD9WAO92T
DB01227	905GLN509G
DB01227	B54CW5KG52
DB01227	BXF83S0HEL
DB01227	R3B637Y991
DB01229	5DFG1UEB63
DB01229	P88XT4IS4D
DB01231	DG355XWQ4T
DB01231	NQO8R319LY
DB01232	L3JE09KZ2F
DB01232	UHB9Z3841A
DB01233	7B1QZY5SWZ
DB01233	L4YEB44I46
DB01233	W1792A2RVD
DB01233	W1KXE205VU
DB01234	7S5I7G3JQL
DB01234	9842X06Q6M
DB01235	46627O600J
DB01235	8T862R29FY
DB01236	38LVP0K73A
DB01238	82VFR53I78
DB01238	O362MEQ7VR
DB01239	268KCR965N
DB01239	814JN9G41D
DB01239	9S7OD60EWP
DB01239	K45X4JP9Q1
DB01240	4K04IQ1OF4
DB01240	DCR9Z582X0
DB01241	Q8X02027X3
DB01242	2LXW0L6GWJ
DB01242	NUV44L116D
DB01243	2I8BD50I8B
DB01245	55C6RK944K
DB01245	62I07N48KG
DB01245	C1CG1S3T2W
DB01245	TX886PAQ89
DB01247	34237V843T
DB01248	15H5577CQD
DB01248	699121PHCA
DB01248	BVQ8BYC7MI
DB01250	ULS5I8J03O
DB01250	Y7JEW0XG7I
DB01251	C7C2QDD75P
DB01252	9651C21W3Z
DB01252	D86I0XLB13
DB01252	P5WOR98G68
DB01253	3E3433B2DK
DB01253	54E5P4SD4U
DB01253	5EXN22NGMW
DB01253	WH41D8433D
DB01253	YMH3D0ZJWV
DB01254	RBZ1571X5H
DB01254	X78UG0A0RN
DB01255	H645GUL8KJ
DB01255	SJT761GEGS
DB01256	4MG6O8991R
DB01259	0VUA21238F
DB01259	4WK72K94MC
DB01259	G873GX646R
DB01260	J280872D1O
DB01261	494P4635I6
DB01261	QFP0P1DV7Z
DB01261	TS63EW8X6F
DB01262	6U3LPL9PRN
DB01262	776B62CQ27
DB01263	6TK1G07BHZ
DB01264	33O78XF0BW
DB01264	YO603Y8113
DB01265	2OC4HKD3SF
DB01265	A775ZPE88B
DB01265	VC2W18DGKR
DB01268	92019DWI1D
DB01268	LVX8N1UT73
DB01268	V99T50803M
DB01273	82269ASB48
DB01273	W6HS99O8ZO
DB01274	5P8VJ2I235
DB01274	F91H02EBWT
DB01274	G97US9FRYV
DB01274	ZP145530CI
DB01275	26NAK24LS8
DB01275	FD171B778Y
DB01280	60158CV180
DB01282	88TWF8015Y
DB01283	V91T9204HU
DB01289	H7SC0I332I
DB01294	059QF0KO0R
DB01294	62TEY51RR1
DB01294	63M8RYN44N
DB01294	7QV8F8BYNJ
DB01294	9159UV381P
DB01294	J65BV539M3
DB01294	O414PZ4LPZ
DB01294	ZS9CD1I8YE
DB01296	58L064K8RR
DB01296	S3BL0640UV
DB01298	T795873AJP
DB01299	88463U4SM5
DB01301	496ESB4HTE
DB01301	GH9IW85221
DB01301	TG72BS085Y
DB01303	3K045XR58X
DB01303	5OIB3Y3T0J
DB01303	5T3F96XMN1
DB01303	75YK6TWH9F
DB01303	GB901PL1KW
DB01303	M4AS4XGD4Q
DB01303	N91BDP6H0X
DB01319	ID1GU2627N
DB01319	WOU1621EEG
DB01319	XSG28FSA0W
DB01320	7VLR55452Z
DB01320	9X1NTA9SRP
DB01320	B4SF212641
DB01321	HV13HFS217
DB01321	PH728K04HS
DB01326	5CKP8C2LLI
DB01326	IY6234ODVR
DB01327	IHS69L0Y4T
DB01327	P380M0454Z
DB01327	RL6HM78IGY
DB01327	XLJ4VSY381
DB01328	6532B86WFG
DB01328	F74MFL78A1
DB01328	QD9G66C5UF
DB01329	5FQG9774WD
DB01329	7U75I1278D
DB01331	6OEV9DX57Y
DB01331	Q68050H03T
DB01332	26337D5X88
DB01332	C43C467DPE
DB01333	04FRJ20XNF
DB01333	41BJN3H129
DB01333	56PPJ9MMPE
DB01333	9YA6SX5S4D
DB01333	FUC0D71IZN
DB01336	0O224LNG2M
DB01336	15BE4G33H2
DB01336	O0U0E87X7F
DB01336	V0M92G2U26
DB01337	CR38E1PQ7F
DB01337	J76UF062FS
DB01337	U9LY9Y75X2
DB01338	1N3O74HM92
DB01338	R6ZTY81RE1
DB01338	W7B1R139K3
DB01339	5438723848
DB01339	7E4PHP5N1D
DB01340	19KW7PI29F
DB01340	8Q9454114Q
DB01342	065F7WPT0B
DB01346	291GX1YB65
DB01346	4M9989F55E
DB01346	A7V27PHC7A
DB01346	ITX08688JL
DB01346	KSX9K2OBZ2
DB01346	RB423CG92E
DB01346	RN974X9U97
DB01346	SW9M9BB5K3
DB01346	YQE403BP4D
DB01347	HS64NG1G69
DB01348	96U2K78I3V
DB01348	9E0E9OWH0B
DB01348	OCC25LM897
DB01349	48G92V856H
DB01351	G0313KNC7D
DB01351	GWH6IJ239E
DB01352	6T90V76R18
DB01352	Q0YKG9L6RF
DB01353	OHZ8QAW6YC
DB01354	V10R70ML23
DB01356	8H8Z5UER66
DB01357	B2V233XGE7
DB01359	78W62V43DY
DB01359	US71433228
DB01361	C4DZ64560D
DB01364	7CUC9DDI9F
DB01364	GN83C131XS
DB01365	580655Z8RR
DB01365	TEZ91L71V4
DB01365	V2NCN17P8O
DB01367	003N66TS6T
DB01367	2V1ZE3067R
DB01367	B9A329CN07
DB01367	LH8C2JI290
DB01369	23OW28RS7P
DB01370	CPD4NFA903
DB01373	D6SF98OWVM
DB01373	G4NB7XV7QE
DB01373	SY7Q814VUP
DB01375	059QF0KO0R
DB01375	63M8RYN44N
DB01375	7QV8F8BYNJ
DB01375	9159UV381P
DB01375	J65BV539M3
DB01375	TE7660XO1C
DB01377	I38ZP9992A
DB01377	OEA937LP27
DB01378	3040SK5NKV
DB01378	T6V3LHY838
DB01380	883WKN7W8X
DB01382	4C5I4BQZ8F
DB01384	VFC6ZX3584
DB01388	27B90X776A
DB01388	842TUP3PQ8
DB01390	18HB6B1L37
DB01390	7UJQ5OPE7D
DB01390	8MDF5V39QO
DB01390	HN1ZRA3Q20
DB01390	LYR4M0NH37
DB01390	UR0T0B24E9
DB01392	0Z94VRU2GA
DB01392	2Y49VWD90Q
DB01392	60AHA8MSG9
DB01392	7359P0A2QF
DB01392	F5Z7C9RK8U
DB01392	NB2E1YP49F
DB01392	PJ26Z3D476
DB01392	PQ323MIB24
DB01392	T4LJ7LU45W
DB01393	Y9449Q51XH
DB01394	I59XKK41WY
DB01394	SML2Y3J35T
DB01395	525L697X6M
DB01395	D9Q360L95K
DB01395	N295J34A25
DB01396	E90NZP2L9U
DB01397	3040SK5NKV
DB01397	JQ69D454N1
DB01397	O414PZ4LPZ
DB01397	T6V3LHY838
DB01398	18HB6B1L37
DB01398	LYR4M0NH37
DB01398	O414PZ4LPZ
DB01398	UR0T0B24E9
DB01398	WIQ1H85SYP
DB01399	06SH0H2G8M
DB01399	V9MO595C9I
DB01400	005SYP50G5
DB01400	3982TWQ96G
DB01400	98IMH7M386
DB01401	3040SK5NKV
DB01401	DJJ95FJP1H
DB01401	M4AS4XGD4Q
DB01401	N91BDP6H0X
DB01401	O414PZ4LPZ
DB01401	T6V3LHY838
DB01403	42BB1Y2586
DB01403	5KN5Y9V01K
DB01403	9G0LAW7ATQ
DB01406	N29QWW3BUO
DB01409	0EB439235F
DB01409	L64SXO195N
DB01409	XX112XZP0J
DB01410	S59502J185
DB01412	3L7IL2RTM6
DB01412	N5ZZ1LY24G
DB01412	O42S49LAA4
DB01412	OBD445WZ5P
DB01413	2A1O4F5N0C
DB01413	807PW4VQE3
DB01413	I8X1O0607P
DB01413	YP33Y0FYAE
DB01413	Z0114Q3738
DB01414	87TH1FJY1N
DB01414	FDM21QQ344
DB01415	62F4443RWP
DB01415	IW71N46B4Y
DB01416	3ULP5169B3
DB01416	7R4F94TVGY
DB01419	21FS93Y6OE
DB01420	WI93Z9138A
DB01421	61JJC8N5ZK
DB01422	A8M33244M6
DB01424	01704YP3MO
DB01424	AP1V10299G
DB01424	G46D7HK10C
DB01424	OBN13Q4B1W
DB01424	OOU2R8MG2B
DB01424	RM5BP192F9
DB01424	S81P8R6VYO
DB01426	140MW6WGAF
DB01426	1PON08459R
DB01426	QT1U5T329Q
DB01427	JUT23379TN
DB01428	95OOS7VE0Y
DB01429	5Y48085P9Q
DB01429	PB5EKT7Q2V
DB01430	6RY6V6XM8T
DB01430	9A1222NBG4
DB01431	I47VB5DZ8O
DB01433	3ZD9WAO92T
DB01433	905GLN509G
DB01433	B54CW5KG52
DB01433	BXF83S0HEL
DB01433	R3B637Y991
DB01434	U90987PVU5
DB01435	7A1009H34F
DB01435	A5432RBN9M
DB01435	F558OJK9JG
DB01435	QDB7SP3X8A
DB01435	T3CHA1B51H
DB01435	YYX637R279
DB01436	URQ2517572
DB01438	0EWG668W17
DB01438	K2J09EMJ52
DB01440	30IW36W5B2
DB01440	7G33012534
DB01440	R9BHS7060X
DB01441	12D06G8W8E
DB01441	SJ048VQB9S
DB01445	0A31347TZK
DB01445	4494BFP9LU
DB01446	0TI502P6YB
DB01446	5J1FVI77RM
DB01447	II4E31003P
DB01447	J5G5N6R0TM
DB01450	QQX8S479YV
DB01450	YPU5B72OOI
DB01452	03NIQ3Y7W2
DB01452	70D95007SX
DB01452	8H672SHT8E
DB01459	3KXW0Y310I
DB01460	916E8V4S2V
DB01461	4D65PBX0VK
DB01462	9U3GT3353T
DB01462	LD057W8P8B
DB01466	407X3NQV4N
DB01466	MFM5450P3T
DB01466	RWO67D87EU
DB01469	2OGQ81529L
DB01469	60E212GZCG
DB01471	0678G6Q58A
DB01471	T7ZM08F7FU
DB01475	G751H98FY4
DB01477	25007U9T7H
DB01477	3IY7CNP8XJ
DB01477	952902IX06
DB01477	C684AL3ZG7
DB01477	KQ7PNA8VW2
DB01477	LTM112Q284
DB01477	Z5W1X83FUI
DB01478	07SGC963IR
DB01480	1P6HEG5ZHS
DB01481	Y984BV1Q0G
DB01482	Q32ZN48698
DB01482	QTT17582CB
DB01483	275L5M93QS
DB01483	2LN1O9240E
DB01483	5WZ53ENE2P
DB01483	AP1V10299G
DB01483	OBN13Q4B1W
DB01486	184M412SJH
DB01486	E1L4ZW2F8O
DB01486	IX73851J3P
DB01487	3P4TQG94T1
DB01488	WUB601BHAA
DB01493	ADC79EK5Q8
DB01494	3SCV180C9W
DB01494	418M5916WG
DB01494	7A1009H34F
DB01494	8680278NRH
DB01494	YYX637R279
DB01495	418M5916WG
DB01495	7A1009H34F
DB01495	8680278NRH
DB01495	A5432RBN9M
DB01495	F558OJK9JG
DB01495	QDB7SP3X8A
DB01495	T3CHA1B51H
DB01495	YYX637R279
DB01497	42M2Y6NU9O
DB01497	8CBE01N748
DB01498	396F4076KY
DB01498	57ANR1Z628
DB01498	8OCN5S2969
DB01498	QZH7WR4VKJ
DB01498	XBD99QNI42
DB01500	51RPF719WE
DB01501	3ZZ5BJ9F2Q
DB01501	VQZ63K01IW
DB01505	JDP22Y0Q2F
DB01505	RHW35E1G7E
DB01509	2E421DK6QG
DB01509	940U7323I4
DB01509	M3P34V176U
DB01509	S1VB31KKSZ
DB01511	O91W32476G
DB01512	1O00P9X5C1
DB01514	2W07HSP5PX
DB01515	5353I8I6YS
DB01516	3NHG274OZN
DB01516	5774F1K6F8
DB01516	K2G014AE50
DB01516	P5003777YG
DB01518	X0I74BAR02
DB01520	425WW340S2
DB01520	8BQ45Q6VCL
DB01521	Z7D4G976SH
DB01522	3ZD9WAO92T
DB01522	905GLN509G
DB01522	B54CW5KG52
DB01522	BXF83S0HEL
DB01522	R3B637Y991
DB01523	S90R21A2V2
DB01524	95PS51EMXY
DB01525	DX2E9E17AV
DB01525	ET3PMG0528
DB01525	W1Q6UAE4VA
DB01526	G10EHA9I0D
DB01527	33L9ZA65K4
DB01527	4FA88HM3IX
DB01529	9S4S6CIY83
DB01529	J778U505W5
DB01530	6J0K4253QD
DB01530	J34MX0M30Y
DB01531	7OP86J5E33
DB01535	7LG286J8GV
DB01535	LA9DTA2L8F
DB01536	409J2J96VR
DB01536	4B6H7L8608
DB01537	6AVT4WPN6M
DB01537	V77772N32H
DB01538	HFF29F23AG
DB01538	SGY1T84P34
DB01539	03ZI7ZZW5Q
DB01541	5H7I2IP58X
DB01544	620X0222FQ
DB01547	7RS2Q8MCK8
DB01548	1F0L5N25ZZ
DB01548	WBS7IEP4SN
DB01549	183O9O9JE3
DB01550	0581EU40J9
DB01550	24GAY4MXL2
DB01550	3URD5R3CW8
DB01550	8C8C0XU803
DB01551	442C0H2H3P
DB01551	5D9XI60ASE
DB01551	8LXS95BSA9
DB01551	9073288YPO
DB01551	9H2016E13H
DB01551	CYG49A37XK
DB01551	N9I9HDB855
DB01555	3ZD9WAO92T
DB01555	905GLN509G
DB01555	B54CW5KG52
DB01555	BXF83S0HEL
DB01555	R3B637Y991
DB01556	NHW07912O7
DB01556	RL11HOJ7DM
DB01558	X015L14V0O
DB01559	ZCN055599V
DB01560	272NNG64V6
DB01560	540EI4406J
DB01560	93UQ761V5A
DB01560	SZB6I5IQSV
DB01561	213MVW2TZD
DB01561	2KR72RNR8Z
DB01563	418M5916WG
DB01563	7A1009H34F
DB01563	8680278NRH
DB01563	YYX637R279
DB01564	0678G6Q58A
DB01564	T7ZM08F7FU
DB01565	3T8C8KE0AW
DB01565	C3S5FRP6JW
DB01565	NU189G5QU4
DB01566	23Y2GY4AJG
DB01566	4J99G5E8NZ
DB01566	BZ2P21Y2W0
DB01566	PVK7G754HO
DB01567	7F64A2K16Z
DB01569	Z2MMV08KUQ
DB01573	83C78V3OL9
DB01576	R87US8P740
DB01576	TZ47U051FI
DB01577	44RAL3456C
DB01577	7520HJS99O
DB01577	997F43Z9CV
DB01577	K2J544L5HP
DB01577	Y24T9BT2Q2
DB01579	0JPZ02KR9T
DB01579	6985IP0T80
DB01579	80OKD9F9QG
DB01579	AB2794W8KV
DB01579	GTP19K968F
DB01581	UR1SAB295F
DB01582	48U51W007F
DB01582	G5J54F79GO
DB01583	054I36CPMN
DB01583	06LU7C9H1V
DB01583	0H00N2AHSP
DB01583	18HB6B1L37
DB01583	46XII7C16X
DB01583	4W9K63FION
DB01583	86AZ0G22V2
DB01583	GCA9VV7D2N
DB01583	J60FX7V025
DB01583	LYR4M0NH37
DB01583	Q51BO43MG4
DB01583	S1UAI9MKMG
DB01583	T66DHO0SET
DB01583	UR0T0B24E9
DB01586	0GEI24LG0J
DB01586	6V4571KSKE
DB01586	724L30Y2QR
DB01586	JF1IDA502B
DB01586	YKU915YJNV
DB01588	Q30VCC064M
DB01589	JF8V0828ZI
DB01590	9HW64Q8G6G
DB01591	A8910SQJ1U
DB01591	AB6MNQ6J6L
DB01591	KKA5DLD701
DB01592	748VLK1H45
DB01592	BAI46P01OR
DB01592	E1UOL152H7
DB01592	V53IRR2O5Y
DB01592	YDY2K6MECD
DB01593	BU9140A8PQ
DB01593	CE2MEZ74RT
DB01593	E44B57UV42
DB01593	J41CSQ7QDS
DB01593	KRU3C29X7Z
DB01595	9CLV70W7HS
DB01597	141A6AMN38
DB01598	71OTZ9ZE0A
DB01598	Q20IM7HE75
DB01599	P3CTH044XJ
DB01601	13246C84TX
DB01601	2494G1JF75
DB01601	3M1YX6KMFC
DB01601	6A96D34YW9
DB01601	9KMC791AR9
DB01603	AO9YF4MN30
DB01603	NBQ410S76Y
DB01603	Q91FH1328A
DB01604	0HLM346LL7
DB01604	5Z5TRG74EY
DB01604	M3MYK6R22U
DB01604	V9HOC53L7L
DB01605	1WAM1OQ30B
DB01605	48FX7N21H2
DB01606	SE10G96M8W
DB01606	UXA545ABTT
DB01607	34GZ64SH49
DB01607	F93UJX4SWT
DB01607	G8TVV6DSYG
DB01607	SM6JM116PM
DB01608	3405M6FD73
DB01609	V8G4MOF2V9
DB01610	FR5B7CU4CF
DB01610	H61CHR8D70
DB01610	J0IEW0BSHV
DB01610	L74941S4HN
DB01611	34U111Z6LU
DB01611	70MN4ZH123
DB01613	35X333P19D
DB01614	37862HP2OM
DB01614	54EJ303F0R
DB01616	46TIR1560O
DB01616	8K3R1YUZ4I
DB01616	9JFB58YK1E
DB01621	L903J9JPYV
DB01622	71P630M192
DB01622	YJ050AQ56X
DB01623	2P7AT1AU06
DB01623	7318FJ13YJ
DB01623	B3CRJ1EWJU
DB01624	47ISU063SG
DB01624	7042692VYN
DB01624	FLE878A8ZI
DB01624	L3KM17324B
DB01625	4Z84BE98DY
DB01625	8B9I31H724
DB01625	E0KNA372SZ
DB01625	F97R3WDS0Q
DB01626	9MV14S8G3E
DB01626	W70V6I2OMY
DB01627	BOD072YW0F
DB01627	GCW8Y9936L
DB01627	M6T05Z2B68
DB01628	138Y28RY5E
DB01628	WRX4NFY03R
DB01629	4K0M952561
DB01631	7XKD6QOH68
DB01636	GW89581OWR
DB01636	W085Q3ZV73
DB01636	YZ431EX91Q
DB01638	01Q0586BG1
DB01638	113ZQ1Y7DD
DB01638	3OWL53L36A
DB01638	506T60A25R
DB01642	64RYD088RJ
DB01642	QCF122NF3R
DB01643	43W3021X6C
DB01645	DH2M523P0H
DB01646	14D624N0TA
DB01646	6W5T59494V
DB01646	9J12WX5B6A
DB01646	DTP8912DTL
DB01646	F63297MHIR
DB01646	Q98AWH82LP
DB01646	S33L2XCP9S
DB01647	0RB5T277IY
DB01650	23AU5FZB9C
DB01650	388YT9184W
DB01655	W31WK7B8U0
DB01656	0P6C6ZOP5U
DB01667	Q150359I72
DB01669	8W4UOL59AZ
DB01670	4AWM8C91G6
DB01671	059QF0KO0R
DB01671	63M8RYN44N
DB01671	7QV8F8BYNJ
DB01671	848QN6RR3O
DB01671	8I6993TIKC
DB01671	9159UV381P
DB01671	E1LE0WZ4BO
DB01671	J65BV539M3
DB01672	70D5FBB392
DB01676	H43RF5TRM5
DB01677	88XHZ13131
DB01677	91XW058U2C
DB01681	P80QSP14DM
DB01685	0J877412JV
DB01687	13Q3A43E0S
DB01687	15SUG9AD26
DB01687	MJF4JAT10B
DB01687	R4B6462NGR
DB01688	1MXY2UM8NV
DB01694	JQO211TF1A
DB01694	RRX6A4PL3C
DB01694	W4888I119H
DB01696	2070T42AXF
DB01696	268B43MJ25
DB01696	WA4Q622EWK
DB01698	5G06TVY3R7
DB01698	RF4N03853G
DB01700	F0X88YW0YK
DB01703	748VLK1H45
DB01703	BAI46P01OR
DB01703	E1UOL152H7
DB01703	V53IRR2O5Y
DB01703	YDY2K6MECD
DB01708	459AG36T1B
DB01718	Z7FF1XKL7A
DB01722	L5I45M5G0O
DB01724	A16V466XOD
DB01726	23RH73DZ65
DB01728	4FWH120Z1Z
DB01738	D5J0Q2CM4V
DB01739	04Y7590D77
DB01739	6RNR8XN7S2
DB01739	886W169S1R
DB01739	V87GJA0G54
DB01744	213N3S8275
DB01744	N20HL7Q941
DB01746	965COD96YA
DB01746	GMW67QNF9C
DB01747	230G290LEV
DB01747	91O4LML611
DB01747	9262JXU362
DB01747	HL46HNV67O
DB01749	GXS24JF5IW
DB01750	33T7G7757C
DB01750	944RJ2211X
DB01750	E7RB82EVFL
DB01750	EKF3CS5GBG
DB01751	PA7UX1FFYQ
DB01758	4OVZ9K3Z8P
DB01758	FRQ98U4U27
DB01758	Q1M94GA18P
DB01759	6K23F1TT52
DB01760	1FL7L111A6
DB01762	4ZI204Y1MC
DB01764	R9M4FJE48E
DB01766	571V312YMY
DB01775	O10DDW6JOO
DB01776	GGO4Y809LO
DB01779	518FQS69A0
DB01779	5JIY5MMX0E
DB01779	94215249TT
DB01779	H5SE58740G
DB01779	WWH06G87W6
DB01779	Y56W30YB7O
DB01783	0JTB9X596D
DB01783	0Q3FUR6289
DB01783	11F9C0A77Q
DB01783	19F5HK2737
DB01783	4A47J84Y2K
DB01783	568ET80C3D
DB01783	6IY177DF2V
DB01783	OES0R93F0C
DB01783	SM1342S52N
DB01783	XOQ162YYFV
DB01786	E3UDS4613U
DB01786	OF5P57N2ZX
DB01791	WM58D7C3ZT
DB01794	3040SK5NKV
DB01794	A1J650SZEA
DB01794	T6V3LHY838
DB01794	V9306CXO6G
DB01795	L12H7B02G5
DB01796	F6F0HK1URN
DB01800	HD9MHQ536A
DB01800	YDQ726PEYH
DB01816	Q0I3184XM7
DB01819	545YL308OW
DB01828	BSF23SJ79E
DB01830	3U3L5QR4KV
DB01833	3HZV514J4B
DB01833	PN00Q697SG
DB01839	602HN5L69H
DB01839	942194N4TD
DB01844	8696NH0Y2X
DB01845	S8XZ2901RZ
DB01849	016FR52RU5
DB01851	CBU2X6BBJR
DB01852	731P2LE49E
DB01856	BZQ96WX25F
DB01860	59P84ZU54H
DB01861	V50K1D7P4Y
DB01862	X73VV2246B
DB01873	T0358E0YUF
DB01878	701M4TTV9O
DB01880	U2S3A33KVM
DB01885	WQ29KQ9POT
DB01889	48K9VAM062
DB01890	8A64ND3B39
DB01892	RM741E34FP
DB01894	C4WSL8GQZ2
DB01894	TIP79W5HPN
DB01900	3FPU23BG52
DB01901	0M75U2ZH0A
DB01901	A8CB6ERJ54
DB01901	E6JGE99TEM
DB01901	P7V86EYZ5L
DB01901	S391KJ684Q
DB01904	353ZQ9TVDA
DB01904	45Z1K06N9V
DB01904	BOA443XF1X
DB01904	VCQ006KQ1E
DB01909	Z1LH97KTRM
DB01910	W2U467CIIL
DB01912	49DFR088MY
DB01912	G5E357ISH5
DB01914	02833ISA66
DB01914	25008KX916
DB01914	2W3YE50TX8
DB01914	5PLN1O36FF
DB01914	5SL0G7R0OK
DB01914	F78BCN2M7Z
