drugbank_id	category	uniprot_id	entrez_gene_id	organism	known_action	actions	pubmed_ids
DB00306	target	P43681	1137	Human	unknown	antagonist	11264449|16248797|10487207
DB00312	target	P43681	1137	Human	unknown	antagonist	11264449|16248797|10487207
DB00418	target	P43681	1137	Human	unknown	antagonist	11264449|16248797|10487207
DB00463	target	P43681	1137	Human	unknown	antagonist	11264449|16248797|10487207
DB00514	target	P43681	1137	Human	unknown	antagonist	15356218
DB00599	target	P43681	1137	Human	unknown	antagonist	11264449|16248797|10487207
DB00674	target	P43681	1137	Human	unknown	allosteric modulator	11129124|12177686|12137632|10971048|12481195|20480924
DB00794	target	P43681	1137	Human	unknown	antagonist	11264449|16248797|10487207
DB00849	target	P43681	1137	Human	unknown	antagonist	11264449|16248797|10487207
DB01174	target	P43681	1137	Human	unknown	antagonist	11264449|16248797|10487207
DB01273	target	P43681	1137	Human	yes	partial agonist	17692720|18288085|17573127|17626178|11752352
DB01351	target	P43681	1137	Human	unknown	antagonist	11264449|16248797|10487207
DB01352	target	P43681	1137	Human	unknown	antagonist	11264449|16248797|10487207
DB01353	target	P43681	1137	Human	unknown	antagonist	11264449|16248797|10487207
DB01354	target	P43681	1137	Human	unknown	antagonist	11264449|16248797|10487207
DB01355	target	P43681	1137	Human	unknown	antagonist	11264449|16248797|10487207
DB01483	target	P43681	1137	Human	unknown	antagonist	11264449|16248797|10487207
DB01496	target	P43681	1137	Human	unknown	antagonist	11264449|16248797|10487207
DB05458	target	P43681	1137	Human	unknown		
DB05740	target	P43681	1137	Human	unknown		
DB09028	target	P43681	1137	Human	unknown	agonist	25517706|11553677
DB00184	target	P36544	1139	Human	yes	agonist	17360707|16754836|19560048|11006350|20400469|20081230
DB00184	target	P36544	89832	Human	yes	agonist	17360707|16754836|19560048|11006350|20400469|20081230
DB00237	target	P36544	1139	Human	unknown	antagonist	11264449|16248797|10487207
DB00237	target	P36544	89832	Human	unknown	antagonist	11264449|16248797|10487207
DB00241	target	P36544	1139	Human	unknown	antagonist	11264449|16248797|10487207
DB00241	target	P36544	89832	Human	unknown	antagonist	11264449|16248797|10487207
DB00306	target	P36544	1139	Human	unknown	antagonist	11264449|16248797|10487207
DB00306	target	P36544	89832	Human	unknown	antagonist	11264449|16248797|10487207
DB00312	target	P36544	1139	Human	unknown	antagonist	11264449|16248797|10487207
DB00312	target	P36544	89832	Human	unknown	antagonist	11264449|16248797|10487207
DB00418	target	P36544	1139	Human	unknown	antagonist	11264449|16248797|10487207
DB00418	target	P36544	89832	Human	unknown	antagonist	11264449|16248797|10487207
DB00463	target	P36544	1139	Human	unknown	antagonist	11264449|16248797|10487207
DB00463	target	P36544	89832	Human	unknown	antagonist	11264449|16248797|10487207
DB00514	target	P36544	1139	Human	unknown	antagonist	15356218
DB00514	target	P36544	89832	Human	unknown	antagonist	15356218
DB00599	target	P36544	1139	Human	unknown	antagonist	11264449|16248797|10487207
DB00599	target	P36544	89832	Human	unknown	antagonist	11264449|16248797|10487207
DB00674	target	P36544	1139	Human	unknown	allosteric modulator	11129124|12177686|12137632|10971048|12481195|20480924
DB00674	target	P36544	89832	Human	unknown	allosteric modulator	11129124|12177686|12137632|10971048|12481195|20480924
DB00794	target	P36544	1139	Human	unknown	antagonist	11264449|16248797|10487207
DB00794	target	P36544	89832	Human	unknown	antagonist	11264449|16248797|10487207
DB00849	target	P36544	1139	Human	unknown	antagonist	11264449|16248797|10487207
DB00849	target	P36544	89832	Human	unknown	antagonist	11264449|16248797|10487207
DB01174	target	P36544	1139	Human	unknown	antagonist	11264449|16248797|10487207
DB01174	target	P36544	89832	Human	unknown	antagonist	11264449|16248797|10487207
DB01273	target	P36544	1139	Human	unknown	agonist	16766716
DB01273	target	P36544	89832	Human	unknown	agonist	16766716
DB01351	target	P36544	1139	Human	unknown	antagonist	11264449|16248797|10487207
DB01351	target	P36544	89832	Human	unknown	antagonist	11264449|16248797|10487207
DB01352	target	P36544	1139	Human	unknown	antagonist	11264449|16248797|10487207
DB01352	target	P36544	89832	Human	unknown	antagonist	11264449|16248797|10487207
DB01353	target	P36544	1139	Human	unknown	antagonist	11264449|16248797|10487207
DB01353	target	P36544	89832	Human	unknown	antagonist	11264449|16248797|10487207
DB01354	target	P36544	1139	Human	unknown	antagonist	11264449|16248797|10487207
DB01354	target	P36544	89832	Human	unknown	antagonist	11264449|16248797|10487207
DB01355	target	P36544	1139	Human	unknown	antagonist	11264449|16248797|10487207
DB01355	target	P36544	89832	Human	unknown	antagonist	11264449|16248797|10487207
DB01483	target	P36544	1139	Human	unknown	antagonist	11264449|16248797|10487207
DB01483	target	P36544	89832	Human	unknown	antagonist	11264449|16248797|10487207
DB01496	target	P36544	1139	Human	unknown	antagonist	11264449|16248797|10487207
DB01496	target	P36544	89832	Human	unknown	antagonist	11264449|16248797|10487207
DB05708	target	P36544	1139	Human	unknown		17591554|17334244|15213292
DB05708	target	P36544	89832	Human	unknown		17591554|17334244|15213292
DB05740	target	P36544	1139	Human	unknown		
DB05740	target	P36544	89832	Human	unknown		
DB09028	target	P36544	1139	Human	unknown	agonist	25517706|11553677
DB09028	target	P36544	89832	Human	unknown	agonist	25517706|11553677
DB00184	target	P17787	1141	Human	yes	agonist	17226798|16636791|19560048|11006350|20400469|20081230
DB00514	target	P17787	1141	Human	unknown	antagonist	15356218
DB00674	target	P17787	1141	Human	unknown	allosteric modulator	11129124|12177686|12137632|10971048|12481195|20480924
DB05458	target	P17787	1141	Human	unknown		
DB05740	target	P17787	1141	Human	unknown		
DB05855	target	P17787	1141	Human	unknown		12170059
DB00184	target	Q15822	1135	Human	unknown	agonist	19560048|11006350|20400469|20081230|15048644
DB00411	target	Q15822	1135	Human	yes	agonist	17139284|17016423|20498043|11752352
DB00416	target	Q15822	1135	Human	yes	antagonist	17139284|17016423|18633030|6107062|11752352
DB00483	target	Q15822	1135	Human	unknown	antagonist	17139284|17016423|1337082
DB00514	target	Q15822	1135	Human	unknown	antagonist	17139284|17016423|15356218|16563374
DB00565	target	Q15822	1135	Human	yes	inhibitor	17139284|17016423|12171561
DB00657	target	Q15822	1135	Human	yes	inhibitor	17139284|17016423|11752352|19778551|12080428
DB00674	target	Q15822	1135	Human	unknown	allosteric modulator	11129124|12177686|12137632|10971048|12481195|20480924
DB00721	target	Q15822	1135	Human	unknown	antagonist	20045405
DB00728	target	Q15822	1135	Human	yes	antagonist	17139284|17016423|19417616|16931985|18633030|11752352
DB00732	target	Q15822	1135	Human	yes	inhibitor	17139284|17016423|19417616
DB00810	target	Q15822	1135	Human	yes	antagonist	17139284|17016423
DB01135	target	Q15822	1135	Human	yes	antagonist	17139284|17016423|18633030|11752352
DB01199	target	Q15822	1135	Human	yes	antagonist	17139284|17016423|11562442|20338223|19417616|18633030|11752352
DB01226	target	Q15822	1135	Human	yes	antagonist	17139284|17016423|19352159|19417616|16931985|11752352
DB01245	target	Q15822	1135	Human	yes	partial agonist	17139284|17016423|12067008|7848904|11752352
DB01336	target	Q15822	1135	Human	yes	antagonist	18633030|18842832|8132625|12799358|11752352
DB01337	target	Q15822	1135	Human	yes	antagonist	17016423|17525594|19417616
DB01338	target	Q15822	1135	Human	yes	antagonist	17016423|12426786|9227834|1748153|11752352
DB01339	target	Q15822	1135	Human	yes	antagonist	19417616|18633030|12145052
DB05740	target	Q15822	1135	Human	unknown		
DB00184	target	P32297	1136	Human	unknown	agonist	19560048|11006350|20400469|20081230
DB00514	target	P32297	1136	Human	unknown	antagonist	15356218
DB00674	target	P32297	1136	Human	unknown	allosteric modulator	11129124|12177686|12137632|10971048|12481195|20480924
DB00848	target	P32297	1136	Human	yes	agonist	17139284|17016423|15280391|17314321|17629760|19668355|10592235
DB01090	target	P32297	1136	Human	yes	antagonist	7761270
DB01156	target	P32297	1136	Human	unknown	antagonist	9862757|10991997
DB01227	target	P32297	1136	Human	unknown	antagonist	11561100
DB01273	target	P32297	1136	Human	unknown	partial agonist	16766716
DB09028	target	P32297	1136	Human	unknown	agonist	25517706|11553677
DB00184	target	P30532	1138	Human	unknown	agonist	19560048|11006350|20400469|20081230
DB00674	target	P30532	1138	Human	unknown	allosteric modulator	11129124|12177686|12137632|10971048|12481195|20480924
DB00184	target	Q15825	8973	Human	unknown	agonist	19560048|11006350|20400469|20081230
DB00674	target	Q15825	8973	Human	unknown	allosteric modulator	11129124|12177686|12137632|10971048|12481195|20480924
DB01273	target	Q15825	8973	Human	unknown	partial agonist	16766716
DB09028	target	Q15825	8973	Human	unknown	agonist	25517706|11553677
DB00184	target	Q9UGM1	55584	Human	unknown	agonist	19560048|11006350|20400469|20081230
DB00674	target	Q9UGM1	55584	Human	unknown	allosteric modulator	11129124|12177686|12137632|10971048|12481195|20480924
DB05069	target	Q9UGM1	55584	Human	unknown		
DB05137	target	Q9UGM1	55584	Human	unknown		
DB05740	target	Q9UGM1	55584	Human	unknown		
DB08837	target	Q9UGM1	55584	Human	unknown	agonist|inhibitor	12824448
DB00184	target	Q9GZZ6	57053	Human	unknown	agonist	19560048|11006350|20400469|20081230
DB00202	target	Q9GZZ6	57053	Human	yes	agonist	16571968
DB00333	target	Q9GZZ6	57053	Human	yes	antagonist	17139284|17016423
DB00674	target	Q9GZZ6	57053	Human	unknown	allosteric modulator	11129124|12177686|12137632|10971048|12481195|20480924
DB01090	target	Q9GZZ6	57053	Human	yes	antagonist	17139284|17016423|8516349|7761270
DB01116	target	Q9GZZ6	57053	Human	yes	antagonist	17139284|17016423|7963258|8232788
DB01161	target	Q9GZZ6	57053	Human	unknown	antagonist	17139284|17016423
DB05069	target	Q9GZZ6	57053	Human	unknown		
DB05137	target	Q9GZZ6	57053	Human	unknown		
DB05740	target	Q9GZZ6	57053	Human	unknown		
DB00184	target	Q05901	1142	Human	unknown	agonist	19560048|11006350|20400469|20081230
DB00674	target	Q05901	1142	Human	unknown	allosteric modulator	11129124|12177686|12137632|10971048|12481195|20480924
DB00184	target	P30926	1143	Human	unknown	agonist	19560048|11006350|20400469|20081230
DB00514	target	P30926	1143	Human	unknown	antagonist	15356218
DB00674	target	P30926	1143	Human	unknown	allosteric modulator	11129124|12177686|12137632|10971048|12481195|20480924
DB01090	target	P30926	1143	Human	yes	antagonist	7761270
DB01227	target	P30926	1143	Human	unknown	other/unknown	11561100
DB00184	enzyme	Q16696	1553	Human	unknown	substrate	19934256
DB00553	enzyme	Q16696	1553	Human	unknown	inhibitor	19934256
DB00624	enzyme	Q16696	1553	Human	unknown	substrate	19934256
DB03783	enzyme	Q16696	1553	Human	unknown	substrate	19934256
DB00185	target	P20309	1131	Human	yes	agonist	17139284|17016423|18450949|11752352
DB00193	target	P20309	1131	Human	unknown	antagonist	11561087|12401609
DB00202	target	P20309	1131	Human	unknown	agonist	9523819|11752352
DB00246	target	P20309	1131	Human	no	antagonist	17848919
DB00280	target	P20309	1131	Human	unknown	antagonist	10413067
DB00321	target	P20309	1131	Human	no	antagonist	7855217
DB00332	target	P20309	1131	Human	yes	antagonist	15987237
DB00334	target	P20309	1131	Human	unknown	antagonist	17848919|10227113
DB00340	target	P20309	1131	Human	unknown	antagonist	17139284|17016423
DB00342	target	P20309	1131	Human	unknown	antagonist	10212017
DB00363	target	P20309	1131	Human	no	antagonist	17848919
DB00376	target	P20309	1131	Human	unknown	antagonist	1635586|1994002|3208836
DB00383	target	P20309	1131	Human	yes	antagonist	17139284|17016423|1426023|3247303
DB00387	target	P20309	1131	Human	yes	antagonist	20624420|1426023
DB00408	target	P20309	1131	Human	unknown	binder	
DB00420	target	P20309	1131	Human	unknown	antagonist	17139284|17016423
DB00424	target	P20309	1131	Human	unknown	antagonist	11495349
DB00434	target	P20309	1131	Human	unknown	antagonist	2625138
DB00458	target	P20309	1131	Human	no	antagonist	7855217
DB00462	target	P20309	1131	Human	unknown	antagonist	19498041|12815157|20687226
DB00477	target	P20309	1131	Human	unknown		15765260
DB00496	target	P20309	1131	Human	yes	antagonist	20395537|19416629|18046909|11752352
DB00505	target	P20309	1131	Human	yes	antagonist	17139284|17016423
DB00517	target	P20309	1131	Human	yes	antagonist	17139284|17016423|4555460
DB00540	target	P20309	1131	Human	no	antagonist	7855217
DB00572	target	P20309	1131	Human	yes	antagonist	7855217|17139284|17016423
DB00622	target	P20309	1131	Human	unknown	antagonist	2981533
DB00715	target	P20309	1131	Human	no	antagonist	7855217
DB00725	target	P20309	1131	Human	yes	antagonist	17139284|17016423|6893558|11124384
DB00729	target	P20309	1131	Human	yes	antagonist	17139284|17016423|11752352
DB00747	target	P20309	1131	Human	unknown	antagonist	18045203
DB00767	target	P20309	1131	Human	yes	antagonist	17139284|17016423
DB00777	target	P20309	1131	Human	unknown	antagonist	17139284|17016423
DB00785	target	P20309	1131	Human	yes	antagonist	17139284|17016423
DB00809	target	P20309	1131	Human	unknown	antagonist	17594079
DB00835	target	P20309	1131	Human	unknown	antagonist	10212017
DB00934	target	P20309	1131	Human	no	antagonist	6297650|7052344|6118411
DB00986	target	P20309	1131	Human	unknown	antagonist	10385241
DB01036	target	P20309	1131	Human	yes	antagonist	11752352|14769832|19168050|11193006
DB01062	target	P20309	1131	Human	yes	antagonist	17139284|17016423|19275276|19446545|20590605|17222678|16406943|11752352
DB01069	target	P20309	1131	Human	unknown	antagonist	12476402
DB01085	target	P20309	1131	Human	yes	agonist	19498041|18824613
DB01142	target	P20309	1131	Human	yes	antagonist	7855217|2329499|2141000
DB01151	target	P20309	1131	Human	no	antagonist	7855217
DB01224	target	P20309	1131	Human	unknown	antagonist	11132243|17848919
DB01226	target	P20309	1131	Human	no	antagonist	19020136
DB01231	target	P20309	1131	Human	yes	antagonist	17139284|17016423|12185001|10530931|1863523
DB01238	target	P20309	1131	Human	no	antagonist	17848919
DB01239	target	P20309	1131	Human	no	antagonist	7855217
DB01337	target	P20309	1131	Human	unknown	antagonist	20400785|8572329
DB01338	target	P20309	1131	Human	unknown	antagonist	12426786
DB01403	target	P20309	1131	Human	unknown	antagonist	2870716|2899826
DB01409	target	P20309	1131	Human	yes	antagonist	11752352|12582447|11281822|10188785
DB01591	target	P20309	1131	Human	yes	antagonist	17139284|17016423|19446545|20590605|19029429|11752352
DB01625	target	P20309	1131	Human	yes	antagonist	3580704|29133
DB04843	target	P20309	1131	Human	yes	antagonist	7623487|2791613|7122991
DB04924	target	P20309	1131	Human	unknown		17300287
DB05752	target	P20309	1131	Human	unknown		
DB06702	target	P20309	1131	Human	yes	antagonist	11752352|12076307
DB06709	target	P20309	1131	Human	yes	agonist	20888332|20347047|19951374|19460789
DB08897	target	P20309	1131	Human	yes	antagonist	
DB00185	target	P11229	1128	Human	yes	agonist	17139284|17016423|8624083
DB00202	target	P11229	1128	Human	yes	agonist	17139284|17016423|10437710
DB00209	target	P11229	1128	Human	unknown	antagonist	17139284|17016423
DB00215	target	P11229	1128	Human	unknown	binder	17916059
DB00219	target	P11229	1128	Human	yes	antagonist	17139284|17016423|3580704|11752352
DB00245	target	P11229	1128	Human	yes	antagonist	17016423|17139284|11752352
DB00246	target	P11229	1128	Human	no	antagonist	17848919
DB00280	target	P11229	1128	Human	unknown	antagonist	10413067|1690310
DB00321	target	P11229	1128	Human	no	antagonist	7855217
DB00332	target	P11229	1128	Human	yes	antagonist	15987237
DB00334	target	P11229	1128	Human	unknown	antagonist	17316700|17848919|10227113
DB00340	target	P11229	1128	Human	yes	antagonist	17139284|17016423
DB00342	target	P11229	1128	Human	unknown	binder	10212017
DB00354	target	P11229	1128	Human	yes	antagonist	17139284|17016423
DB00363	target	P11229	1128	Human	no	antagonist	17848919
DB00366	target	P11229	1128	Human	unknown	antagonist	17139284|17016423
DB00376	target	P11229	1128	Human	yes	antagonist	17139284|17016423|18685832|2432979|17631384|1994002|3208836|11752352
DB00383	target	P11229	1128	Human	yes	antagonist	17139284|17016423|1426023|3247303
DB00387	target	P11229	1128	Human	yes	antagonist	17139284|17016423|2027917|2253700|20624420|1426023
DB00392	target	P11229	1128	Human	yes	antagonist	17016423|2904117|2236897|11752352
DB00408	target	P11229	1128	Human	unknown	binder	
DB00411	target	P11229	1128	Human	yes	agonist	15059034
DB00420	target	P11229	1128	Human	unknown	antagonist	17139284|17016423
DB00424	target	P11229	1128	Human	yes	antagonist	17139284|17016423|9732369
DB00434	target	P11229	1128	Human	unknown	antagonist	2625138
DB00458	target	P11229	1128	Human	no	antagonist	7855217
DB00462	target	P11229	1128	Human	yes	antagonist	17139284|17016423|20590642
DB00477	target	P11229	1128	Human	unknown		15765260
DB00496	target	P11229	1128	Human	unknown	antagonist	18046909|10374898
DB00505	target	P11229	1128	Human	yes	antagonist	17139284|17016423
DB00508	target	P11229	1128	Human	yes	antagonist	17139284|17016423|4152054
DB00517	target	P11229	1128	Human	yes	antagonist	17139284|17016423|4555460|6897316|20391952
DB00540	target	P11229	1128	Human	no	antagonist	7855217
DB00543	target	P11229	1128	Human	unknown	antagonist	6130192|9589848
DB00572	target	P11229	1128	Human	yes	antagonist	7855217|17139284|17016423
DB00622	target	P11229	1128	Human	unknown	antagonist	2981533
DB00670	target	P11229	1128	Human	yes	antagonist	11752352|12717096
DB00715	target	P11229	1128	Human	no	antagonist	7855217
DB00725	target	P11229	1128	Human	yes	antagonist	17139284|17016423|20085574|11124384
DB00747	target	P11229	1128	Human	yes	antagonist	14534362|20398692
DB00767	target	P11229	1128	Human	yes	antagonist	17139284|17016423
DB00771	target	P11229	1128	Human	yes	antagonist	17139284|17016423|11752352
DB00777	target	P11229	1128	Human	unknown	antagonist	17139284|17016423
DB00782	target	P11229	1128	Human	yes	antagonist	17016423|2656175|3572714|15337834|16080359|11752352
DB00785	target	P11229	1128	Human	yes	antagonist	17139284|17016423
DB00804	target	P11229	1128	Human	yes	antagonist	17139284|17016423|19533734|11752352
DB00805	target	P11229	1128	Human	unknown	agonist	18045214|2586634
DB00809	target	P11229	1128	Human	unknown	antagonist	17594079
DB00810	target	P11229	1128	Human	yes	antagonist	17139284|17016423|10907719|9798802|10370904|8081071|11752352
DB00835	target	P11229	1128	Human	unknown	antagonist	10212017
DB00875	target	P11229	1128	Human	unknown	antagonist	7052344
DB00907	target	P11229	1128	Human	unknown	antagonist	15351386
DB00934	target	P11229	1128	Human	no	antagonist	6297650|7052344|6118411
DB00940	target	P11229	1128	Human	unknown	antagonist	17139284|17016423
DB00942	target	P11229	1128	Human	yes	antagonist	17139284|17016423|1267542|11752352
DB00979	target	P11229	1128	Human	yes	antagonist	17139284|17016423
DB00986	target	P11229	1128	Human	yes	antagonist	17139284|17016423|8249551|11752352
DB01036	target	P11229	1128	Human	yes	antagonist	17139284|17016423|14769832
DB01062	target	P11229	1128	Human	yes	antagonist	17139284|17016423|20590605|17222678|16406943
DB01069	target	P11229	1128	Human	unknown	antagonist	12476402
DB01085	target	P11229	1128	Human	yes	agonist	17139284|17016423|18824613
DB01142	target	P11229	1128	Human	yes	antagonist	7855217|19179941|2329499|2141000
DB01148	target	P11229	1128	Human	yes	antagonist	17139284|17016423|3247311
DB01151	target	P11229	1128	Human	no	antagonist	7855217|17139284|17016423
DB01175	target	P11229	1128	Human	unknown	antagonist	17916059
DB01224	target	P11229	1128	Human	unknown	antagonist	11132243|17848919
DB01231	target	P11229	1128	Human	yes	antagonist	17139284|17016423|1863523
DB01233	target	P11229	1128	Human	yes	agonist	17139284|17016423|16466463|15835479
DB01238	target	P11229	1128	Human	no	antagonist	17848919
DB01239	target	P11229	1128	Human	no	antagonist	7855217
DB01403	target	P11229	1128	Human	unknown	antagonist	2870716|2899826
DB01409	target	P11229	1128	Human	unknown	antagonist	12582447|11281822|10188785
DB01591	target	P11229	1128	Human	unknown	antagonist	17139284|17016423|20590605|19029429
DB01618	target	P11229	1128	Human	unknown	other/unknown	1678146
DB04365	target	P11229	1128	Human	unknown		17139284|17016423
DB04843	target	P11229	1128	Human	yes	antagonist	7623487|2791613|7122991
DB05152	target	P11229	1128	Human	unknown		
DB05752	target	P11229	1128	Human	unknown		
DB05766	target	P11229	1128	Human	unknown		
DB06702	target	P11229	1128	Human	unknown	antagonist	12076307
DB08897	target	P11229	1128	Human	yes	antagonist	
DB00185	enzyme	Q01740	2326	Human	unknown	substrate	11725960|12608011
DB00501	enzyme	Q01740	2326	Human	unknown	substrate	19283698|11465082
DB00582	enzyme	Q01740	2326	Human	unknown	substrate	19515014
DB00675	enzyme	Q01740	2326	Human	unknown	substrate	19515014
DB04871	enzyme	Q01740	2326	Human	no	substrate	22266842
DB05294	enzyme	Q01740	2326	Human	unknown	substrate	
DB00186	target	P30536	706	Human	unknown	other	17156911|8787774|1647706|16959136
DB00231	target	P30536	706	Human	unknown	other	12850901|16959136|7911332
DB00402	target	P30536	706	Human	yes	agonist	17139284|17016423|19744401|18265473
DB00628	target	P30536	706	Human	unknown	agonist	8787774
DB00829	target	P30536	706	Human	unknown	potentiator	11752352|17631921
DB00897	target	P30536	706	Human	unknown	other	8787774
DB00962	target	P30536	706	Human	yes	other	17139284|17016423
DB01068	target	P30536	706	Human	unknown	other/unknown	10423168|10558889|1691678|2364987|2723642|11752352
DB01178	target	P30536	706	Human	yes	agonist	17139284|17016423|11752352
DB01198	target	P30536	706	Human	unknown	agonist	17139284|17016423
DB01544	target	P30536	706	Human	yes	agonist	1320691|1651852|1847384|2723642|9098698|19443999
DB01587	target	P30536	706	Human	yes	agonist	11752352|17631921|11443263
DB00186	enzyme	P54855	7366	Human	unknown	substrate	15961980
DB00197	enzyme	P54855	7366	Human	unknown	substrate	12433820
DB00295	enzyme	P54855	7366	Human	unknown	substrate	20071451
DB00313	enzyme	P54855	7366	Human	unknown	substrate	17687269
DB00316	enzyme	P54855	7366	Human	unknown	substrate	21666065
DB00842	enzyme	P54855	7366	Human	unknown	substrate	12386133
DB00973	enzyme	P54855	7366	Human	unknown	substrate	14977865|15871634
DB06695	enzyme	P54855	7366	Human	unknown	substrate	20551237
DB00187	target	P08588	153	Human	yes	antagonist	11752352|7612051|7957532|2568748|2894187|1975995
DB00195	target	P08588	153	Human	yes	antagonist	12181453|17513029|2077180|2891463|11752352
DB00221	target	P08588	153	Human	yes	agonist	17157779|17628611|15917856|16973691|17329986
DB00248	target	P08588	153	Human	unknown	binder	12388666
DB00264	target	P08588	153	Human	yes	antagonist	10913016|11448474|12679135|12844134|14534524|11752352
DB00335	target	P08588	153	Human	yes	antagonist	10913016|12065078|17628611|9300315|11752352
DB00368	target	P08588	153	Human	yes	agonist	11752352|9464897|19110970|18064417
DB00370	target	P08588	153	Human	unknown	binder	10762339
DB00373	target	P08588	153	Human	yes	antagonist	11752352|16315032|10433496|10870519|12221524|8864321
DB00397	target	P08588	153	Human	unknown	agonist	1722692|2881994
DB00408	target	P08588	153	Human	unknown	binder	
DB00489	target	P08588	153	Human	yes	antagonist	11815381|15060759|19259968|8095397|2865685|11752352
DB00521	target	P08588	153	Human	yes	partial agonist	11752352|15526107|10864881|16160085
DB00571	target	P08588	153	Human	yes	antagonist	11752352|14757703|16177222|17628611|15236843|17572694
DB00598	target	P08588	153	Human	yes	antagonist	1687367|6151824|6355664|7286847|11752352|19879818|8104240|7684671
DB00612	target	P08588	153	Human	yes	antagonist	1280737|14757145|16325050|1676675|1691366|11752352
DB00668	target	P08588	153	Human	yes	agonist	11752352|17622774|17541557
DB00841	target	P08588	153	Human	yes	agonist	12098582|15564877|16325050|16627864|11752352
DB00852	target	P08588	153	Human	unknown	agonist|partial agonist	10449190
DB00866	target	P08588	153	Human	yes	antagonist	7678677|7606348|10433496|12522078|2828119|11752352
DB00960	target	P08588	153	Human	yes	partial agonist	11752352|14608456|1687398|2148726|8884690|2907348
DB01001	target	P08588	153	Human	unknown	agonist	15655528
DB01064	target	P08588	153	Human	yes	agonist	14734046|15908512|16038799|11752352|10722
DB01102	target	P08588	153	Human	yes	agonist	17139284|17016423|8723169
DB01118	target	P08588	153	Human	yes	antagonist	12083991
DB01136	target	P08588	153	Human	yes	antagonist	1712335|2575762|2577144|7908256
DB01151	target	P08588	153	Human	unknown	other	8741184|12393876|7816863|15093822|8730743
DB01193	target	P08588	153	Human	yes	partial agonist	2453744|2568935|16268148|11752352
DB01203	target	P08588	153	Human	yes	antagonist	11752352|7981009|1354084|10433496|10606440|7912539
DB01210	target	P08588	153	Human	yes	antagonist	2891463|7928182|10864881|11572462|1351412|2892662
DB01214	target	P08588	153	Human	yes	antagonist	17139284|17016423|2895037|12967722|2885244
DB01288	target	P08588	153	Human	unknown	agonist	14730417
DB01291	target	P08588	153	Human	unknown	agonist	2901958|6143816
DB01295	target	P08588	153	Human	yes	antagonist	2568629|2858236|6148733|2888789|17628611
DB01297	target	P08588	153	Human	yes	antagonist	2871880|30388|6524278|11752352|2857116
DB01359	target	P08588	153	Human	yes	antagonist|partial agonist	6755764|11224195|11738481|2189902
DB01363	target	P08588	153	Human	yes	agonist	10449190
DB01407	target	P08588	153	Human	unknown	agonist	20590599
DB01580	target	P08588	153	Human	yes	antagonist	17139284|17016423|6202960|6124492|2871880|11752352
DB04855	target	P08588	153	Human	unknown		17389667
DB04861	target	P08588	153	Human	yes	antagonist	16961165|11752352|17661735
DB06216	target	P08588	153	Human	unknown	antagonist	23356509|18308814
DB06262	target	P08588	153	Human	yes	agonist	9464897|19110970|18064417
DB08347	target	P08588	153	Human	unknown		10592235
DB08558	target	P08588	153	Human	unknown		10592235
DB08807	target	P08588	153	Human	yes	partial agonist	11752352|14608456|1687398|2148726|8884690|2907348
DB08808	target	P08588	153	Human	yes	antagonist	19439807
DB00188	target	Q13200	5708	Human	yes	inhibitor	17139284|17016423|19252820|20501616|20954323
DB00188	target	P20618	5689	Human	yes	antagonist	17139284|17016423|20954323
DB07475	target	P20618	5689	Human	unknown		10592235
DB08515	target	P20618	5689	Human	unknown		10592235
DB08889	target	P20618	5689	Human	yes	inhibitor	17591945
DB00188	target	P28074	5693	Human	yes	antagonist	16081156|20954323
DB07475	target	P28074	5693	Human	unknown		10592235
DB08515	target	P28074	5693	Human	unknown		10592235
DB08889	target	P28074	5693	Human	yes	inhibitor	23393020
DB00188	target	P49721	5690	Human	yes	antagonist	17139284|17016423|20954323
DB07475	target	P49721	5690	Human	unknown		10592235
DB08515	target	P49721	5690	Human	unknown		10592235
DB08889	target	P49721	5690	Human	yes	inhibitor	17591945
DB00188	target	Q99460	5707	Human	yes	inhibitor	17139284|17016423|20954323
DB00188	transporter	O15431	1317	Human	unknown	inhibitor	19147760
DB00515	transporter	O15431	1317	Human	unknown	substrate	20159940|19529937|19147760|19570948|18998134|19144690|19075668|15229296
DB00526	transporter	O15431	1317	Human	unknown	substrate	20159940|15634647
DB00958	transporter	O15431	1317	Human	unknown	substrate	20159940|15634647
DB00192	target	Q14524	6331	Human	yes	inhibitor	17139284|17016423|11752352|2688391|2476626|6206315
DB00243	target	Q14524	6331	Human	yes	inhibitor	17220471|19077543
DB00252	target	Q14524	6331	Human	yes	inhibitor	150666|15001403
DB00280	target	Q14524	6331	Human	yes	inhibitor	15897781|15028073|11196553|11752352
DB00281	target	Q14524	6331	Human	yes	inhibitor	17445919|16686685|17016511|16840798|19088384|20585544
DB00379	target	Q14524	6331	Human	yes	inhibitor	12123767|12604879|12650887|12676070|16168489|11196553|11752352
DB00473	target	Q14524	6331	Human	yes	inhibitor	17139284|17016423|11752352
DB00527	target	Q14524	6331	Human	yes	inhibitor	17139284|17016423|12354567|9742684|8798723|11752352
DB00532	target	Q14524	6331	Human	yes	inhibitor	15066664|15001403|11752352
DB00564	target	Q14524	6331	Human	yes	inhibitor	17139284|17016423|20526191|12391287|20643904
DB00661	target	Q14524	6331	Human	unknown	other	15944809
DB00680	target	Q14524	6331	Human	yes	inhibitor	17139284|17016423|12402511|11752352
DB00740	target	Q14524	6331	Human	yes	inhibitor	17139284|17016423|12440368|9262334|20590601
